"#","MLS #","St","Days On Market","Cat","Address","Town","Sold Price","Sold Date","List Price","Style","Unit SqFt","Lot Size Square Feet","Bedrooms","Full Baths","Half Baths"
"1","25036614","S","14","RES","854 Cambridge Road","River Vale","$1,475,000","02/04/2026","$1,399,000","Split","","20,800","4","4","0"
"1","25043012","S","10","RES","115 Morris               Avenue","Haworth","$1,460,000","02/05/2026","$1,499,000","Colonial","","21,780","4","4","0"
"1","25041822","S","14","RES","54 Joyce Road","Tenafly","$1,448,062","02/04/2026","$1,399,000","Colonial","","12,798","5","3","1"
"1","25039415","S","57","RES","32 Chadwick Road","Hillsdale","$1,415,000","02/12/2026","$1,599,000","Ranch","","20,399","3","2","2"
"1","25029318","S","31","RES","223 Terrace Road","Franklin Lakes","$1,400,000","02/07/2026","$1,600,000","Ranch","","54,886","5","4","1"
"1","25039551","S","22","RES","7 Chestnut Place","Ho-Ho-Kus","$1,330,000","02/05/2026","$1,349,000","Split","","10,450","4","3","0"
"1","24050570","S","90","RES","604 Abbott Avenue","Ridgefield","$1,325,000","02/09/2026","$1,399,000","Colonial","","5,602","4","3","1"
"1","25040285","S","19","RES","366 McKinley Boulevard","Paramus","$1,300,000","02/12/2026","$1,349,000","Colonial","","11,791","4","5","0"
"1","25039594","S","6","RES","9 Appeld Court","Hillsdale","$1,286,000","02/13/2026","$1,250,000","Colonial","","13,856","5","3","1"
"1","25039597","S","11","RES","72 Roosevelt Street","Cresskill","$1,285,000","02/06/2026","$1,299,000","Contemp","","8,059","3","3","0"
"1","26011728","S","99","RES","51 Danebury Downs","Upper Saddle River","$1,205,000","02/10/2026","$1,205,000","Split","","43,560","3","2","1"
"1","25032927","S","78","RES","529 Covington Place","Wyckoff","$1,175,000","02/04/2026","$1,399,000","Colonial","","24,999","4","2","1"
"1","25039197","S","16","RES","512 Orchard Avenue","Palisades Park","$1,140,000","02/13/2026","$985,000","Cape Cod","","5,001","3","2","1"
"1","25038232","S","28","RES","30 Kershner Place","Fair Lawn","$1,140,000","02/11/2026","$1,150,000","Split","","10,080","5","3","1"
"1","26001706","S","13","RES","301 New Bridge Road","Bergenfield","$1,100,000","02/13/2026","$947,000","Contemp","","8,581","7","3","0"
"1","25021813","S","17","RES","183 Sheridan Avenue","Ho-Ho-Kus","$1,090,000","02/04/2026","$989,990","Colonial","","7,375","3","2","1"
"1","25036819","S","17","RES","757 Sunset Terrace","Franklin Lakes","$1,051,000","02/09/2026","$899,000","BiLvl","","24,394","4","3","0"
"1","25040233","S","12","RES","787 Schaefer Avenue","Oradell","$1,050,000","02/06/2026","$949,950","Split","","13,591","5","2","1"
"1","25040175","S","26","RES","15 Birchwood Road","Glen Rock","$1,040,000","02/13/2026","$1,099,000","Colonial","","18,374","4","2","0"
"1","25041112","S","17","RES","9 Cherry Place","Hillsdale","$999,999","02/06/2026","$899,999","BiLvl","","23,633","4","2","1"
"1","26002199","S","4","RES","183 Washington Street","Northvale","$999,000","02/09/2026","$999,000","Colonial","","","4","2","1"
"1","25042460","S","12","RES","87 Surrey Lane","River Edge","$999,000","02/06/2026","$950,000","Colonial","","","3","3","0"
"1","25039542","S","51","RES","70 Kinderkamack Road","Woodcliff Lake","$980,000","02/12/2026","$999,000","BiLvl","","14,893","4","2","1"
"1","25026450","S","143","RES","195 Sylvan              ","Rutherford","$950,000","02/03/2026","$969,999","Colonial","","","4","2","1"
"1","25037560","S","41","RES","476 Innes Road","Wood Ridge","$935,000","02/13/2026","$949,900","Colonial","","5,001","4","3","1"
"1","25039099","S","6","RES","14 Oaklynn Place","Glen Rock","$925,000","02/11/2026","$888,000","Ranch","","12,253","3","1","1"
"1","25034485","S","80","RES","243 Cleveland Avenue","Hasbrouck Heights","$920,000","02/10/2026","$949,000","Colonial","","8,398","4","2","1"
"1","25037804","S","28","RES","34-14 Linwood Road","Fair Lawn","$912,000","02/03/2026","$880,000","Cape Cod","","7,501","4","2","0"
"1","25041621","S","33","RES","1005 Harvard Place","Fort Lee","$910,000","02/02/2026","$880,000","Ranch","","6,900","3","3","0"
"1","25040907","S","48","RES","660 Arcadia Road","Ridgewood","$900,000","02/13/2026","$939,000","Colonial","","6,316","4","2","0"
"1","25042429","S","13","RES","351 Harristown Road","Glen Rock","$872,500","02/03/2026","$825,000","Ranch","","10,258","3","2","1"
"1","25023363","S","32","RES","57 Crosley Terrace","Hillsdale","$865,000","02/05/2026","$862,500","Split","","10,999","4","2","0"
"1","25041547","S","10","RES","366 Forest Avenue","Paramus","$860,000","02/04/2026","$780,000","Split","","13,193","4","2","1"
"1","25031203","S","77","RES","1106 Keswick Place","Fort Lee","$860,000","02/09/2026","$975,000","Ranch","","5,001","4","2",""
"1","25035831","S","71","RES","570 Winterburn Grove","Cliffside Park","$850,000","02/04/2026","$899,900","Colonial","","5,001","3","1","2"
"1","26004984","S","62","RES","490 Wilson Avenue","Paramus","$835,000","02/05/2026","$835,000","Cape Cod","","8,611","4","2","0"
"1","25044005","S","10","RES","139 Waldwick Avenue","Waldwick","$830,000","02/11/2026","$689,000","Split","","10,001","4","3","1"
"1","25021043","S","169","RES","332 Undercliff          ","Edgewater","$830,000","02/04/2026","$849,000","Colonial","","2,003","3","3","0"
"1","25040812","S","18","RES","21 N Crest Drive","Cresskill","$825,000","02/10/2026","$749,000","Cape Cod","","6,299","3","2","0"
"1","25039903","S","11","RES","286 Spruce Avenue","Emerson","$825,000","02/03/2026","$815,000","BiLvl","","9,744","4","2","0"
"1","25035547","S","21","RES","32 Linden Terrace","Leonia","$825,000","02/06/2026","$739,000","Colonial","","5,719","3","2","1"
"1","25031882","S","38","RES","85 Paulin               Boulevard","Leonia","$823,900","02/12/2026","$870,000","Colonial","","7,500","5","3","2"
"1","25037171","S","10","RES","28 Minnehaha Boulevard","Oakland","$820,000","02/05/2026","$700,000","Ranch","","14,462","3","2","0"
"1","25043129","S","32","RES","51 Pomona Avenue","Fair Lawn","$805,000","02/12/2026","$799,999","Colonial","","7,000","4","4","0"
"1","25041322","S","17","RES","1004 Elm Avenue","Ridgefield","$800,000","02/10/2026","$799,000","Colonial","","5,001","3","2","1"
"1","25039154","S","21","RES","415 Goffle Road","Wyckoff","$800,000","02/02/2026","$690,000","BiLvl","","14,196","4","3","0"
"1","25034791","S","17","RES","181 West                 Street","Closter","$780,000","02/04/2026","$749,000","Cape Cod","","19,166","4","3","0"
"1","26004064","S","83","RES","1340 Oleri Terrace","Fort Lee","$765,000","02/04/2026","$750,000","Cape Cod","","5,001","4","3","0"
"1","25041357","S","17","RES","150 Lenox Avenue","Dumont","$760,000","02/13/2026","$745,000","Split","","9,374","5","2","1"
"1","25033841","S","56","RES","65 E Gouverneur Avenue","Rutherford","$755,000","02/02/2026","$779,000","Colonial","","7,806","4","2","0"
"1","25043809","S","14","RES","103 Hickory Street","Township of Washington","$750,000","02/12/2026","$635,000","Ranch","","7,501","3","2","0"
"1","25042127","S","33","RES","1329 Dickerson Road","Teaneck","$750,000","02/06/2026","$739,900","Colonial","","6,599","4","1","2"
"1","25026342","S","89","RES","699 Kent Avenue","Teaneck","$750,000","02/10/2026","$798,000","Colonial","","6,251","4","2","1"
"1","25017553","S","64","RES","149 Heatherhill Road","Cresskill","$750,000","02/04/2026","$799,000","Ranch","","12,881","3","1","0"
"1","25037955","S","28","RES","25B Pulaski Avenue","Wallington","$745,000","02/09/2026","$750,000","Duplex","","4,247","4","3","0"
"1","25036238","S","29","RES","25A Pulaski Avenue","Wallington","$745,000","02/13/2026","$750,000","Duplex","","4,237","4","3","0"
"1","25041187","S","17","RES","56 Sergent Court","Bergenfield","$740,000","02/02/2026","$688,000","Split","","8,542","3","2","0"
"1","25034387","S","95","RES","33 W Newell Avenue","Rutherford","$740,000","02/06/2026","$779,000","Colonial","","5,000","4","2","2"
"1","25041765","S","9","RES","95 Seneca Avenue","Dumont","$739,000","02/03/2026","$639,000","Split","","7,139","3","2","0"
"1","25031398","S","10","RES","31 Lakeshore Drive","Oakland","$735,000","02/04/2026","$725,000","Colonial","","15,159","4","1","1"
"1","25031543","S","50","RES","82 Avenue F","Lodi","$730,000","02/04/2026","$799,000","Colonial","","5,001","5","3","1"
"1","25036700","S","14","RES","21 Cardinal Drive","Oakland","$727,000","02/11/2026","$674,999","Split","","14,462","3","1","0"
"1","25038462","S","39","RES","479 S Pleasant Avenue","Ridgewood","$725,000","02/10/2026","$689,900","Cape Cod","","6,490","4","1","1"
"1","25043335","S","14","RES","512 Tilden Avenue","Teaneck","$715,000","02/10/2026","$649,999","Colonial","","3,999","3","2","1"
"1","26000101","S","20","RES","179 Huguenot Drive","New Milford","$705,000","02/12/2026","$699,000","Cape Cod","","5,025","4","2","0"
"1","25026435","S","43","RES","2 Hilton Place","Montvale","$700,000","02/10/2026","$729,000","Colonial","","38,590","3","2","1"
"1","25014695","S","91","RES","274 Milford Avenue","New Milford","$700,000","02/02/2026","$725,000","Colonial","","10,001","3","1","1"
"1","25034582","S","48","RES","145 Willow Street","Elmwood Park","$699,000","02/09/2026","$699,000","Cape Cod","","6,098","4","2","1"
"1","25041663","S","14","RES","284 Village Place","Wyckoff","$695,000","02/06/2026","$750,000","Ranch","","0","3","2","1"
"1","25041007","S","23","RES","165 Hebberd Avenue","Paramus","$695,000","02/05/2026","$700,000","Cape Cod","","9,046","4","2","0"
"1","25031631","S","15","RES","488 Baxter Avenue","Wyckoff","$690,000","02/13/2026","$699,000","Cape Cod","","5,301","4","2","0"
"1","25042297","S","11","RES","6-17 4th Street","Fair Lawn","$680,000","02/06/2026","$649,000","Cape Cod","","9,121","4","3","0"
"1","25039833","S","41","RES","2 Passaic Avenue","Hasbrouck Heights","$680,000","02/06/2026","$699,500","Cape Cod","","5,998","4","2","0"
"1","25034153","S","69","RES","471 Harding Avenue","Lyndhurst","$678,000","02/12/2026","$699,000","Colonial","","3,920","4","2","1"
"1","25027783","S","97","RES","183 Oakdene Avenue","Teaneck","$665,000","02/05/2026","$679,000","Colonial","","5,602","3","2","0"
"1","25032584","S","110","RES","88 Midland              Avenue","Garfield","$660,000","02/02/2026","$628,800","Colonial","","","4","2","1"
"1","25041764","S","14","RES","8-39 Lake Street","Fair Lawn","$655,000","02/11/2026","$599,000","Ranch","","7,301","3","2","0"
"1","26000796","S","11","RES","282 Spring Valley Road","Park Ridge","$653,000","02/13/2026","$599,000","Ranch","","12,375","3","1","1"
"1","25040700","S","8","RES","260 Greve Drive","New Milford","$650,000","02/13/2026","$650,000","Colonial","","7,562","4","2","0"
"1","25040260","S","43","RES","63 Pomona Avenue","Fair Lawn","$650,000","02/14/2026","$599,000","Ranch","","6,599","3","2","0"
"1","25037713","S","54","RES","225 Marlboro Road","Wood Ridge","$650,000","02/02/2026","$649,000","Cape Cod","","5,611","4","2","0"
"1","25032125","S","69","RES","390 Spring Valley Road","Paramus","$649,000","02/11/2026","$649,000","Colonial","","7,216","2","1","0"
"1","25035771","S","93","RES","1470 Gaylord Terrace","Teaneck","$630,000","02/05/2026","$629,000","Colonial","","5,001","3","2","0"
"1","25035036","S","89","RES","320 James Street","Teaneck","$620,000","02/06/2026","$599,900","Colonial","","5,001","4","2","0"
"1","25037777","S","9","RES","96 Roosevelt Boulevard","Oakland","$600,000","02/06/2026","$619,000","Cape Cod","","9,888","3","1","0"
"1","25036398","S","23","RES","105 Allen Street","Hackensack","$600,000","02/02/2026","$579,900","Ranch","","5,001","3","2","0"
"1","25025916","S","128","RES","115 High Street","Leonia","$600,000","02/12/2026","$650,000","Colonial","","4,251","4","1","1"
"1","25043704","S","26","RES","219 Copeland Avenue","Lyndhurst","$590,000","02/13/2026","$549,999","Colonial","","5,502","2","1","0"
"1","26000465","S","11","RES","2 Lincoln Place","Moonachie","$585,000","02/02/2026","$565,000","Cape Cod","","7,100","5","2","0"
"1","25043461","S","3","RES","66 Waldwick Avenue","Waldwick","$585,000","02/11/2026","$575,000","Cape Cod","","5,001","4","1","1"
"1","25040710","S","48","RES","61 Mackay Avenue","Waldwick","$580,000","02/10/2026","$565,000","Ranch","","6,299","3","1","0"
"1","25039232","S","29","RES","31 Campbell Street","Waldwick","$575,000","02/13/2026","$500,000","Colonial","","7,148","3","1","0"
"1","25038171","S","25","RES","96 Walnut Street","Oakland","$575,000","02/11/2026","$599,900","Cape Cod","","9,191","4","2","0"
"1","25041518","S","15","RES","135 Linden Avenue","Dumont","$570,000","02/05/2026","$549,000","Colonial","","5,001","3","1","1"
"1","25041185","S","47","RES","33 Chobot Lane","Elmwood Park","$570,000","02/04/2026","$556,500","Ranch","","7,039","3","1","1"
"1","25042247","S","8","RES","9-14 Essex Place","Fair Lawn","$565,000","02/05/2026","$549,000","Cape Cod","","5,301","4","2","0"
"1","25040880","S","51","RES","55 Hobart Place","Garfield","$565,000","02/05/2026","$549,000","Cape Cod","","3,726","4","2","0"
"1","25038843","S","75","RES","118 Rutherford Avenue","Lyndhurst","$565,000","02/06/2026","$579,900","Colonial","","3,149","3","1","1"
"1","25037844","S","32","RES","220 Hillman Drive","Elmwood Park","$554,000","02/09/2026","$549,000","Cape Cod","","5,001","3","2","0"
"1","25040288","S","16","RES","19 Orange Avenue","Elmwood Park","$550,000","02/06/2026","$499,000","Cape Cod","","5,001","4","1","0"
"1","25038938","S","24","RES","99 E Broad Street","Bergenfield","$550,000","02/04/2026","$565,000","Colonial","","5,336","3","2","0"
"1","25035974","S","71","RES","17-19 Berdan Avenue","Fair Lawn","$550,000","02/12/2026","$575,000","Cape Cod","","5,502","3","2","0"
"1","25040352","S","32","RES","5-23 Canger Place","Fair Lawn","$540,000","02/03/2026","$540,000","Cape Cod","","5,001","3","1","1"
"1","25041402","S","12","RES","75 Forest Street","North Arlington","$525,000","02/02/2026","$499,000","Colonial","","3,498","3","1","0"
"1","25041063","S","30","RES","171 Harrison Street","New Milford","$522,000","02/09/2026","$535,000","Cape Cod","","5,519","3","1","0"
"1","25043692","S","12","RES","507 James Street","New Milford","$512,000","02/05/2026","$519,000","Ranch","","5,998","2","2","0"
"1","25041096","S","17","RES","439 Hillside Avenue","Saddle Brook","$510,000","02/11/2026","$449,000","Ranch","","5,171","2","1","0"
"1","25038378","S","16","RES","14 Garden Street","Ridgefield Park","$510,000","02/13/2026","$510,000","Ranch","","4,099","2","1","0"
"1","25038278","S","42","RES","600 Martense Avenue","Teaneck","$500,000","02/02/2026","$485,000","Colonial","","3,999","2","1","0"
"1","25025119","S","95","RES","131 Prospect Avenue","Bergenfield","$500,000","02/02/2026","$499,000","Colonial","","9,200","3","2","0"
"1","25036327","S","55","RES","257 Palisade Avenue","Garfield","$460,000","02/05/2026","$455,995","Colonial","","3,250","4","1","2"
"1","26004060","S","47","RES","5 Newton Place","Fair Lawn","$450,000","02/03/2026","$450,000","Cape Cod","","7,680","3","1","0"
"1","26005763","S","31","RES","100 Prospect Terrace","East Rutherford","$330,000","02/09/2026","$350,000","Colonial","","2,749","3","2","0"
"1","26004975","S","21","RES","319 2nd Place","Bogota","$320,000","02/09/2026","$350,000","Colonial","","3,202","3","1","1"
