"#","MLS #","St","Days On Market","Cat","Address","Town","Sold Price","Sold Date","List Price","Style","Unit SqFt","Lot Size Square Feet","Bedrooms","Full Baths","Half Baths"
"1","25039321","S","17","RES","140 Chamberlain Place","Midland Park","$735,000","01/02/2026","$599,000","Split","","12,602","3","2","0"
"1","25032007","S","84","RES","132 Prospect Street","Ramsey","$730,000","01/13/2026","$739,900","Colonial","","7,492","4","2","0"
"1","25037910","S","27","RES","6 Akers Avenue","Montvale","$720,000","01/02/2026","$668,000","Colonial","","11,700","4","3","0"
"1","25028990","S","78","RES","5 Campi Court","Dumont","$710,000","01/06/2026","$699,999","Colonial","","7,723","5","3","0"
"1","25037787","S","23","RES","251 Summit Avenue","Bogota","$685,000","01/05/2026","$635,000","Colonial","","3,999","3","2","1"
"1","25035999","S","15","RES","38 Ward Plaza","Teaneck","$675,000","01/05/2026","$649,000","Cape Cod","","5,624","3","2","0"
"1","25031734","S","91","RES","26 Platt               ","Saddle Brook","$675,000","01/09/2026","$699,000","Colonial","","","4","3","0"
"1","25026987","S","59","RES","34-03 Norwood Drive","Fair Lawn","$672,000","01/06/2026","$659,900","Cape Cod","","5,889","4","2","1"
"1","25035301","S","49","RES","99 Morse Avenue","Rutherford","$670,000","01/15/2026","$699,000","Ranch","","5,001","3","1","0"
"1","25034445","S","13","RES","11 Ayer Place","Rutherford","$670,000","01/05/2026","$650,000","Colonial","","3,302","3","2","0"
"1","25041318","S","12","RES","414 Banta Avenue","Garfield","$650,000","01/15/2026","$624,900","Colonial","","3,750","3","3","0"
"1","25037007","S","12","RES","38 Lowe Avenue","Fair Lawn","$650,000","01/15/2026","$599,999","Cape Cod","","7,148","4","1","1"
"1","24000619","S","732","RES","29 Westview Terrace","Midland Park","$647,528","01/09/2026","$619,900","Colonial","1,764","9,062","3","2","1"
"1","25040506","S","15","RES","25 Cherry Place","Hillsdale","$645,000","01/13/2026","$615,000","Colonial","","8,085","3","1","1"
"1","25040113","S","25","RES","52 Noel Drive","North Arlington","$645,000","01/07/2026","$599,000","Cape Cod","","6,534","4","1","1"
"1","25039268","S","8","RES","35 Wolcott Road","Dumont","$640,000","01/06/2026","$600,000","Cape Cod","","7,501","2","2","0"
"1","25037134","S","7","RES","85 Dance                Boulevard","Dumont","$640,000","01/05/2026","$670,000","Cape Cod","","8,002","5","2","0"
"1","25038913","S","17","RES","40 Arthur Street","Ridgefield Park","$636,000","01/05/2026","$579,900","Colonial","","3,999","3","1","1"
"1","25038531","S","35","RES","181 5th Street","Cresskill","$635,000","01/02/2026","$649,000","Cape Cod","","5,000","3","1","1"
"1","25037679","S","14","RES","50 Faner Road","Midland Park","$631,000","01/06/2026","$599,000","Colonial","","9,749","3","1","1"
"1","25028382","S","44","RES","463 Luhmann Drive","New Milford","$630,000","01/06/2026","$649,000","Cape Cod","","8,002","4","2","0"
"1","25039810","S","24","RES","149 Brookside Avenue","River Vale","$625,000","01/13/2026","$589,000","Ranch","","19,950","3","1","1"
"1","25040733","S","5","RES","862 Grant Avenue","Maywood","$620,000","01/05/2026","$559,000","Cape Cod","","5,001","3","1","0"
"1","25037997","S","17","RES","136 Waldwick             Avenue","Waldwick","$620,000","01/02/2026","$540,000","Colonial","","1,440","3","1","0"
"1","25027247","S","122","RES","63 Wingra Avenue","Rutherford","$615,000","01/09/2026","$650,000","Cape Cod","","5,001","4","2","0"
"1","25036391","S","45","RES","103 Westminster         ","Garfield","$610,000","01/09/2026","$625,000","Duplex","","","3","2","1"
"1","25031509","S","75","RES","665 Northumberland Road","Teaneck","$610,000","01/06/2026","$665,000","Colonial","","5,998","3","1","1"
"1","25036951","S","13","RES","723 W Crescent Avenue","Allendale","$600,000","01/06/2026","$725,000","Colonial","","52,272","2","1","0"
"1","25035910","S","17","RES","54 Huntting Drive","Dumont","$600,000","01/02/2026","$499,900","Cape Cod","","5,001","3","1","0"
"1","25030047","S","77","RES","34 Bennett Road","Teaneck","$600,000","01/09/2026","$635,000","Cape Cod","","5,001","3","2","0"
"1","25029625","S","65","RES","240 Berry Street","Hackensack","$600,000","01/13/2026","$575,000","Colonial","","6,050","3","1","0"
"1","25040197","S","15","RES","40 Godwin Avenue","Elmwood Park","$591,000","01/07/2026","$570,000","Cape Cod","","5,001","4","2","0"
"1","25026425","S","54","RES","178 Fairmount Avenue","Hackensack","$584,000","01/09/2026","$599,000","Colonial","","7,501","3","1","1"
"1","25032071","S","41","RES","34 William Street","Wallington","$560,000","01/15/2026","$569,000","Cape Cod","","3,703","3","2","1"
"1","25040228","S","11","RES","50 Golf Court","Teaneck","$550,000","01/02/2026","$549,000","Cape Cod","","5,001","4","1","0"
"1","25013486","S","11","RES","671 Chestnut Avenue","Teaneck","$549,000","01/12/2026","$549,900","Colonial","","5,502","3","1","0"
"1","25038101","S","6","RES","10-22 2nd Street","Fair Lawn","$537,000","01/09/2026","$499,900","Cape Cod","","5,001","3","1","0"
"1","25027080","S","83","RES","130 Manhattan Avenue","Waldwick","$530,000","01/15/2026","$540,000","Cape Cod","","5,001","4","2","0"
"1","25034161","S","41","RES","642 Spring Valley Road","Maywood","$529,000","01/08/2026","$529,000","Cape Cod","","5,449","3","1","0"
"1","25026843","S","34","RES","14 Valley View Avenue","Oakland","$520,000","01/06/2026","$495,000","Cape Cod","","7,492","3","2","1"
"1","25031194","S","78","RES","377 New Milford Avenue","Dumont","$519,000","01/09/2026","$519,000","Colonial","","3,999","3","1","0"
"1","25027462","S","22","RES","536 Sagamore Avenue","Teaneck","$510,000","01/12/2026","$469,000","Colonial","","5,001","3","1","1"
"1","25032939","S","61","RES","70 Christina Street","Little Ferry","$509,934","01/09/2026","$509,934","Cape Cod","","5,171","4","1","1"
"1","25035249","S","80","RES","547 Church Street","Ridgefield","$500,000","01/12/2026","$499,000","Colonial","","4,343","3","1","0"
"1","25026729","S","115","RES","181 Brinkerhoff Street","Ridgefield Park","$500,000","01/05/2026","$525,000","Colonial","","4,439","3","2","0"
"1","25035012","S","84","RES","59 Erie                 Avenue","Midland Park","$475,000","01/13/2026","$499,999","Colonial","","7,500","3","2","0"
"1","25030499","S","52","RES","484 Sylvan Street","Saddle Brook","$444,000","01/15/2026","$449,000","Cape Cod","","3,698","4","1","0"
"1","25038725","S","30","RES","51 Wood Place","Dumont","$439,000","01/15/2026","$449,000","Colonial","","2,500","2","1","0"
"1","25023472","S","50","RES","37 Roth Avenue","Oakland","$422,100","01/12/2026","$450,000","Cape Cod","","12,110","4","2","0"
"1","25033313","S","39","RES","80 Hudson Street","Garfield","$416,000","01/02/2026","$389,000","Colonial","","2,750","2","1","1"
"1","26000948","S","58","RES","340 Watson Avenue","Lyndhurst","$365,000","01/07/2026","$365,000","Colonial","","5,101","3","1","0"
