"#","MLS #","St","Days On Market","Cat","Address","Town","Sold Price","Sold Date","List Price","Style","Unit SqFt","Lot Size Square Feet","Bedrooms","Full Baths","Half Baths"
"1","25036758","S","68","RES","7 Herbst Road","Old Tappan","$1,520,000","01/26/2026","$1,549,900","Colonial","","40,044","4","3","1"
"1","25040938","S","12","RES","18 Clinton Place","Woodcliff Lake","$1,499,000","01/29/2026","$1,499,000","Split","","16,601","5","3","1"
"1","25038275","S","10","RES","14 Stuyvesant Road","Montvale","$1,481,000","01/21/2026","$1,399,999","Colonial","","44,455","4","4","1"
"1","25036131","S","55","RES","24 Scott Court","Allendale","$1,425,000","01/29/2026","$1,495,000","Colonial","","43,212","5","3","0"
"1","25025908","S","68","RES","80 Washington Place","Ridgewood","$1,425,000","01/23/2026","$1,600,000","Colonial","","10,062","5","3","2"
"1","25037596","S","23","RES","175 High Street","Closter","$1,400,000","01/16/2026","$1,300,000","Colonial","","20,473","5","3","1"
"1","25031032","S","66","RES","480 Morse Avenue","Ridgefield","$1,400,000","01/30/2026","$1,599,000","Colonial","","8,751","5","4","1"
"1","25037550","S","19","RES","6 Godwin Avenue","Fair Lawn","$1,390,000","01/16/2026","$1,399,000","Colonial","","7,000","5","4","0"
"1","25039212","S","14","RES","390 Harland Avenue","Haworth","$1,350,000","01/26/2026","$1,340,000","Colonial","","22,499","5","4","1"
"1","25032033","S","43","RES","14 Rambling Brook Road","Upper Saddle River","$1,315,000","01/16/2026","$1,325,000","Contemp","","37,462","4","3","1"
"1","25031825","S","71","RES","478 W Saddle River Road","Upper Saddle River","$1,300,000","01/28/2026","$1,249,000","Colonial","","88,427","4","2","1"
"1","25030735","S","122","RES","130 Deerhaven Road","Mahwah","$1,293,500","01/30/2026","$1,395,000","Colonial","","95,571","4","3","1"
"1","25038009","S","24","RES","812 Ridgewood Avenue","Oradell","$1,290,000","01/16/2026","$1,299,000","BiLvl","","12,650","4","3","0"
"1","25040366","S","11","RES","567 Echo Glen Avenue","River Vale","$1,270,000","01/16/2026","$1,189,000","Colonial","","20,081","4","2","2"
"1","25021565","S","17","RES","587 High Mountain Road","Franklin Lakes","$1,250,000","01/28/2026","$1,249,000","Colonial","","45,172","3","3","0"
"1","25036470","S","42","RES","72 Glenwood Avenue","Demarest","$1,200,000","01/28/2026","$1,199,900","Split","","11,195","3","2","0"
"1","25035040","S","34","RES","428 Faletti Circle","River Vale","$1,195,000","01/23/2026","$1,099,000","Split","","18,487","5","2","1"
"1","25026076","S","136","RES","135 Sherman Avenue","Teaneck","$1,165,000","01/26/2026","$1,225,000","Colonial","","5,001","6","4","1"
"1","25038434","S","11","RES","404 Alpine Terrace","Ridgewood","$1,150,000","01/21/2026","$975,000","Colonial","","7,579","3","2","1"
"1","25042181","S","13","RES","86 Lincoln Terrace","Harrington Park","$1,138,000","01/29/2026","$1,088,000","Colonial","","17,921","5","3","2"
"1","25037456","S","16","RES","135 Hillcrest Avenue","Leonia","$1,105,000","01/23/2026","$999,000","Colonial","","5,950","3","3","1"
"1","25037991","S","24","RES","11 Patrick Avenue","Emerson","$1,100,000","01/22/2026","$1,100,000","Colonial","","8,499","4","2","1"
"1","25043096","S","22","RES","72 Hemlock Drive","Paramus","$1,070,000","01/30/2026","$959,000","Split","","9,374","3","3","0"
"1","25040333","S","12","RES","107 Parkway","Harrington Park","$1,050,000","01/27/2026","$938,000","Colonial","","11,243","3","2","1"
"1","25039452","S","17","RES","52 Surrey Lane","Tenafly","$1,050,000","01/16/2026","$937,500","Colonial","","6,098","4","2","1"
"1","25032930","S","77","RES","70 Greenwich Street","Bergenfield","$999,900","01/16/2026","$999,000","Colonial","","5,458","5","3","1"
"1","25039019","S","21","RES","54 Oak                  Avenue","Tenafly","$999,500","01/16/2026","$799,000","Cape Cod","","8,023","3","1","1"
"1","25022730","S","20","RES","8-04 Susan Place","Fair Lawn","$999,000","01/20/2026","$995,000","Colonial","","","4","2","2"
"1","25038320","S","17","RES","468 Morse Avenue","Ridgefield","$995,000","01/29/2026","$1,199,000","Colonial","","6,946","4","3","1"
"1","25038145","S","18","RES","45 Longview Court","Paramus","$990,000","01/16/2026","$959,000","Split","","9,657","4","2","1"
"1","25026093","S","105","RES","7 Stony Ridge Drive","Hillsdale","$980,000","01/16/2026","$999,500","Colonial","","24,599","5","3","1"
"1","25043737","S","14","RES","124 Valley Road","Haworth","$979,020","01/30/2026","$800,000","Cape Cod","","15,002","4","3","0"
"1","25038226","S","37","RES","32 Wingra Avenue","Rutherford","$965,000","01/23/2026","$949,000","Colonial","","5,001","3","3","1"
"1","25037934","S","5","RES","83 Birchwood Road","Paramus","$960,000","01/16/2026","$799,000","Ranch","","12,001","3","1","1"
"1","25038380","S","28","RES","53 Hoover               Street","North Arlington","$953,000","01/16/2026","$950,000","Colonial","","5,000","4","3","1"
"1","25041286","S","12","RES","533 Highridge Avenue","Cliffside Park","$925,000","01/16/2026","$850,000","Colonial","","3,798","3","2","0"
"1","25036881","S","36","RES","15-09 Morlot Avenue","Fair Lawn","$918,000","01/16/2026","$950,000","Colonial","","7,401","4","3","1"
"1","25031752","S","56","RES","25 Piermont Road","Norwood","$915,000","01/29/2026","$995,000","Ranch","","44,000","3","3","0"
"1","25042105","S","23","RES","131 Momar Drive","Ramsey","$910,000","01/28/2026","$849,000","BiLvl","","10,019","3","2","1"
"1","26003269","S","27","RES","240 Diane Place","Paramus","$900,000","01/27/2026","$900,000","Split","","12,209","3","2","0"
"1","25038955","S","31","RES","65 S Maple                Avenue","Ridgewood","$881,000","01/29/2026","$869,000","Colonial","","9,888","3","1","0"
"1","25037756","S","12","RES","471 S Maple Avenue","Glen Rock","$880,000","01/23/2026","$799,000","Colonial","","10,498","3","2","0"
"1","25042358","S","9","RES","573 Willow Street","Township of Washington","$855,000","01/28/2026","$799,000","Ranch","","100,018","3","2","0"
"1","25038103","S","39","RES","356 Allendale Avenue","Allendale","$855,000","01/16/2026","$890,000","BiLvl","","65,340","3","2","1"
"1","25036233","S","33","RES","29 Thackeray Road","Oakland","$855,000","01/22/2026","$819,000","Ranch","","13,242","4","3","0"
"1","25040894","S","16","RES","330 Congers Avenue","Northvale","$850,000","01/20/2026","$849,000","BiLvl","","8,324","5","3","0"
"1","25040702","S","62","RES","5-33 1st Street","Fair Lawn","$850,000","01/23/2026","$849,000","Colonial","","5,001","3","3","0"
"1","25038058","S","26","RES","140 Oak Trail Road","Hillsdale","$850,000","01/29/2026","$888,950","Ranch","","24,002","3","3","0"
"1","25037797","S","31","RES","277 Spring Valley Road","Park Ridge","$850,000","01/20/2026","$769,000","Split","","10,899","4","3","1"
"1","25033646","S","67","RES","18 Morse Avenue","Ramsey","$850,000","01/20/2026","$879,000","Contemp","","14,070","3","2","1"
"1","25025614","S","10","RES","636 Concord Road","Ridgewood","$845,000","01/30/2026","$825,000","Colonial","","6,186","3","1","1"
"1","25041824","S","16","RES","3 Hinson Place","Park Ridge","$826,000","01/23/2026","$698,777","Ranch","","12,998","3","1","1"
"1","25040855","S","16","RES","412 Coolidge Avenue","Township of Washington","$820,000","01/23/2026","$799,000","Ranch","","10,001","3","2","0"
"1","25035217","S","13","RES","98 Chestnut             Street","Ramsey","$805,000","01/16/2026","$779,900","Colonial","","0","3","2","0"
"1","25032237","S","48","RES","42 Hunters              Run","Oakland","$800,000","01/23/2026","$800,000","Colonial","","","3","4","1"
"1","25023810","S","109","RES","9 Maple Avenue","Demarest","$800,000","01/30/2026","$899,000","Ranch","","16,117","3","1","1"
"1","26002590","S","114","RES","333 Hamilton Avenue","Glen Rock","$790,000","01/20/2026","$790,000","Colonial","","12,950","3","2","0"
"1","25031675","S","10","RES","279 Vreeland Avenue","Midland Park","$787,500","01/26/2026","$775,000","Ranch","","7,501","3","2","0"
"1","25041408","S","9","RES","42 Glen Avenue","Midland Park","$780,000","01/16/2026","$689,000","Colonial","","8,712","3","3","1"
"1","25015445","S","184","RES","444 Washington Place","Hasbrouck Heights","$780,000","01/28/2026","$799,000","BiLvl","","6,499","4","2","1"
"1","25043025","S","15","RES","413 Franklin Avenue","Hasbrouck Heights","$775,000","01/28/2026","$759,900","Colonial","","5,001","3","2","1"
"1","25039091","S","7","RES","384 Mountain Avenue","Township of Washington","$775,000","01/29/2026","$689,000","Split","","5,001","3","2","0"
"1","25029856","S","108","RES","394 Ackerman Avenue","Glen Rock","$770,000","01/16/2026","$829,000","Colonial","","4,408","3","2","0"
"1","25036617","S","12","RES","521 SE Chestnut Street","Ridgefield","$760,000","01/29/2026","$729,000","Split","","6,521","3","2","0"
"1","25042101","S","7","RES","11 Pierce Avenue","Cresskill","$755,000","01/20/2026","$600,000","Split","","10,080","3","1","1"
"1","26003178","S","86","RES","452 Berkshire Road","Ridgewood","$750,000","01/21/2026","$750,000","Cape Cod","","7,100","4","1","0"
"1","25042916","S","9","RES","843 Belle Avenue","Teaneck","$750,000","01/19/2026","$735,000","Colonial","","","4","2","1"
"1","25040385","S","35","RES","28 Ramella Avenue","Moonachie","$750,000","01/27/2026","$790,000","Contemp","","3,032","5","5","0"
"1","25042485","S","20","RES","36 William Street","Rochelle Park","$735,000","01/30/2026","$699,936","Cape Cod","","5,001","3","2","0"
"1","25039376","S","40","RES","18 Avenue A","Mahwah","$735,000","01/30/2026","$699,000","Colonial","","6,482","4","3","0"
"1","25035235","S","55","RES","22 Euclid Avenue","Ridgefield Park","$735,000","01/30/2026","$725,000","Colonial","","5,001","3","2","0"
"1","25037468","S","50","RES","595 Pine Avenue","Saddle Brook","$730,000","01/30/2026","$650,000","Cape Cod","","5,998","4","3","0"
"1","25026091","S","79","RES","11 Loyola Place","Oakland","$730,000","01/21/2026","$750,000","Split","","17,598","5","3","2"
"1","25033529","S","46","RES","36-24 Hale Place","Fair Lawn","$725,000","01/27/2026","$719,000","Cape Cod","","5,828","4","3","0"
"1","25039035","S","13","RES","314 Hirschfeld           Place","New Milford","$720,000","01/20/2026","$699,000","Split","","","4","2","2"
"1","25037188","S","58","RES","147 14th                 Street","Wood Ridge","$715,000","01/30/2026","$749,900","Colonial","","56,110","3","2","1"
"1","25034391","S","71","RES","171 Jackson Avenue","Rutherford","$710,000","01/27/2026","$718,000","Colonial","","8,773","3","1","1"
"1","25042228","S","15","RES","10-06 Essex                Place","Fair Lawn","$700,000","01/30/2026","$649,000","Cape Cod","","6,499","3","2","0"
"1","25040230","S","6","RES","264 Demarest             Avenue","New Milford","$700,000","01/30/2026","$629,000","Ranch","","","3","2","0"
"1","25039392","S","9","RES","62 Grove Avenue","Rochelle Park","$700,000","01/22/2026","$699,000","BiLvl","","5,798","6","3","0"
"1","25037240","S","17","RES","7 Edgewood Court","Hillsdale","$700,000","01/29/2026","$699,000","Split","","34,782","4","2","0"
"1","25030246","S","39","RES","19-15 Hunter Place","Fair Lawn","$700,000","01/24/2026","$699,000","Cape Cod","","","4","2","0"
"1","25039435","S","27","RES","173 W Newell Avenue","Rutherford","$695,000","01/23/2026","$679,000","Colonial","","11,080","2","2","0"
"1","25034395","S","65","RES","237 Washington Avenue","Rutherford","$685,000","01/30/2026","$685,000","Colonial","","9,696","3","2","1"
"1","25022834","S","19","RES","36 Lockwood Drive","Waldwick","$685,000","01/16/2026","$649,000","Cape Cod","","7,501","3","2","0"
"1","26004670","S","60","RES","49 Glenwood Drive","Bergenfield","$675,000","01/23/2026","$649,000","Cape Cod","","5,001","3","2","1"
"1","25040491","S","9","RES","30 Gantner Avenue","Elmwood Park","$675,000","01/22/2026","$650,000","Cape Cod","","5,401","3","2","0"
"1","25031396","S","42","RES","8-11 Campbell Road","Fair Lawn","$675,000","01/21/2026","$675,000","Cape Cod","","8,398","3","1","2"
"1","25042300","S","13","RES","341 Van Buren Avenue","Teaneck","$670,000","01/29/2026","$599,000","Colonial","","5,502","4","2","0"
"1","25035519","S","60","RES","11 Roehrs               Drive","Wallington","$668,500","01/23/2026","$699,000","BiLvl","","1,975","3","2","0"
"1","25039397","S","26","RES","543 Sagamore Avenue","Teaneck","$660,000","01/26/2026","$649,999","Colonial","","5,001","3","1","1"
"1","25037570","S","10","RES","28 South Drive","Rochelle Park","$660,000","01/16/2026","$624,900","Cape Cod","","5,702","4","3","0"
"1","25027448","S","132","RES","179 Hillman Drive","Elmwood Park","$645,000","01/16/2026","$649,000","Cape Cod","","3,320","4","2","0"
"1","25043344","S","22","RES","34 Emerald Street","Hackensack","$640,000","01/26/2026","$599,900","Colonial","","3,280","4","2","0"
"1","25039184","S","15","RES","407 Semino Road","Northvale","$640,000","01/16/2026","$635,000","Split","","9,962","4","2","0"
"1","25041158","S","8","RES","608 Fermery Drive","New Milford","$635,000","01/16/2026","$575,000","Ranch","","7,501","3","1","0"
"1","25031041","S","75","RES","117 Spruce Street","Midland Park","$635,000","01/16/2026","$650,000","Cape Cod","","4,550","3","2","0"
"1","25040479","S","12","RES","208 Jefferson Avenue","Hasbrouck Heights","$630,000","01/29/2026","$599,000","Colonial","","2,662","3","2","0"
"1","25033677","S","14","RES","580 Oregon Avenue","Cliffside Park","$629,000","01/22/2026","$629,000","Colonial","","3,001","2","1","1"
"1","26003591","S","67","RES","446 Northern Parkway","Ridgewood","$620,000","01/30/2026","$650,000","Colonial","","7,013","3","2","0"
"1","25039994","S","22","RES","18 Hasbrouck Avenue","Hasbrouck Heights","$620,000","01/30/2026","$649,777","Cape Cod","","4,273","4","3","0"
"1","25035225","S","79","RES","169 Franklin             Street","Little Ferry","$620,000","01/30/2026","$614,972","Colonial","","","4","2","1"
"1","25037192","S","32","RES","211 Madison Avenue","New Milford","$617,000","01/30/2026","$617,000","Colonial","","6,757","5","2","0"
"1","25039758","S","25","RES","811 Summit Avenue","Hackensack","$605,000","01/30/2026","$595,000","Cape Cod","","5,001","3","2","0"
"1","25028016","S","89","RES","280 S Boulevard","Saddle Brook","$600,000","01/30/2026","$599,900","Colonial","","5,502","4","2","1"
"1","25042706","S","15","RES","72 Charlton Avenue","Lodi","$599,000","01/20/2026","$499,000","Cape Cod","","5,001","4","1","0"
"1","25038869","S","11","RES","80 Chester Place","Englewood","$590,000","01/21/2026","$579,000","Colonial","","5,750","4","1","1"
"1","25038163","S","19","RES","39 Powdermill Lane","Oakland","$584,900","01/30/2026","$584,900","Ranch","","16,422","2","2","0"
"1","25041879","S","17","RES","32 Poplar Avenue","Little Ferry","$583,000","01/28/2026","$599,900","Ranch","","5,001","4","2","0"
"1","25040225","S","30","RES","17 Lewis Place","Westwood","$580,000","01/22/2026","$575,000","Ranch","","10,001","4","3","0"
"1","26002865","S","48","RES","224 Woodland Road","New Milford","$575,000","01/22/2026","$575,000","Cape Cod","","7,092","4","2","0"
"1","25041015","S","29","RES","312 Rochelle Avenue","Rochelle Park","$575,000","01/22/2026","$549,999","Colonial","","6,251","3","2","0"
"1","25035781","S","36","RES","34 Summit Place","Haworth","$574,000","01/23/2026","$574,000","Colonial","","3,999","3","1","0"
"1","25036809","S","18","RES","420 Innes Road","Wood Ridge","$570,000","01/20/2026","$599,900","Colonial","","5,001","3","1","1"
"1","25029254","S","33","RES","17 S Paula Drive","Bergenfield","$560,000","01/22/2026","$575,000","Cape Cod","","5,101","3","1","0"
"1","25038370","S","72","RES","163 Kent Street","Hackensack","$555,000","01/27/2026","$570,000","Cape Cod","","5,001","3","3","0"
"1","25038474","S","33","RES","196 Hayward Place","Wallington","$550,000","01/16/2026","$550,000","Cape Cod","","3,746","4","2","0"
"1","25041221","S","21","RES","168 Bergen               Avenue","Ridgefield Park","$535,000","01/20/2026","$525,000","Colonial","","7,200","4","1","1"
"1","25029287","S","51","RES","54 Rochelle Parkway","Saddle Brook","$535,000","01/30/2026","$529,900","Colonial","","5,001","3","2","0"
"1","25029252","S","65","RES","79 N Ramapo              ","Mahwah","$535,000","01/20/2026","$550,000","Ranch","","9,000","2","1","0"
"1","25041466","S","13","RES","169 Cambridge Avenue","Saddle Brook","$530,000","01/29/2026","$500,000","Cape Cod","","5,502","3","1","0"
"1","25038411","S","18","RES","138 N 5th Street","Saddle Brook","$525,000","01/30/2026","$499,000","Ranch","","5,772","2","1","0"
"1","25039619","S","11","RES","209 Park Avenue","Teaneck","$520,000","01/23/2026","$469,000","Colonial","","5,001","3","1","1"
"1","25028202","S","31","RES","98 Avenue D","Lodi","$515,000","01/20/2026","$509,999","Cape Cod","","5,001","3","2",""
"1","25041589","S","10","RES","16 Randolph Terrace","Fair Lawn","$512,500","01/20/2026","$450,000","Colonial","","1,620","3","1","0"
"1","25043250","S","20","RES","1141 Tuxedo Square","Teaneck","$500,000","01/23/2026","$479,000","Cape Cod","","5,001","5","2","0"
"1","25034591","S","57","RES","285 Washington Street","Teaneck","$465,000","01/29/2026","$449,000","Cape Cod","","5,001","3","2","0"
"1","25028644","S","83","RES","91 Madison Avenue","Cresskill","$460,000","01/20/2026","$529,000","Colonial","","5,001","0","0","0"
"1","25027823","S","77","RES","23 Center Court","Garfield","$450,000","01/23/2026","$499,000","Cape Cod","","6,000","2","1","0"
"1","25043310","S","20","RES","59 Lester Avenue","Westwood","$442,000","01/30/2026","$425,000","Colonial","","2,500","2","1","1"
"1","25029169","S","95","RES","193 Fort Lee Road","Teaneck","$435,000","01/16/2026","$499,999","Colonial","","7,436","3","2","1"
"1","25038573","S","75","RES","15 Morrissee Avenue","Wallington","$430,000","01/30/2026","$424,900","Cape Cod","","3,746","3","3","0"
"1","26002713","S","24","RES","27 Brookview Terrace","Bergenfield","$425,000","01/23/2026","$425,000","Cape Cod","","5,998","3","2","0"
"1","25033031","S","33","RES","465 Walker Street","Fairview","$420,000","01/23/2026","$439,000","Ranch","","","3","1","1"
"1","25038564","S","20","RES","17 Schley Street","Garfield","$370,000","01/29/2026","$349,900","Colonial","","5,000","3","1","0"
"1","26007988","S","251","RES","733 5th Avenue","Lyndhurst","$360,000","01/20/2026","$360,000","Cape Cod","","5,750","4","1","0"
"1","25039562","S","7","RES","411 McKinley","Fairview","$360,000","01/16/2026","$375,000","Colonial","","3,598","2","1","0"
"1","25042154","S","7","RES","36 Poplar              ","Lodi","$110,000","01/28/2026","$110,000","Mobile Home","","","2","1","0"
