"#","MLS #","St","Days On Market","Cat","Address","Town","Sold Price","Sold Date","List Price","Style","Unit SqFt","Lot Size Square Feet","Bedrooms","Full Baths","Half Baths"
"1","25024124","S","140","CCT","312 Franklin Court","Edgewater","$695,000","01/29/2026","$718,000","TWNHS","1,769","","2","2","1"
"1","25036586","S","34","CCT","800 12th Street Unit#302","Palisades Park","$693,600","01/28/2026","$699,888","Condo","1,385","","2","2","0"
"1","25040656","S","35","CCT","54 Meadowview Court","Leonia","$680,000","01/12/2026","$699,000","TWNHS","1,248","","2","2","1"
"1","25038580","S","20","CCT","4403 Riverview Avenue Unit#403","Englewood","$675,000","01/16/2026","$675,000","Condo","1,500","","2","2","1"
"1","25032262","S","28","CCT","374 French Court","Teaneck","$672,500","01/07/2026","$672,500","TWNHS","2,216","","3","2","1"
"1","25040421","S","12","CCT","30 Peach Hill Court","Ramsey","$660,000","01/08/2026","$675,000","TWNHS","2,084","","3","3","1"
"1","25028712","S","133","CCT","1600 Parker Avenue Unit#20-21C","Fort Lee","$660,000","01/21/2026","$699,000","Co-op","3,100","","5","3","1"
"1","25037748","S","12","CCT","1333 15th Street","Fort Lee","$655,000","01/20/2026","$629,000","Condo","1,272","","2","2","0"
"1","25040832","S","6","CCT","112 Kinderkamack Road Unit#C","Montvale","$652,000","01/30/2026","$609,000","TWNHS","1,514","","2","2","1"
"1","25041622","S","5","CCT","21 Whitman Lane","Mahwah","$650,000","01/08/2026","$625,000","TWNHS","1,760","","2","2","1"
"1","25041347","S","17","CCT","44 Canterbury Lane","New Milford","$635,000","01/15/2026","$629,000","TWNHS","1,688","","2","2","1"
"1","25041099","S","13","CCT","1 Orient Way Unit#311","Rutherford","$630,000","01/16/2026","$599,000","Condo","1,320","","2","2","0"
"1","25041418","S","25","CCT","790 River                Road Unit#343","Edgewater","$590,000","01/16/2026","$583,888","Condo","1,264","","2","2","0"
"1","25040783","S","14","CCT","14 Central              Avenue Unit#1","Rochelle Park","$590,000","01/12/2026","$575,000","TWNHS","","","2","2","2"
"1","25028834","S","75","CCT","100 Old Palisade Road Unit#3402","Fort Lee","$580,000","01/16/2026","$600,000","Condo","1,365","","2","2","1"
"1","25030204","S","85","CCT","6106 City Place Unit#6106","Edgewater","$570,000","01/29/2026","$589,000","Condo","1,607","","2","2","0"
"1","25039459","S","25","CCT","300 Winston Drive Unit#C2711","Cliffside Park","$567,500","01/14/2026","$579,900","Condo","1,533","","2","2","0"
"1","25041808","S","8","CCT","32-3 Tamaron Drive","Waldwick","$565,000","01/12/2026","$509,000","Condo","1,414","","2","2","0"
"1","25033898","S","19","CCT","16 Sherry Lane Unit#38","Saddle Brook","$550,000","01/08/2026","$525,000","TWNHS","1,792","","3","2","2"
"1","25042099","S","35","CCT","247 Village Circle Drive","Fort Lee","$547,000","01/30/2026","$550,000","Condo","1,015","","2","1","0"
"1","25037800","S","29","CCT","3 Ross Road","Wallington","$544,000","01/28/2026","$539,000","TWNHS","1,229","","2","1","2"
"1","25038217","S","20","CCT","5 Tenakill Park Unit#217","Cresskill","$539,000","01/08/2026","$539,000","Condo","1,429","","2","2","0"
"1","25038331","S","21","CCT","689 Plum Terrace","Mahwah","$535,000","01/09/2026","$520,000","TWNHS","1,244","","2","2","1"
"1","25040627","S","14","CCT","561 Holly Court","Mahwah","$526,000","01/05/2026","$485,000","Condo","1,010","","2","2","0"
"1","25040258","S","36","CCT","190 Surrey Court","Ramsey","$525,000","01/29/2026","$525,000","TWNHS","1,020","","2","3","0"
"1","25033478","S","67","CCT","79 Birch Street","Ridgefield Park","$520,000","01/09/2026","$530,000","TWNHS","1,485","","2","2","1"
"1","25033920","S","51","CCT","100 Old Palisade         Road Unit#2206","Fort Lee","$518,000","01/02/2026","$518,000","Condo","963","","1","1","1"
"1","25041503","S","52","CCT","200 Old Palisade         Road Unit#16D","Fort Lee","$515,000","01/27/2026","$540,000","Condo","1,100","","1","1","1"
"1","25030703","S","58","CCT","927 Commonwealth Drive Unit#4","Teaneck","$500,000","01/22/2026","$509,000","Condo","2,016","","3","2","1"
"1","25025667","S","103","CCT","2200 N Central Road Unit#12F","Fort Lee","$500,000","01/29/2026","$505,000","Co-op","1,813","","3","2","0"
"1","25040982","S","13","CCT","800 Palisade Avenue Unit#1404","Fort Lee","$495,000","01/09/2026","$499,000","Condo","1,395","","1","1","1"
"1","25040360","S","13","CCT","200 Grand Cove Way Unit#3G","Edgewater","$495,000","01/05/2026","$499,000","Condo","1,318","","2","2","0"
"1","25042483","S","24","CCT","1141 Hyde Park Court","Mahwah","$482,000","01/21/2026","$479,000","Condo","1,139","","2","2","0"
"1","25029541","S","121","CCT","189 Forest               Avenue Unit#303","Paramus","$480,000","01/15/2026","$499,000","Co-op","1,042","","2","2","0"
"1","25041317","S","19","CCT","55 S Maple Avenue Unit#55B","Park Ridge","$475,000","01/21/2026","$469,000","Condo","1,449","","2","2","0"
"1","25040537","S","18","CCT","1600 Parker Avenue Unit#30D","Fort Lee","$475,000","01/28/2026","$438,000","Co-op","1,192","","1","1","1"
"1","25039987","S","14","CCT","200 Division Street Unit#3F","Cliffside Park","$465,000","01/09/2026","$449,800","Condo","1,111","","2","2","0"
"1","25030848","S","51","CCT","10 Aster               ","Garfield","$465,000","01/30/2026","$480,000","TWNHS","","","2","3","0"
"1","25038343","S","18","CCT","2000 Linwood Avenue Unit#22R","Fort Lee","$450,000","01/21/2026","$474,900","Condo","1,090","","2","2","0"
"1","25041944","S","31","CCT","135 Raintree Lane","Mahwah","$445,500","01/22/2026","$449,000","Condo","855","","2","1","0"
"1","25036913","S","36","CCT","54 Polifly Road Unit#309","Hackensack","$425,000","01/29/2026","$425,000","Condo","1,229","","2","2","0"
"1","25034463","S","61","CCT","1111 River                Road Unit#E17","Edgewater","$420,000","01/05/2026","$435,000","Condo","1,300","","2","2","0"
"1","25027825","S","60","CCT","400 River Oaks Drive","Rutherford","$420,000","01/05/2026","$459,900","Condo","1,206","","2","2","0"
"1","25029666","S","107","CCT","25 Crest Street Unit#206","Westwood","$417,000","01/06/2026","$439,000","Condo","1,075","","2","2","0"
"1","25041827","S","12","CCT","26-19 Fair Lawn Avenue Unit#E","Fair Lawn","$400,050","01/15/2026","$365,000","Condo","","","2","1","0"
"1","25039605","S","15","CCT","146 Parkview Drive Unit#19","Teaneck","$395,000","01/09/2026","$369,999","TWNHS","1,036","","1","1","1"
"1","25039081","S","18","CCT","453 Liberty Street Unit#14","Little Ferry","$395,000","01/16/2026","$419,881","Condo","960","","2","1","1"
"1","25036078","S","12","CCT","39 Union Street Unit#301","Hackensack","$390,000","01/10/2026","$395,000","Condo","1,072","","2","2","0"
"1","25040081","S","37","CCT","80 Konight Court","Mahwah","$385,000","01/22/2026","$399,900","Condo","1,067","","2","1","0"
"1","25036944","S","28","CCT","300 Park Street Unit#4A","Hackensack","$380,000","01/14/2026","$380,000","Condo","924","","2","1","0"
"1","25040571","S","19","CCT","916 Thoreau             ","Mahwah","$375,000","01/12/2026","$379,000","Condo","924","","3","1","0"
"1","25037688","S","46","CCT","520 Victor Street Unit#29","Saddle Brook","$375,000","01/23/2026","$389,520","Condo","1,100","","2","1","1"
"1","25040220","S","10","CCT","1023 Castle Road","Mahwah","$372,000","01/05/2026","$359,000","Condo","714","","1","1","0"
"1","25030334","S","63","CCT","250 Gorge                Road Unit#20F","Cliffside Park","$369,000","01/06/2026","$369,000","Co-op","","","2","2","0"
"1","25042596","S","10","CCT","314 Palisade Avenue Unit#B1","Cliffside Park","$360,000","01/20/2026","$350,000","Condo","935","","1","1","0"
"1","25041699","S","4","CCT","16D Rolling Ridge        Road Unit#16D","Montvale","$360,000","01/22/2026","$350,000","Condo","915","","2","1","0"
"1","25038673","S","20","CCT","2348 5th                  Street Unit#C","Fort Lee","$360,000","01/14/2026","$338,888","Condo","924","","1","1","0"
"1","25038043","S","30","CCT","2352 Linwood Avenue Unit#5A","Fort Lee","$359,000","01/02/2026","$359,000","Condo","850","","1","1","0"
"1","25038453","S","50","CCT","1450 Palisade             Avenue Unit#GTC","Fort Lee","$350,000","01/16/2026","$395,000","Condo","","","2","2","0"
"1","25037818","S","21","CCT","1600 Parker               Avenue Unit#16D","Fort Lee","$350,000","01/08/2026","$350,000","Co-op","1,192","","1","1","1"
"1","25030860","S","94","CCT","200 Winston              Drive Unit#421","Cliffside Park","$350,000","01/30/2026","$399,000","Condo","1,069","","1","1","1"
"1","25042054","S","10","CCT","40 Clark Court Unit#104","Rutherford","$345,000","01/08/2026","$329,000","Condo","775","","2","1","0"
"1","25041338","S","5","CCT","3304 Whittier Court","Mahwah","$345,000","01/30/2026","$345,000","Condo","838","","1","1","0"
"1","25022987","S","144","CCT","316 Prospect Avenue Unit#3C","Hackensack","$343,000","01/09/2026","$339,900","Condo","1,343","","2","2","0"
"1","25041084","S","23","CCT","807 Sassafras Court","Mahwah","$340,000","01/27/2026","$320,000","Condo","609","","1","1","0"
"1","25032951","S","92","CCT","970 Main Street Unit#H2","Hackensack","$320,000","01/13/2026","$329,000","Condo","846","","2","1","0"
"1","25035507","S","65","CCT","109 Grand Avenue Unit#4H","Englewood","$315,000","01/22/2026","$300,000","Condo","1,238","","2","1","0"
"1","25039807","S","38","CCT","4 Horizon              Road Unit##802","Fort Lee","$311,000","01/09/2026","$310,500","Co-op","1,114","","2","2","0"
"1","25026190","S","32","CCT","2150 Center               Avenue Unit#10B","Fort Lee","$310,000","01/06/2026","$330,000","Co-op","","","2","2","1"
"1","25041481","S","10","CCT","603 Broadway Unit#A","Westwood","$300,000","01/29/2026","$289,000","Condo","760","","1","1","0"
"1","25034325","S","42","CCT","277 Prospect             Avenue Unit#10B","Hackensack","$300,000","01/02/2026","$312,000","Condo","","","1","1","0"
"1","25036901","S","30","CCT","1495 E Terrace              Circle Unit#1","Teaneck","$299,000","01/22/2026","$299,000","Co-op","","","2","1","0"
"1","25039945","S","19","CCT","460 Liberty Street Unit#460 B Unit 308","Little Ferry","$290,000","01/08/2026","$289,000","Condo","752","","1","1","0"
"1","25035414","S","22","CCT","2150 Center               Avenue Unit#6D","Fort Lee","$290,000","01/06/2026","$269,000","Co-op","","","1","1","0"
"1","25031506","S","34","CCT","2 Horizon              Road Unit#1422","Fort Lee","$290,000","01/08/2026","$325,000","Co-op","","","2","2","0"
"1","25038389","S","19","CCT","495 Union Avenue Unit#3","Rutherford","$289,000","01/13/2026","$289,000","Condo","650","","1","1","0"
"1","25036018","S","47","CCT","401 D Ercole Court Unit#T127","Norwood","$286,190","01/21/2026","$286,190","Condo","","","1","1","0"
"1","26003513","S","64","CCT","460 Liberty Street Unit#106","Little Ferry","$280,000","01/23/2026","$280,000","Condo","752","","1","1","0"
"1","25042515","S","20","CCT","87 N Maple Avenue","Park Ridge","$279,000","01/16/2026","$278,500","Condo","674","","1","1","0"
"1","25041364","S","15","CCT","46 Regency Park","Ramsey","$270,000","01/28/2026","$250,000","Condo","637","","1","1","0"
"1","25035903","S","15","CCT","326 N Bridge               Plaza Unit#1I","Fort Lee","$270,000","01/15/2026","$274,999","Co-op","","","2","2","0"
"1","25015695","S","88","CCT","99 Teaneck Road Unit#313","Ridgefield Park","$270,000","01/09/2026","$265,000","Condo","903","","1","1","0"
"1","25038598","S","43","CCT","1111 River Road Unit#G28","Edgewater","$265,000","01/06/2026","$260,000","Condo","428","","0","1","0"
"1","25041515","S","22","CCT","555 Gorge Road Unit#6F","Cliffside Park","$250,000","01/08/2026","$250,000","Condo","491","","0","1","0"
"1","25036253","S","97","CCT","2000 Linwood Avenue Unit#10E","Fort Lee","$249,000","01/30/2026","$249,000","Condo","420","","0","1","0"
"1","25024249","S","151","CCT","2 Horizon Road Unit##627","Fort Lee","$245,000","01/07/2026","$258,000","Co-op","943","","1","1","0"
"1","25034700","S","56","CCT","555 North                Avenue Unit#23H","Fort Lee","$240,000","01/28/2026","$256,000","Co-op","1,075","","2","2","0"
"1","25030015","S","74","CCT","1600 Parker               Avenue Unit#22J","Fort Lee","$235,000","01/29/2026","$200,000","Co-op","1,299","","1","1","1"
"1","25026679","S","166","CCT","250 Gorge Road Unit#22 K","Cliffside Park","$225,000","01/26/2026","$230,000","Co-op","","","1","1","0"
"1","25026377","S","29","CCT","55 Clinton              Place Unit#609","Hackensack","$212,500","01/14/2026","$225,000","Condo","","","1","1","0"
"1","25042951","S","24","CCT","41 W Church Street Unit#11","Bergenfield","$200,000","01/21/2026","$210,000","Condo","653","","1","1","0"
"1","25036850","S","25","CCT","125 Prospect             Avenue Unit#3 J","Hackensack","$200,000","01/29/2026","$199,000","Co-op","","","1","1","0"
"1","25024649","S","111","CCT","555 North                Avenue Unit#23G","Fort Lee","$190,000","01/07/2026","$200,000","Co-op","985","","1","1","0"
"1","25035676","S","36","CCT","5 Horizon              Road Unit#412","Fort Lee","$170,000","01/30/2026","$170,000","Co-op","710","","0","1","0"
"1","25035745","S","66","CCT","1 Horizon              Road Unit#1426","Fort Lee","$165,000","01/05/2026","$175,000","Co-op","","","1","1","0"
"1","25037981","S","26","CCT","265 Main                 Street Unit#412","Ridgefield Park","$105,000","01/21/2026","$105,000","Co-op","","","0","1","0"
