"#","MLS #","St","Days On Market","Cat","Address","Town","Sold Price","Sold Date","List Price","Style","Unit SqFt","Lot Size Square Feet","Bedrooms","Full Baths","Half Baths"
"1","25024747","S","42","2to4","186 Hamilton Avenue","Fairview","$830,000","11/06/2025","$898,000","2 Fam","","3,485","6","4","0"
"1","25032224","S","21","2to4","423 Aurora Avenue","Cliffside Park","$800,000","11/05/2025","$799,000","2 Fam","","4,216","3","3","0"
"1","25031741","S","15","2to4","302 Delano Place","Fairview","$800,000","11/18/2025","$769,000","2 Fam","","2,252","5","4","0"
"1","25026200","S","33","2to4","67 Knapp Place","Englewood","$800,000","11/17/2025","$799,000","2 Fam","","5,406","6","4","0"
"1","25032762","S","33","2to4","757 Ray Avenue","Ridgefield","$780,000","11/13/2025","$799,000","2 Fam","","4,500","4","2","1"
"1","25032520","S","20","2to4","115 Fairmount Avenue","Hackensack","$780,000","11/05/2025","$789,000","2 Fam","","5,001","5","2","0"
"1","25033039","S","10","2to4","271 Falmouth Avenue","Elmwood Park","$770,000","11/10/2025","$650,000","2 Fam","","5,001","5","2","0"
"1","25026735","S","71","2to4","17 Wilson Street","South Hackensack","$755,500","11/21/2025","$745,000","2 Fam","","5,201","3","3","0"
"1","25031026","S","7","2to4","470 Linden               Avenue","Bogota","$750,000","11/14/2025","$699,900","2 Fam","","","4","3","0"
"1","25019136","S","52","2to4","112 Lester Street","Wallington","$750,000","11/18/2025","$749,900","2 Fam","","2,483","5","4","0"
"1","25034188","S","20","2to4","49 E Pleasant Avenue","Maywood","$747,500","11/19/2025","$709,900","2 Fam","","5,001","6","4","0"
"1","25029060","S","28","2to4","351 President Street","Saddle Brook","$740,000","11/03/2025","$795,000","2 Fam","","5,001","4","2","0"
"1","25025063","S","16","2to4","58 Marsellus Place","Garfield","$719,000","11/21/2025","$699,000","2 Fam","","5,487","4","2","0"
"1","25028680","S","56","2to4","34 Park Row","Wallington","$710,000","11/18/2025","$698,888","2 Fam","","2,483","5","3","0"
"1","25033547","S","8","2to4","411 Lanza Avenue","Garfield","$695,000","11/18/2025","$569,000","2 Fam","","3,147","4","4","0"
"1","25025603","S","15","2to4","127 Union Avenue","Garfield","$675,000","11/26/2025","$585,000","2 Fam","","3,625","3","3","0"
"1","25028268","S","19","2to4","80-82 Central Avenue","Ridgefield Park","$635,000","11/17/2025","$624,900","2 Fam","","1,599","5","2","0"
"1","25027463","S","46","2to4","51 Van Winkle Avenue","Wallington","$635,000","11/26/2025","$624,900","3 Fam","","5,000","5","3","0"
"1","25031404","S","59","2to4","250 Cliff Street","Cliffside Park","$630,000","11/25/2025","$629,000","2 Fam","","2,400","3","3","0"
"1","25032949","S","22","2to4","189 Washington Avenue","Little Ferry","$620,000","11/28/2025","$599,000","2 Fam","","5,249","3","2","0"
"1","25032213","S","8","2to4","447 Post Avenue","Lyndhurst","$604,000","11/03/2025","$550,000","2 Fam","","6,299","4","2","0"
"1","25024711","S","78","2to4","125 Kansas Street","Hackensack","$599,000","11/21/2025","$599,000","2 Fam","","5,022","3","2","0"
"1","25023691","S","41","2to4","11 Chestnut Street","Rutherford","$585,000","11/07/2025","$607,500","2 Fam","","3,367","3","2","0"
"1","25022266","S","44","2to4","310 Lincoln Avenue","Lyndhurst","$565,000","11/14/2025","$650,000","2 Fam","","5,001","4","2","0"
"1","25019202","S","14","2to4","21 Overpeck Avenue","Ridgefield Park","$560,000","11/10/2025","$499,000","2 Fam","","4,500","4","2","0"
"1","25029187","S","13","2to4","269 Hirliman             Road","Englewood","$550,900","11/10/2025","$550,900","2 Fam","","","3","3","0"
"1","25021451","S","33","2to4","84 Miller               Avenue","Elmwood Park","$545,000","11/03/2025","$539,000","2 Fam","","","3","2","0"
"1","25006499","S","19","2to4","299 Englewood Avenue","Englewood","$540,000","11/11/2025","$499,000","2 Fam","","6,551","3","2","0"
"1","25025044","S","32","2to4","181 High Street","Northvale","$475,000","11/03/2025","$577,000","2 Fam","","8,551","2","2","0"
