"#","MLS #","St","Days On Market","Cat","Address","Town","Sold Price","Sold Date","List Price","Style","Unit SqFt","Lot Size Square Feet","Bedrooms","Full Baths","Half Baths"
"1","25030696","S","30","CCT","17 Cumbermeade Road Unit##202","Fort Lee","$850,000","11/06/2025","$849,000","Condo","1,724","","3","2","1"
"1","25033689","S","10","CCT","19 Iris Circle","Glen Rock","$840,000","11/20/2025","$799,000","TWNHS","2,138","","3","3","0"
"1","25030598","S","12","CCT","111 Gelnaw Lane","Montvale","$840,000","11/10/2025","$799,900","TWNHS","1,597","","2","3","1"
"1","25031602","S","15","CCT","435 Green Mountain Road","Mahwah","$825,000","11/05/2025","$789,000","TWNHS","2,056","","3","2","2"
"1","25027994","S","6","CCT","82 Wesmont Drive","Wood Ridge","$825,000","11/05/2025","$799,300","TWNHS","","","3","2","1"
"1","25014202","S","156","CCT","48 Legend Hills Drive","Edgewater","$825,000","11/13/2025","$849,000","TWNHS","1,936","","3","2","1"
"1","25031582","S","20","CCT","1600 Parker               Avenue Unit#27G","Fort Lee","$810,000","11/10/2025","$835,000","Co-op","1,996","","2","2","1"
"1","25031103","S","8","CCT","48 Meadowview           Court","Leonia","$810,000","11/03/2025","$799,000","TWNHS","","","3","2","1"
"1","25028797","S","12","CCT","1 Spruce Run","Ramsey","$801,900","11/06/2025","$799,000","TWNHS","2,650","","3","2","1"
"1","25032552","S","24","CCT","300 Winston              Unit#1722","Cliffside Park","$790,000","11/03/2025","$769,000","Condo","","","3","3",""
"1","25033487","S","41","CCT","461 Tenafly Road","Englewood","$760,000","11/17/2025","$739,000","TWNHS","2,086","","3","2","1"
"1","25025195","S","5","CCT","900 Palisade             Avenue Unit#7C","Fort Lee","$758,000","11/14/2025","$758,000","Condo","1,800","","2","2","1"
"1","25034908","S","7","CCT","8 Sandburg Court","Mahwah","$750,000","11/14/2025","$735,000","TWNHS","1,779","","3","3","1"
"1","25033955","S","11","CCT","51 Pine Lake Terrace","River Vale","$750,000","11/21/2025","$655,000","Condo","1,137","","2","2","1"
"1","25032351","S","21","CCT","207 Jefferson Court","Edgewater","$750,000","11/07/2025","$749,000","Condo","1,423","","2","2","0"
"1","25025268","S","82","CCT","114 Macleish Court","Mahwah","$750,000","11/25/2025","$749,000","TWNHS","2,046","","3","2","1"
"1","25021906","S","71","CCT","100 Carlyle              Drive Unit#9L-N","Cliffside Park","$740,000","11/12/2025","$768,000","Condo","1,435","","2","2","1"
"1","25031932","S","32","CCT","121 Broadway Unit#121","Cresskill","$735,000","11/14/2025","$735,000","TWNHS","1,824","","3","2","1"
"1","25031874","S","11","CCT","319 The Promenade       ","Edgewater","$730,000","11/14/2025","$739,000","Condo","","","3","2","0"
"1","25031044","S","37","CCT","600 12th Street Unit#901","Palisades Park","$720,000","11/05/2025","$749,000","Condo","1,404","","2","2","0"
"1","25031128","S","7","CCT","7 Legend Hills Drive","Edgewater","$715,000","11/13/2025","$700,000","Condo","1,464","","2","2","1"
"1","25030033","S","21","CCT","346 French Court","Teaneck","$712,500","11/12/2025","$725,000","TWNHS","2,216","","3","2","1"
"1","25030401","S","24","CCT","100 Carlyle              Drive Unit#6LN","Cliffside Park","$710,000","11/17/2025","$725,000","Condo","","","2","2","0"
"1","25034699","S","8","CCT","54 Hawthorne Avenue Unit#D","Park Ridge","$701,000","11/06/2025","$639,000","TWNHS","2,219","","3","2","1"
"1","25029339","S","13","CCT","376 Madison Avenue Unit#T056","Cresskill","$700,000","11/14/2025","$650,000","Condo","","","2","2","1"
"1","25031566","S","14","CCT","33A Forshee              Circle","Montvale","$685,000","11/19/2025","$650,000","TWNHS","1,851","","2","2","1"
"1","25030342","S","28","CCT","2204 The Plaza","Tenafly","$678,000","11/20/2025","$659,000","Condo","1,280","","2","2","0"
"1","25008666","S","149","CCT","200 Winston              Unit#1920","Cliffside Park","$677,000","11/20/2025","$685,000","Condo","1,805","","3","3","0"
"1","25031029","S","38","CCT","12 Carlyle Court Unit#412","Teaneck","$670,000","11/03/2025","$659,000","TWNHS","2,378","","3","2","1"
"1","25031438","S","29","CCT","615 Hudson Park","Edgewater","$659,900","11/14/2025","$659,900","Condo","1,200","","2","2","0"
"1","25023582","S","68","CCT","100 Old Palisade Road Unit#3202","Fort Lee","$655,000","11/12/2025","$675,000","Condo","1,365","","2","2","1"
"1","25029813","S","36","CCT","100 Carlyle              Drive Unit#12D(N)","Cliffside Park","$645,812","11/24/2025","$649,900","Condo","1,572","","2","2","1"
"1","25029336","S","57","CCT","401 Thornton Court Unit#T401","Edgewater","$620,000","11/19/2025","$665,000","Condo","1,327","","2","2","0"
"1","25017610","S","108","CCT","100 Grand Cove Way Unit#2D","Edgewater","$620,000","11/19/2025","$599,000","Condo","1,281","","2","2","0"
"1","25032415","S","4","CCT","239 Cambridge Drive","Ramsey","$605,999","11/04/2025","$539,000","Condo","1,328","","2","2","0"
"1","25031117","S","10","CCT","370 French              ","Teaneck","$605,000","11/14/2025","$589,000","TWNHS","1,811","","2","2","1"
"1","25029283","S","8","CCT","116 Surrey Court","Ramsey","$590,000","11/07/2025","$549,000","Condo","1,028","","2","3","0"
"1","25034931","S","14","CCT","5401 Rio Vista Drive","Mahwah","$575,000","11/10/2025","$585,000","Condo","1,473","","2","2","0"
"1","25029793","S","12","CCT","2214 Windsor Park Court","Englewood","$574,000","11/14/2025","$569,000","Condo","","","2","2","0"
"1","25030801","S","17","CCT","800 River Road Unit#323","Edgewater","$566,000","11/24/2025","$549,500","Condo","1,252","","2","2","0"
"1","25034006","S","15","CCT","416 River Renaissance Unit#A16","East Rutherford","$565,000","11/20/2025","$530,000","Condo","1,612","","3","2","0"
"1","25032463","S","14","CCT","855 Valley Brook         Avenue","Lyndhurst","$560,000","11/25/2025","$549,000","Condo","1,800","","2","2","1"
"1","25036526","S","4","CCT","299 Coventry Court","Ramsey","$555,000","11/21/2025","$511,000","Condo","1,074","","2","2","0"
"1","25027676","S","11","CCT","27 Sampson Street Unit#2","Saddle Brook","$540,000","11/05/2025","$499,000","Condo","1,345","","3","2","2"
"1","25030148","S","8","CCT","11 Carlyle Court Unit#411","Teaneck","$536,000","11/10/2025","$533,000","Condo","1,483","","2","2","0"
"1","25040892","S","81","CCT","1600 Parker Avenue Unit#10C","Fort Lee","$535,000","11/14/2025","$550,000","Co-op","","","2","2","0"
"1","25029592","S","25","CCT","112 Magnolia Road Unit#4","Ramsey","$535,000","11/04/2025","$499,900","Condo","1,254","","2","2","0"
"1","25025050","S","42","CCT","204 River Oaks Drive","Rutherford","$530,000","11/03/2025","$539,000","TWNHS","1,258","","3","2","1"
"1","25028179","S","14","CCT","950 Juniper Way","Mahwah","$526,000","11/03/2025","$485,000","Condo","1,010","","2","2","0"
"1","25033591","S","25","CCT","686 Plum Terrace","Mahwah","$525,000","11/07/2025","$519,000","TWNHS","1,143","","2","2","1"
"1","25034292","S","41","CCT","306 Williams Court Unit#U306","Edgewater","$520,000","11/24/2025","$539,000","Condo","1,076","","2","2","0"
"1","25026955","S","56","CCT","196 W Madison Avenue Unit#15","Dumont","$510,000","11/07/2025","$519,000","TWNHS","1,152","","2","2","1"
"1","25035992","S","12","CCT","1415 York Street Unit#1415","Mahwah","$505,000","11/19/2025","$449,000","Condo","1,108","","2","2","0"
"1","25033971","S","14","CCT","59 Chelsea Court Unit#O59","Saddle Brook","$499,000","11/14/2025","$469,900","TWNHS","1,470","","2","2","1"
"1","25029431","S","29","CCT","3513 City Place","Edgewater","$488,000","11/25/2025","$499,900","Condo","950","","1","1","0"
"1","25041329","S","71","CCT","37 Colonial Village Drive","Hillsdale","$485,000","11/17/2025","$485,000","Condo","948","","2","2","0"
"1","25035623","S","9","CCT","1088 Ash Drive Unit#1088","Mahwah","$485,000","11/07/2025","$479,000","Condo","1,045","","2","2","0"
"1","25033239","S","14","CCT","224 Larch Lane","Mahwah","$485,000","11/13/2025","$449,000","Condo","1,047","","2","2","0"
"1","25038313","S","13","CCT","54 Fromm Court","Mahwah","$479,500","11/25/2025","$439,000","Condo","884","","2","1","0"
"1","25033337","S","19","CCT","861 Juniper Way","Mahwah","$477,000","11/14/2025","$480,000","Condo","","","2","2","0"
"1","25030975","S","26","CCT","248 Village Circle Drive","Fort Lee","$475,000","11/07/2025","$420,000","Condo","969","","2","1","0"
"1","25035427","S","7","CCT","4232 Hilltop Road","Mahwah","$460,000","11/17/2025","$449,000","Condo","1,148","","2","2","0"
"1","25030625","S","40","CCT","105B S Maple                Avenue","Park Ridge","$460,000","11/03/2025","$499,000","TWNHS","1,449","","2","2","0"
"1","25036127","S","15","CCT","212 Larch Lane","Mahwah","$450,000","11/10/2025","$450,000","Condo","1,108","","2","2","0"
"1","25034242","S","24","CCT","253 Park Avenue Unit#305","Rutherford","$450,000","11/21/2025","$450,000","Condo","920","","2","1","0"
"1","25029563","S","8","CCT","79 Konight Court Unit#79","Mahwah","$450,000","11/14/2025","$439,000","Condo","884","","2","1","0"
"1","25028248","S","17","CCT","200 Winston Drive Unit#1007","Cliffside Park","$440,000","11/25/2025","$450,000","Condo","","","2","2","0"
"1","25032229","S","22","CCT","427 Stockton Place Unit#1","Englewood","$425,000","11/10/2025","$449,000","Condo","1,080","","2","1","0"
"1","25030968","S","31","CCT","1308 Windsor Park Court","Englewood","$420,000","11/13/2025","$419,000","Condo","871","","1","1",""
"1","25015515","S","133","CCT","6 Horizon              Road Unit## 2301","Fort Lee","$420,000","11/28/2025","$420,000","Co-op","2,125","","3","2","1"
"1","25010675","S","170","CCT","2000 Linwood Avenue Unit#12S","Fort Lee","$420,000","11/26/2025","$469,500","Condo","1,290","","2","2","0"
"1","25036394","S","28","CCT","2256 Margaret Court Unit#2256","Mahwah","$417,888","11/13/2025","$420,000","Condo","960","","2","1","0"
"1","25036123","S","13","CCT","2214 Hilltop Road","Mahwah","$416,000","11/18/2025","$399,900","Condo","840","","1","1","0"
"1","25036005","S","12","CCT","926 Juniper Way","Mahwah","$415,000","11/10/2025","$409,000","Condo","900","","2","1","0"
"1","25031637","S","47","CCT","241 Union Street Unit#301","Hackensack","$405,000","11/26/2025","$410,000","Condo","1,036","","2","2","0"
"1","25015998","S","97","CCT","1600 Parker               Avenue Unit#21B","Fort Lee","$400,000","11/07/2025","$399,000","Co-op","1,558","","2","2","0"
"1","25034184","S","16","CCT","2350 Linwood Avenue Unit#4G","Fort Lee","$399,000","11/18/2025","$369,000","Condo","","","2","1","0"
"1","25034613","S","32","CCT","301 Beech Street Unit#4A","Hackensack","$395,000","11/26/2025","$400,000","Condo","1,282","","2","2","0"
"1","25025394","S","60","CCT","233 Midland              Avenue Unit#109","Garfield","$395,000","11/10/2025","$399,900","Condo","","","2","1","0"
"1","25031263","S","19","CCT","16-02 Plaza Road Unit#1602A","Fair Lawn","$393,000","11/07/2025","$359,000","Condo","754","","2","1","0"
"1","25032859","S","20","CCT","2173C N Central Road Unit#C","Fort Lee","$380,000","11/03/2025","$399,000","Condo","","","2","1","0"
"1","25031718","S","23","CCT","160 Overlook Avenue Unit#10C","Hackensack","$380,000","11/03/2025","$400,000","Condo","1,464","","2","2","0"
"1","25019353","S","69","CCT","90 Prospect Avenue Unit#9E","Hackensack","$380,000","11/07/2025","$395,000","Condo","1,538","","2","2","0"
"1","25040953","S","29","CCT","185 Palisade Avenue Unit#A3A","Englewood","$376,000","11/14/2025","$398,000","Condo","902","","1","1","0"
"1","25037837","S","1","CCT","770 Anderson             Avenue Unit#6R","Cliffside Park","$370,000","11/12/2025","$380,000","Condo","1,000","","1","1","1"
"1","25035019","S","11","CCT","230 Lafayette Place Unit#2C","Englewood","$360,000","11/12/2025","$319,000","TWNHS","768","","2","1","0"
"1","25032821","S","23","CCT","333 Grand Avenue Unit#2I","Palisades Park","$360,000","11/21/2025","$348,000","Condo","","","1","1","0"
"1","25033331","S","21","CCT","735 Riverside Avenue Unit#A3","Lyndhurst","$350,000","11/20/2025","$329,000","Condo","688","","2","2","0"
"1","25034782","S","13","CCT","2160 Center Avenue Unit#5R","Fort Lee","$340,000","11/19/2025","$349,880","Condo","828","","1","1","0"
"1","25028757","S","14","CCT","312 Cypress Court Unit#2","Ramsey","$340,000","11/03/2025","$315,000","Condo","675","","1","1","0"
"1","25032127","S","16","CCT","131 Clinton Place Unit#314","Hackensack","$339,300","11/19/2025","$339,300","Condo","761","","1","1","0"
"1","25035683","S","18","CCT","1600 Parker               Avenue Unit#10D","Fort Lee","$337,000","11/24/2025","$325,000","Co-op","1,199","","1","1","1"
"1","25034386","S","9","CCT","446 Passaic Street Unit#1A","Hackensack","$335,000","11/14/2025","$299,000","Condo","750","","1","1","0"
"1","25033288","S","24","CCT","1600 Center Avenue Unit#3I","Fort Lee","$335,000","11/04/2025","$329,000","Condo","863","","1","1","1"
"1","25032484","S","25","CCT","126 Hackett Place Unit#204B","Rutherford","$333,000","11/18/2025","$333,000","Condo","854","","1","1","0"
"1","25028363","S","51","CCT","150 Overlook Avenue Unit#4B","Hackensack","$330,000","11/17/2025","$350,000","Condo","992","","2","1","1"
"1","25022077","S","26","CCT","7 Romaine Court Unit#A2","Hackensack","$330,000","11/12/2025","$330,000","Condo","670","","2","1","0"
"1","25030685","S","21","CCT","100 E Palisade             Avenue Unit#C 14","Englewood","$329,000","11/06/2025","$329,000","Condo","850","","1","1","0"
"1","25024505","S","35","CCT","320 Anderson Avenue Unit#4A","Fairview","$329,000","11/19/2025","$339,000","Condo","964","","1","1","0"
"1","25032710","S","13","CCT","149 N Maple                Avenue Unit#3149","Park Ridge","$325,000","11/10/2025","$324,900","Condo","674","","1","1","0"
"1","25032460","S","53","CCT","126 Hackett              Unit#202A","Rutherford","$310,000","11/21/2025","$309,999","Condo","816","","1","1","0"
"1","25029910","S","16","CCT","18 Massa                Lane Unit#C8","Edgewater","$310,000","11/06/2025","$285,000","Condo","495","","0","1","0"
"1","25034160","S","18","CCT","485 Saddle River Road Unit#1","Saddle Brook","$303,000","11/25/2025","$290,000","Condo","1,080","","2","1","0"
"1","25028788","S","23","CCT","2100 Linwood              Avenue Unit#6o","Fort Lee","$300,000","11/03/2025","$295,000","Co-op","1,100","","2","2","0"
"1","25019644","S","144","CCT","250 Broad Avenue Unit#4B","Leonia","$298,000","11/28/2025","$299,000","Condo","905","","2","1","0"
"1","25033115","S","5","CCT","483 Colonial Terrace Unit#10","Hackensack","$295,000","11/12/2025","$269,000","Condo","856","","2","1","0"
"1","25021843","S","133","CCT","2195 N Central              Road Unit#4H","Fort Lee","$295,000","11/26/2025","$319,000","Condo","683","","1","1","0"
"1","25018557","S","44","CCT","50 Euclid Avenue Unit#2G","Hackensack","$290,000","11/13/2025","$285,000","Condo","797","","1","1","0"
"1","25027962","S","69","CCT","185 Palisade Avenue Unit#A4B","Englewood","$280,000","11/24/2025","$288,800","Condo","664","","1","1","0"
"1","25032335","S","19","CCT","5 Linden Street Unit#2C","Hackensack","$278,000","11/25/2025","$249,900","Condo","793","","1","1","0"
"1","25030267","S","33","CCT","250 Broad Avenue Unit#3C","Leonia","$275,000","11/17/2025","$275,000","Condo","698","","1","1","0"
"1","25033804","S","30","CCT","218 Broad Avenue Unit#2F","Leonia","$270,000","11/27/2025","$275,000","Condo","626","","1","1","0"
"1","25031470","S","28","CCT","245 Johnson Avenue Unit#K6","Hackensack","$269,000","11/10/2025","$259,000","Condo","670","","1","1","1"
"1","25031333","S","28","CCT","291 Bogert               Road Unit#2A","River Edge","$266,000","11/24/2025","$280,000","Co-op","","","2","1","0"
"1","25036762","S","12","CCT","245 Anderson Street Unit#3A","Hackensack","$260,000","11/26/2025","$250,000","Condo","524","","1","1","0"
"1","25028109","S","64","CCT","245 Anderson Street Unit#4i","Hackensack","$250,000","11/24/2025","$259,000","Condo","","","1","1","0"
"1","25023902","S","90","CCT","3061 Edwin                Avenue Unit#4G","Fort Lee","$250,000","11/19/2025","$255,000","Co-op","","","1","1","0"
"1","25029141","S","21","CCT","251 Bogert               Unit#2A","River Edge","$235,800","11/10/2025","$229,000","Co-op","","","1","1","0"
"1","25029086","S","13","CCT","301 Beech Street Unit#1","Hackensack","$225,000","11/14/2025","$200,000","Condo","460","","1","1","0"
"1","25023047","S","21","CCT","2100 Linwood              Avenue Unit#9P","Fort Lee","$225,000","11/24/2025","$225,000","Co-op","","","1","1","0"
"1","25027456","S","101","CCT","3071 Edwin Avenue Unit#4A","Fort Lee","$220,000","11/07/2025","$229,000","Co-op","","","1","1","0"
"1","25025026","S","106","CCT","1255 Anderson             Avenue Unit#14","Fort Lee","$220,000","11/10/2025","$279,000","Co-op","","","1","1","0"
"1","25026288","S","51","CCT","291 Bogert               Unit#1-B","River Edge","$200,000","11/21/2025","$228,000","Co-op","","","1","1","0"
"1","25014634","S","62","CCT","199 Bergen Turnpike      Unit#1C","Ridgefield Park","$199,000","11/12/2025","$199,000","Co-op","","","2","1","0"
"1","25032243","S","33","CCT","150 Vanderburgh          Avenue Unit#AA","Rutherford","$195,100","11/06/2025","$180,000","Co-op","","","1","1","0"
"1","25027536","S","36","CCT","2337 Hudson               Terrace Unit#C11","Fort Lee","$190,000","11/13/2025","$208,000","Co-op","","","1","1","0"
"1","25027343","S","38","CCT","420 Park                 Place Unit#2E","Fort Lee","$190,000","11/07/2025","$199,000","Co-op","","","1","1","0"
"1","25029477","S","28","CCT","76 Franklin             Street Unit#B","Tenafly","$183,500","11/03/2025","$185,000","Co-op","","","1","1","0"
"1","25024081","S","85","CCT","555 North                Avenue Unit#11-L","Fort Lee","$175,000","11/13/2025","$180,000","Co-op","864","","1","1","0"
"1","25022052","S","20","CCT","125 Prospect             Avenue Unit#14D","Hackensack","$160,000","11/12/2025","$164,900","Co-op","","","1","1","0"
"1","25021972","S","28","CCT","3081 Edwin                Unit#2E","Fort Lee","$160,000","11/03/2025","$160,000","Co-op","","","1","1","0"
"1","25033719","S","33","CCT","410 Fairview             Avenue Unit#4D","Fort Lee","$134,000","11/20/2025","$135,000","Co-op","","","0","1","0"
"1","25030770","S","66","CCT","410 Park Place Unit#5J","Fort Lee","$133,000","11/04/2025","$145,000","Co-op","","","0","1","0"
"1","25024933","S","20","CCT","151 Prospect             Avenue Unit#17A","Hackensack","$115,000","11/13/2025","$109,000","Co-op","846","","1","1","0"
