"#","MLS #","St","Days On Market","Cat","Address","Town","Sold Price","Sold Date","List Price","Style","Unit SqFt","Lot Size Square Feet","Bedrooms","Full Baths","Half Baths"
"1","25031113","S","34","RES","421 Ryeside Avenue","New Milford","$1,450,000","11/24/2025","$1,499,000","Colonial","","9,375","5","4","1"
"1","25033709","S","33","RES","379 Mauro Road","Englewood Cliffs","$1,390,000","11/24/2025","$1,599,900","Split","","9,785","5","3","1"
"1","25033325","S","8","RES","144 California Street","Ridgewood","$1,380,000","11/24/2025","$1,100,000","Colonial","","9,104","3","2","1"
"1","25031878","S","43","RES","463 Berkshire Road","Ridgewood","$1,374,000","11/21/2025","$1,374,000","Colonial","","6,273","4","4","0"
"1","25032170","S","14","RES","562 Baylor Avenue","River Vale","$1,300,000","11/20/2025","$1,249,000","Ranch","","24,089","4","3","1"
"1","25034893","S","10","RES","993 Adams Place","Township of Washington","$1,295,000","11/20/2025","$1,299,000","Colonial","","7,501","5","4","1"
"1","25034425","S","15","RES","18 Boulder Trail","Mahwah","$1,285,000","11/19/2025","$1,199,000","Colonial","","10,019","4","3","1"
"1","25032160","S","12","RES","503 Summit Street","Ridgewood","$1,250,000","11/24/2025","$950,000","Colonial","","10,498","3","2","1"
"1","25035102","S","10","RES","240 Cottage Road","Wyckoff","$1,225,000","11/25/2025","$1,019,000","Split","","27,373","4","3","1"
"1","25034841","S","32","RES","5 Wilson Court","Saddle Brook","$1,220,000","11/24/2025","$1,199,000","Colonial","","5,332","5","3","0"
"1","25029195","S","25","RES","26 Murray Avenue","Mahwah","$1,150,000","11/20/2025","$1,150,000","Colonial","","50,094","4","3","1"
"1","25017299","S","94","RES","56A Jefferson Avenue","Emerson","$1,150,000","11/18/2025","$1,249,000","Duplex","","15,799","4","2","1"
"1","25028765","S","5","RES","485 Sterling Place","Ridgewood","$1,125,000","11/20/2025","$899,000","Cape Cod","","11,282","4","3","0"
"1","25020092","S","32","RES","117 Leonia Avenue","Leonia","$1,125,000","11/21/2025","$1,049,000","Colonial","","9,374","6","3","1"
"1","25034245","S","12","RES","46 Benjamin Road","Tenafly","$1,075,555","11/24/2025","$950,000","Colonial","","9,858","3","2","2"
"1","25031369","S","62","RES","103 Northwood Avenue","Demarest","$1,055,000","11/21/2025","$1,250,000","Colonial","","8,799","5","3","1"
"1","25040927","S","119","RES","23 E Bayview Avenue","Englewood Cliffs","$999,999","11/17/2025","$999,000","BiLvl","","7,501","4","3","0"
"1","25022605","S","119","RES","181 Wood Ridge Avenue","Wood Ridge","$999,999","11/21/2025","$1,100,000","Colonial","","5,075","5","3","0"
"1","25031827","S","31","RES","141 Francisco Avenue","Rutherford","$999,000","11/17/2025","$999,000","Colonial","","4,487","4","3","1"
"1","25031873","S","17","RES","16-06 Lucena Drive","Fair Lawn","$990,000","11/21/2025","$949,000","Split","","9,200","4","2","1"
"1","25033235","S","16","RES","32-34 Rose Street","Wood Ridge","$975,000","11/18/2025","$999,900","Colonial","","7,501","4","3","1"
"1","25033888","S","27","RES","42 Eastbrook Drive","River Edge","$965,000","11/28/2025","$839,000","Split","","7,501","4","2","1"
"1","25029107","S","45","RES","142 Pascack Road","Park Ridge","$960,000","11/25/2025","$974,000","Colonial","","28,950","4","2","1"
"1","25041379","S","143","RES","295 Briarcliff Road","Teaneck","$950,000","11/17/2025","$849,000","Colonial","","9,749","3","1","1"
"1","25035599","S","17","RES","118 Washington Avenue","Rutherford","$950,000","11/21/2025","$849,999","Colonial","","7,501","4","2","2"
"1","25035256","S","6","RES","729 Schaefer Avenue","Oradell","$950,000","11/17/2025","$850,000","Split","","11,400","3","2","1"
"1","25034343","S","10","RES","327 Van Saun Drive","River Edge","$949,000","11/20/2025","$850,000","Ranch","","7,649","4","2","0"
"1","25033843","S","6","RES","140 Vivian Avenue","Emerson","$940,000","11/18/2025","$859,000","BiLvl","","8,002","4","2","0"
"1","25032441","S","18","RES","6 Queen Court","Park Ridge","$920,000","11/26/2025","$849,000","BiLvl","","18,561","4","3","0"
"1","25023027","S","84","RES","84 Briarwood Avenue","Norwood","$918,100","11/21/2025","$930,000","Colonial","","40,040","4","2","1"
"1","25035034","S","14","RES","48 W Passaic             ","Rutherford","$912,500","11/26/2025","$870,000","BiLvl","","10,799","4","2","1"
"1","26000205","S","95","RES","2138 Mackay Avenue","Fort Lee","$900,000","11/18/2025","$900,000","Colonial","","5,850","3","2","0"
"1","25032352","S","8","RES","153 Arundel Road","Paramus","$900,000","11/20/2025","$899,000","Ranch","","9,374","2","2","0"
"1","25035409","S","17","RES","252 S Boulevard","Saddle Brook","$899,900","11/25/2025","$899,900","Colonial","","8,000","4","3","1"
"1","25038638","S","9","RES","243 Oak Street","Ridgewood","$890,000","11/21/2025","$890,000","Colonial","","6,752","3","2","0"
"1","25009671","S","133","RES","17 Sycamore Avenue","Hillsdale","$886,000","11/24/2025","$965,000","Split","","10,001","4","3","0"
"1","25035650","S","5","RES","7 Main                 Street","Montvale","$880,000","11/17/2025","$779,900","Split","","12,500","4","2","0"
"1","25024360","S","48","RES","139 Gordon Street","Ridgefield Park","$875,000","11/20/2025","$875,000","Colonial","","9,233","4","3","1"
"1","25030205","S","68","RES","552 Burlington Street","Paramus","$860,000","11/26/2025","$899,000","Split","","","4","3","0"
"1","25026163","S","26","RES","610 Hillsdale Avenue","Hillsdale","$857,000","11/18/2025","$875,000","BiLvl","","10,498","4","2","0"
"1","25020724","S","117","RES","117 Morton Drive","Ramsey","$855,000","11/20/2025","$879,000","BiLvl","","8,233","4","2","1"
"1","25033398","S","13","RES","87 Greenbrook Place","Park Ridge","$850,000","11/19/2025","$729,000","Split","","8,159","3","2","0"
"1","25033128","S","14","RES","28 Ridgewood Road","Township of Washington","$850,000","11/18/2025","$699,000","Split","","26,698","3","1","1"
"1","25023205","S","76","RES","358 Miller Avenue","Englewood","$849,000","11/20/2025","$849,000","Ranch","","15,002","5","4","0"
"1","25022386","S","71","RES","25 Stevenson Lane","Upper Saddle River","$840,000","11/21/2025","$899,000","Ranch","","58,370","3","2","0"
"1","25032787","S","12","RES","512 Lloyd Street","Ridgefield","$835,000","11/21/2025","$899,000","Colonial","","5,062","2","1","0"
"1","25030657","S","22","RES","557 Forest Avenue","Paramus","$825,000","11/17/2025","$850,000","Split","","12,009","3","2","1"
"1","25037312","S","3","RES","14 Harvard Avenue","Wyckoff","$818,000","11/20/2025","$799,000","Colonial","","5,602","4","3","0"
"1","25042382","S","110","RES","175 Clinton Avenue","Tenafly","$815,000","11/21/2025","$745,000","Ranch","","12,750","3","1","1"
"1","25030379","S","17","RES","111 Ivy Lane","River Vale","$815,000","11/24/2025","$749,900","Ranch","","17,833","3","2","0"
"1","25034711","S","17","RES","528 Wyckoff Avenue","Ramsey","$810,000","11/20/2025","$795,000","Colonial","","35,545","3","3","0"
"1","25029949","S","38","RES","105 Grove Street","Oakland","$807,000","11/20/2025","$829,777","BiLvl","","30,448","4","2","1"
"1","25033041","S","15","RES","3-29 17th Street","Fair Lawn","$805,000","11/26/2025","$799,000","Colonial","","","4","4","0"
"1","25027816","S","40","RES","316 Birch Parkway","Wyckoff","$801,000","11/18/2025","$699,000","Cape Cod","","12,158","3","2","0"
"1","25036806","S","13","RES","588 Hoover Avenue","Township of Washington","$800,000","11/21/2025","$789,500","BiLvl","","26,715","4","3","0"
"1","25033321","S","47","RES","1 Heritage Court","Woodcliff Lake","$800,000","11/25/2025","$825,000","Split","","21,601","3","2","1"
"1","25032622","S","12","RES","26 Parker Avenue","Rochelle Park","$800,000","11/19/2025","$799,900","Colonial","","6,599","5","2","0"
"1","25027174","S","54","RES","12 Lakeview Avenue","Rochelle Park","$785,000","11/24/2025","$799,000","Colonial","","6,800","4","2","1"
"1","25031487","S","40","RES","202 Pleasant Avenue","Bergenfield","$775,000","11/19/2025","$785,000","Cape Cod","","5,001","3","3","0"
"1","25029679","S","36","RES","800 Van Emburgh Avenue","Township of Washington","$775,000","11/26/2025","$799,000","BiLvl","","21,780","4","3","0"
"1","25028148","S","33","RES","244 Chestnut Avenue","Bogota","$775,000","11/17/2025","$749,999","Colonial","","3,999","3","3","0"
"1","25020349","S","134","RES","571 Monroe Place","Ridgefield","$775,000","11/28/2025","$775,000","Colonial","","3,280","3","2","0"
"1","25035030","S","12","RES","8 McKenzie Avenue","East Rutherford","$770,000","11/24/2025","$749,000","Ranch","","3,798","3","3","1"
"1","25033004","S","11","RES","9-06 Mason Place","Fair Lawn","$770,000","11/17/2025","$649,000","Cape Cod","","5,602","4","2","1"
"1","25037013","S","13","RES","312 Harrison Avenue","Hasbrouck Heights","$760,042","11/21/2025","$735,000","Colonial","","5,550","3","2","1"
"1","25033643","S","11","RES","406 Howard Street","Township of Washington","$760,000","11/24/2025","$679,000","Cape Cod","","7,501","4","2","0"
"1","25030101","S","25","RES","224 Hudson Avenue","Englewood","$760,000","11/17/2025","$799,999","Colonial","","7,248","4","3","1"
"1","25023639","S","39","RES","128 Overpeck Avenue","Ridgefield Park","$760,000","11/24/2025","$769,000","Cape Cod","","7,000","3","2","1"
"1","25023493","S","20","RES","93 Wyckoff Avenue","Waldwick","$753,000","11/24/2025","$680,000","BiLvl","","14,058","4","2","1"
"1","25029203","S","10","RES","258 Grayson Place","Teaneck","$752,000","11/17/2025","$699,900","Colonial","","5,001","4","2","1"
"1","25041647","S","20","RES","177 6th Street","Cresskill","$750,000","11/21/2025","$750,000","Colonial","","5,001","3","1","0"
"1","25037823","S","10","RES","18 Hillside Terrace","Montvale","$750,000","11/26/2025","$699,900","Ranch","","11,700","4","1","1"
"1","25036130","S","7","RES","300 Park Avenue","Allendale","$750,000","11/21/2025","$695,000","Ranch","","26,005","3","1","2"
"1","25030840","S","12","RES","13-07 Ivy Lane","Fair Lawn","$750,000","11/18/2025","$685,000","Colonial","","6,599","3","3","1"
"1","25030419","S","7","RES","0-21 27th Street","Fair Lawn","$750,000","11/24/2025","$650,000","Split","","6,499","3","1","1"
"1","25030279","S","33","RES","269 Poplar Avenue","Hackensack","$750,000","11/18/2025","$725,000","Colonial","","12,001","4","2","1"
"1","25029956","S","41","RES","23 Robby               ","Little Ferry","$750,000","11/24/2025","$750,000","BiLvl","","","4","2","1"
"1","25029861","S","11","RES","17 Oneida Avenue","Dumont","$750,000","11/17/2025","$725,000","Cape Cod","","8,002","4","2","0"
"1","25034338","S","12","RES","119 Dewey Street","Garfield","$740,000","11/21/2025","$659,000","BiLvl","","6,000","4","3","0"
"1","25033708","S","28","RES","555 Prospect Avenue","Dumont","$740,000","11/21/2025","$739,900","Colonial","","7,501","4","2","1"
"1","25031449","S","13","RES","7-04 4th Street","Fair Lawn","$740,000","11/26/2025","$669,900","Split","","5,998","4","3","0"
"1","25022732","S","13","RES","652 Stockton Street","New Milford","$740,000","11/17/2025","$719,000","Cape Cod","","","4","3","0"
"1","25033577","S","5","RES","92 Montvale             Avenue","Montvale","$735,000","11/24/2025","$699,000","Ranch","","10,178","3","1","1"
"1","25035222","S","21","RES","105 Reldyes             ","Leonia","$729,000","11/25/2025","$729,000","Colonial","","14,841","3","1","1"
"1","25036401","S","4","RES","544 Egan Terrace","River Vale","$725,950","11/20/2025","$725,950","Split","","16,065","3","1","1"
"1","25030116","S","25","RES","257 Cliff Street","Wood Ridge","$725,000","11/21/2025","$725,000","BiLvl","","5,001","4","2","0"
"1","25035013","S","8","RES","365 Henley Avenue","New Milford","$720,000","11/17/2025","$689,000","Split","","7,876","3","1","1"
"1","25033353","S","5","RES","161 Grand Avenue","Montvale","$720,000","11/20/2025","$669,000","Colonial","","24,202","3","1","1"
"1","25029517","S","13","RES","644 Wyoming Avenue","Maywood","$715,000","11/21/2025","$649,999","Colonial","","10,001","4","2","1"
"1","25032564","S","33","RES","348 Cornell Street","Wyckoff","$712,000","11/20/2025","$699,000","Split","","12,763","3","1","1"
"1","25025982","S","41","RES","12 Pine Street","Closter","$710,000","11/18/2025","$739,000","Colonial","","5,227","3","2","0"
"1","25028581","S","22","RES","127 Poplar Avenue","Hackensack","$708,888","11/24/2025","$698,888","Colonial","","7,749","3","2","1"
"1","25034801","S","10","RES","631 Grant Terrace","Teaneck","$705,000","11/20/2025","$669,000","Cape Cod","","5,001","4","2","0"
"1","25034566","S","6","RES","68 Sergent Court","Bergenfield","$700,000","11/19/2025","$649,000","Split","","5,667","3","1","1"
"1","25033684","S","23","RES","21 Pershing Street","Garfield","$700,000","11/28/2025","$617,000","Colonial","","5,000","3","3","0"
"1","25030762","S","20","RES","271 Park Avenue","Park Ridge","$700,000","11/26/2025","$649,000","Ranch","","17,171","3","2","0"
"1","25036649","S","9","RES","15 Crest Road","Emerson","$690,000","11/21/2025","$669,000","Split","","7,501","3","2","1"
"1","25035496","S","16","RES","567 Hickory Street","Township of Washington","$685,000","11/17/2025","$599,900","Ranch","","10,001","3","3","0"
"1","25032051","S","11","RES","9 Prospect Avenue","Montvale","$685,000","11/20/2025","$669,000","Split","","10,999","3","1","1"
"1","25034237","S","21","RES","20 Lewis Place","Westwood","$680,000","11/21/2025","$599,000","BiLvl","","7,501","4","1","1"
"1","25031930","S","36","RES","15 Brown Place","Bergenfield","$675,000","11/18/2025","$675,000","Cape Cod","","5,502","4","2","0"
"1","25024392","S","73","RES","0-66 Bellair              Avenue","Fair Lawn","$675,000","11/17/2025","$695,000","Cape Cod","","","4","2","0"
"1","25033668","S","13","RES","25 Seton Hall Drive","Oakland","$670,000","11/20/2025","$639,900","Ranch","","12,981","3","2","0"
"1","25031946","S","17","RES","319 Walthery Avenue","Ridgewood","$670,000","11/24/2025","$695,000","Cape Cod","","6,229","3","1","1"
"1","25029033","S","30","RES","16 Elizabeth            Court","Little Ferry","$670,000","11/20/2025","$649,933","BiLvl","","","3","2","0"
"1","25022517","S","129","RES","117 Lincoln Place","Waldwick","$670,000","11/21/2025","$679,900","Colonial","","5,001","3","2","0"
"1","25022779","S","18","RES","482 Standish Road","Teaneck","$665,000","11/17/2025","$665,000","Colonial","","5,763","3","1","1"
"1","25038286","S","42","RES","14 Highwood Avenue","Glen Rock","$663,000","11/17/2025","$650,000","Colonial","","14,196","3","1","1"
"1","25030114","S","32","RES","415 Washington Avenue","Rutherford","$662,500","11/17/2025","$675,000","Colonial","","5,001","6","2","0"
"1","25027312","S","25","RES","15 Schlosser Drive","Rochelle Park","$660,000","11/17/2025","$649,000","Cape Cod","","5,502","4","2","0"
"1","25031395","S","21","RES","269 Highwood Avenue","Teaneck","$659,000","11/18/2025","$659,000","Colonial","","6,151","3","2","0"
"1","25029631","S","17","RES","4 Trudy Drive","Lodi","$656,000","11/25/2025","$649,900","Cape Cod","","5,001","4","2","0"
"1","25032235","S","20","RES","104 Hamilton Avenue","Hasbrouck Heights","$655,000","11/17/2025","$651,000","Cape Cod","","5,250","3","1","1"
"1","25036042","S","9","RES","77 Graham Terrace","Saddle Brook","$650,000","11/25/2025","$619,000","Cape Cod","","5,776","4","2","0"
"1","25034248","S","9","RES","10 Hudson Avenue","Waldwick","$650,000","11/20/2025","$589,000","Colonial","","5,998","2","2","0"
"1","25035953","S","8","RES","39-18 Romana Drive","Fair Lawn","$643,918","11/25/2025","$639,000","Cape Cod","","5,153","4","1","0"
"1","25024397","S","23","RES","16 Butternut Avenue","Midland Park","$640,000","11/28/2025","$625,000","Ranch","","16,501","3","1","1"
"1","25022677","S","41","RES","24-09 Raphael Street","Fair Lawn","$635,000","11/26/2025","$629,000","Colonial","","5,001","3","2","1"
"1","25024349","S","48","RES","189 Woodland Avenue","Westwood","$630,000","11/25/2025","$659,000","BiLvl","","10,102","4","2","0"
"1","25036340","S","16","RES","207 Palsa Avenue","Elmwood Park","$625,000","11/18/2025","$639,999","Colonial","","5,001","3","1","1"
"1","25032348","S","41","RES","160 Jerome Avenue","Paramus","$625,000","11/27/2025","$649,000","Ranch","","15,354","2","1","0"
"1","25029313","S","22","RES","214 Colonial Avenue","Saddle Brook","$625,000","11/17/2025","$625,000","Ranch","","5,502","2","2","0"
"1","25028975","S","20","RES","5 Lawrence Avenue","Dumont","$625,000","11/24/2025","$599,000","Colonial","","4,800","3","1","1"
"1","25034894","S","17","RES","499 Goffle Road","Wyckoff","$620,000","11/26/2025","$575,000","Cape Cod","","3,564","3","2","0"
"1","25027592","S","48","RES","198 2nd Street","Englewood","$620,000","11/24/2025","$599,900","Colonial","","7,910","3","3","0"
"1","25036320","S","18","RES","692 Berkley Street","New Milford","$615,000","11/26/2025","$649,900","Cape Cod","","6,251","3","1","0"
"1","25026172","S","33","RES","111 Crescent Avenue","Wyckoff","$610,000","11/20/2025","$615,000","Ranch","","7,306","3","1","0"
"1","25029786","S","18","RES","205 Chestnut Avenue","Bogota","$605,000","11/17/2025","$575,000","Colonial","","3,999","3","2","0"
"1","25035220","S","34","RES","161 Crescent Avenue","Ramsey","$600,000","11/25/2025","$690,000","Ranch","","9,148","3","1","0"
"1","25034066","S","17","RES","138 Palisade Avenue","Emerson","$600,000","11/25/2025","$619,900","Colonial","","10,001","3","1","1"
"1","25033512","S","13","RES","49 Degraw Avenue","Teaneck","$600,000","11/24/2025","$579,000","Colonial","","5,001","3","1","1"
"1","25025922","S","42","RES","30 Birch Street","Emerson","$600,000","11/25/2025","$650,000","Ranch","","16,501","3","1","0"
"1","25032909","S","17","RES","88 Minnehaha Boulevard","Oakland","$599,000","11/18/2025","$599,900","Ranch","","11,456","3","1","0"
"1","25027106","S","70","RES","155 Liberty Road","Teaneck","$599,000","11/17/2025","$599,000","Cape Cod","","7,601","4","2","0"
"1","25029814","S","40","RES","14 Pierce Avenue","Midland Park","$595,000","11/26/2025","$525,000","Colonial","","7,497","3","2","1"
"1","25034219","S","14","RES","295 Bell Avenue","Lodi","$590,000","11/24/2025","$549,000","Colonial","","2,875","3","1","1"
"1","25032671","S","11","RES","768 Birch Avenue","New Milford","$590,000","11/25/2025","$550,000","Cape Cod","","12,001","5","2","0"
"1","25018467","S","147","RES","19 Roosevelt            Avenue","Ridgefield Park","$590,000","11/26/2025","$599,000","Split","","","2","1","1"
"1","25030571","S","16","RES","259 Passaic Street","Rochelle Park","$582,500","11/18/2025","$535,000","Cape Cod","","6,020","4","1","0"
"1","25033566","S","8","RES","533 Kingsland Avenue","Lyndhurst","$578,500","11/17/2025","$550,000","Contemp","","3,999","4","3","0"
"1","25034299","S","15","RES","111 Moffatt Road","Mahwah","$575,000","11/24/2025","$525,000","Split","","17,698","4","2","0"
"1","25032588","S","45","RES","35 Glendale Drive","Hillsdale","$575,000","11/20/2025","$599,000","Colonial","","5,001","3","2","0"
"1","25030536","S","15","RES","20 Walnut Street","Rutherford","$575,000","11/18/2025","$549,000","Colonial","","5,001","3","1","0"
"1","25036402","S","10","RES","1093 Lynwood Avenue","New Milford","$570,000","11/17/2025","$589,000","Colonial","","10,001","3","2","0"
"1","25025025","S","35","RES","175 Page Avenue","Lyndhurst","$570,000","11/26/2025","$579,999","Colonial","","3,851","3","1","1"
"1","25034087","S","5","RES","78 Grove Street","Waldwick","$560,000","11/25/2025","$535,000","Cape Cod","","5,001","4","2","0"
"1","25033528","S","12","RES","13A Wilson               Street","South Hackensack","$560,000","11/26/2025","$540,999","Duplex","","","3","2","1"
"1","25028726","S","11","RES","193 Krone Place","Hackensack","$560,000","11/21/2025","$559,900","Colonial","","3,698","3","1","1"
"1","25037437","S","14","RES","286 Lafayette Avenue","Lyndhurst","$555,000","11/28/2025","$499,999","Ranch","","6,000","2","1","0"
"1","25037404","S","10","RES","39 Birch Avenue","Bergenfield","$555,000","11/25/2025","$565,000","Split","","6,499","3","1","0"
"1","25035074","S","13","RES","130 New Jersey Avenue","Bergenfield","$552,000","11/26/2025","$479,000","Cape Cod","","5,101","3","1","0"
"1","25036676","S","12","RES","87 Midland Avenue","Wallington","$541,000","11/18/2025","$525,000","Colonial","","11,108","3","2","0"
"1","25030894","S","31","RES","218 Court Avenue","Lyndhurst","$540,000","11/20/2025","$548,000","Colonial","","6,220","2","2","0"
"1","25021035","S","149","RES","113 Wallington Avenue","Wallington","$530,000","11/26/2025","$549,000","Colonial","","5,009","3","2","0"
"1","25017556","S","53","RES","130 Riverview Avenue","North Arlington","$525,000","11/21/2025","$529,000","Colonial","","5,001","4","2","0"
"1","25026560","S","10","RES","16 American Legion Terrace","Dumont","$521,000","11/17/2025","$497,450","Duplex","","2,901","2","1","1"
"1","25024516","S","25","RES","15 Westside             Avenue","Bergenfield","$515,000","11/24/2025","$512,000","Ranch","","3,999","2","1","1"
"1","25034013","S","22","RES","449 Jauncey Avenue","Lyndhurst","$513,000","11/17/2025","$509,000","Colonial","","3,232","3","1","0"
"1","25030556","S","19","RES","148 Semel Avenue","Garfield","$510,000","11/19/2025","$450,000","Colonial","","3,750","2","2","1"
"1","25034503","S","15","RES","631 Martense Avenue","Teaneck","$500,000","11/25/2025","$499,000","Colonial","","4,400","2","2","1"
"1","25033233","S","16","RES","321-323 Simons              ","Hackensack","$500,000","11/19/2025","$479,000","Colonial","","5,000","3","1","0"
"1","25033261","S","44","RES","1142 Margaret Street","Teaneck","$475,000","11/25/2025","$479,900","Colonial","","7,501","3","1","0"
"1","25022412","S","4","RES","65 Moore Avenue","Waldwick","$360,000","11/25/2025","$465,000","Cape Cod","","5,001","3","1","0"
"1","25037298","S","17","RES","12 Spencer             ","Garfield","$355,000","11/25/2025","$369,000","Colonial","","","2","1","0"
"1","23026008","S","827","RES","6 Quail Ridge Road","Montvale","$350,000","11/25/2025","$415,000","Ranch","700","10,302","2","1","0"
"1","25036608","S","21","RES","44 Oak                 ","Lodi","$40,000","11/26/2025","$45,000","Mobile Home","","120","1","1","0"
