"#","MLS #","St","Days On Market","Cat","Address","Town","Sold Price","Sold Date","List Price","Style","Unit SqFt","Lot Size Square Feet","Bedrooms","Full Baths","Half Baths"
"1","25032026","S","14","RES","153 Glen Avenue","Glen Rock","$1,350,000","11/07/2025","$1,299,000","Colonial","","10,080","4","2","1"
"1","25026492","S","19","RES","56 Toni Drive","Englewood Cliffs","$1,350,000","11/06/2025","$1,399,900","Split","","9,021","4","2","1"
"1","25025096","S","19","RES","775 Colonial Road","Franklin Lakes","$1,325,000","11/04/2025","$980,000","Ranch","","54,798","3","3","0"
"1","25032374","S","14","RES","6 Hunting Ridge Court","Montvale","$1,315,000","11/12/2025","$1,295,000","Colonial","","17,115","4","3","1"
"1","25022546","S","9","RES","39 Stonewall Court","Woodcliff Lake","$1,310,000","11/14/2025","$1,250,000","Colonial","","11,173","4","2","1"
"1","25032178","S","8","RES","359 N Pleasant Avenue","Ridgewood","$1,300,000","11/10/2025","$999,999","Colonial","","6,229","3","3","1"
"1","25029165","S","29","RES","104 Montvale             Avenue","Montvale","$1,300,000","11/10/2025","$1,330,000","Colonial","","10,000","4","4","1"
"1","25035335","S","20","RES","40 Chestnut Ridge Road","Saddle River","$1,274,000","11/14/2025","$1,299,900","Ranch","","50,094","3","2","1"
"1","25029455","S","12","RES","596 Anderson Avenue","Closter","$1,270,000","11/07/2025","$1,329,000","Ranch","","16,437","4","3","0"
"1","25028623","S","11","RES","604 Florence Road","River Vale","$1,250,000","11/06/2025","$1,285,000","Colonial","","18,199","6","3","1"
"1","25030451","S","20","RES","137 Danna Way","Saddle Brook","$1,200,000","11/10/2025","$999,000","Colonial","","7,013","4","2","1"
"1","25017136","S","58","RES","773 W Saddle River Road","Ho-Ho-Kus","$1,200,000","11/12/2025","$1,299,000","Colonial","","43,560","5","3","1"
"1","25015390","S","130","RES","36 Timber Trail","Ramsey","$1,200,000","11/07/2025","$1,289,000","Contemp","","32,017","5","4","2"
"1","25024573","S","78","RES","557 Roosevelt Avenue","River Vale","$1,175,000","11/06/2025","$1,275,000","Colonial","","7,501","5","5","1"
"1","25028724","S","41","RES","42-05 Debruin Drive","Fair Lawn","$1,150,000","11/12/2025","$1,095,000","Colonial","","8,477","4","2","1"
"1","25030495","S","9","RES","208 Birchwood Road","Old Tappan","$1,125,621","11/13/2025","$999,999","Split","","24,999","4","2","1"
"1","25032430","S","14","RES","285 Brookside Avenue","Wyckoff","$1,125,000","11/03/2025","$999,000","Colonial","","28,819","4","2","1"
"1","25029868","S","12","RES","202 Melrose Place","Ridgewood","$1,125,000","11/14/2025","$999,000","BiLvl","","15,899","4","2","1"
"1","25025796","S","57","RES","4 Skie Drive","Paramus","$1,125,000","11/03/2025","$1,125,000","Colonial","","14,946","4","2","1"
"1","25031540","S","29","RES","212 Sunrise Drive","Wyckoff","$1,120,000","11/14/2025","$1,099,000","Colonial","","10,010","5","2","1"
"1","25031613","S","6","RES","175 Monroe Avenue","River Edge","$1,115,000","11/10/2025","$949,000","Colonial","","6,242","4","3","1"
"1","25028618","S","32","RES","44 New Street","Englewood Cliffs","$1,110,000","11/14/2025","$1,190,000","Split","","8,470","3","2","1"
"1","25026024","S","41","RES","23 Walter Street","Old Tappan","$1,089,000","11/10/2025","$1,089,000","Colonial","","29,233","4","2","1"
"1","25032049","S","32","RES","50 Virginia Avenue","Fort Lee","$1,070,000","11/03/2025","$1,099,000","Ranch","","5,001","3","2","1"
"1","25032050","S","22","RES","320 Ridge Road","Rutherford","$1,065,000","11/05/2025","$1,100,000","Colonial","","","4","4","1"
"1","25027103","S","34","RES","16 Moller Street","Tenafly","$1,060,000","11/03/2025","$1,060,000","Colonial","","4,800","3","2","1"
"1","25031235","S","16","RES","281 Park Avenue","Allendale","$1,051,000","11/06/2025","$985,000","Colonial","","32,496","5","2","2"
"1","25022029","S","42","RES","17 Crescent Place","Ho-Ho-Kus","$1,025,000","11/07/2025","$799,000","Cape Cod","","9,784","4","2","0"
"1","25018705","S","104","RES","310 Spring Valley Road","Paramus","$999,999","11/10/2025","$1,100,000","Colonial","","15,028","6","3","0"
"1","25029576","S","22","RES","11 Rossett Street","Englewood Cliffs","$999,600","11/03/2025","$1,024,900","BiLvl","","5,001","3","2","1"
"1","25033133","S","7","RES","69 Clayton Street","Hillsdale","$999,500","11/05/2025","$999,500","Colonial","","8,969","4","2","1"
"1","25010902","S","145","RES","126 Closter Dock Road","Closter","$999,000","11/10/2025","$1,079,000","Colonial","","12,197","3","2","1"
"1","25019493","S","93","RES","309 Clinton Avenue","Bergenfield","$995,000","11/10/2025","$995,000","Colonial","","7,200","4","5","0"
"1","25032037","S","14","RES","131 Elmwood Avenue","Allendale","$989,380","11/14/2025","$976,000","Cape Cod","","10,977","4","2","1"
"1","25033649","S","17","RES","860 Pascack Road","Paramus","$980,000","11/14/2025","$899,000","Colonial","","12,985","5","3","1"
"1","25017581","S","83","RES","254 Springfield Avenue","Rutherford","$980,000","11/14/2025","$950,000","Colonial","","6,090","3","3","1"
"1","25033647","S","14","RES","162 W Glen Avenue","Ridgewood","$975,000","11/14/2025","$925,000","Contemp","","23,435","4","3","1"
"1","25026917","S","61","RES","33 Berkshire Road","Woodcliff Lake","$970,500","11/14/2025","$995,000","Contemp","","23,248","5","3","1"
"1","25023789","S","55","RES","655 Cambridge Road","Paramus","$970,000","11/06/2025","$999,000","Split","","12,294","4","2","0"
"1","25007622","S","106","RES","201 Riverdale Drive","Fort Lee","$970,000","11/06/2025","$999,000","Ranch","","5,001","3","3","0"
"1","25032936","S","8","RES","216 Ames Avenue","Bergenfield","$965,000","11/14/2025","$950,000","Colonial","","5,001","3","3","1"
"1","25026636","S","25","RES","608 W Covington Place","Franklin Lakes","$962,500","11/04/2025","$975,000","Split","","27,443","4","2","1"
"1","25030502","S","13","RES","905 Franklin Avenue","Franklin Lakes","$955,000","11/07/2025","$955,000","Ranch","","78,408","4","3","0"
"1","25034922","S","8","RES","8 Bristol Place","Fair Lawn","$950,000","11/10/2025","$800,000","Colonial","","4,748","3","2","1"
"1","25031805","S","7","RES","141 Morton Drive","Ramsey","$950,000","11/03/2025","$815,000","Cape Cod","","15,987","3","2","1"
"1","25031377","S","9","RES","74 Crosley Terrace","Hillsdale","$935,000","11/03/2025","$874,999","Split","","10,302","4","2","1"
"1","25026194","S","8","RES","214 Van Houten Avenue","Wyckoff","$935,000","11/14/2025","$899,000","Cape Cod","","12,149","4","2","0"
"1","25023882","S","44","RES","6 Gateway Court","Waldwick","$935,000","11/07/2025","$969,000","BiLvl","","12,537","4","2","1"
"1","25031267","S","15","RES","229 Norman Drive","Ramsey","$926,000","11/12/2025","$869,900","Colonial","","22,085","3","2","1"
"1","25031921","S","8","RES","50 Golf View Drive","Dumont","$920,000","11/04/2025","$870,000","Colonial","","7,601","4","2","2"
"1","25027798","S","11","RES","24 S Lyle Avenue","Tenafly","$912,000","11/05/2025","$799,000","Cape Cod","","8,002","4","3","0"
"1","25030006","S","7","RES","290 Midland Avenue","River Edge","$905,000","11/12/2025","$839,000","Cape Cod","","11,500","4","3","0"
"1","25029456","S","25","RES","435 Park Avenue","Leonia","$905,000","11/14/2025","$899,000","Contemp","","5,998","3","3","1"
"1","25031536","S","5","RES","56 Valley Road","Haworth","$900,000","11/04/2025","$599,000","Split","","15,625","3","2","1"
"1","25031426","S","19","RES","210 Ramapo Valley Road","Oakland","$900,000","11/14/2025","$849,000","Colonial","","14,418","3","2","1"
"1","25034701","S","13","RES","141 Melrose Avenue","North Arlington","$895,000","11/13/2025","$849,999","Colonial","","4,247","4","3","0"
"1","25032590","S","27","RES","70 Campbell Avenue","Woodcliff Lake","$895,000","11/07/2025","$899,000","Colonial","","","4","3","1"
"1","25031208","S","13","RES","40-14 Marie Court","Fair Lawn","$888,000","11/06/2025","$835,000","Split","","7,566","4","2","1"
"1","25031031","S","52","RES","15 Dorotockeys Lane","Old Tappan","$875,000","11/14/2025","$875,000","Split","","45,721","4","2","0"
"1","25015398","S","144","RES","118 Ullman Avenue","Wyckoff","$870,000","11/07/2025","$899,000","Split","","25,400","4","3","0"
"1","25031644","S","11","RES","92 Locust Avenue","Emerson","$860,000","11/04/2025","$775,000","Contemp","","8,281","5","3","0"
"1","25031407","S","8","RES","293 Euclid Avenue","Hackensack","$855,000","11/05/2025","$769,000","Colonial","","7,850","3","2","1"
"1","25033202","S","9","RES","337 Pasadena Avenue","Hasbrouck Heights","$852,000","11/05/2025","$829,995","Colonial","","4,901","4","2","1"
"1","25034169","S","11","RES","245 Raymond Street","Hillsdale","$851,000","11/07/2025","$699,000","Ranch","","11,901","4","2","0"
"1","25030324","S","22","RES","18 Lincoln Avenue","Cliffside Park","$850,000","11/12/2025","$879,000","Colonial","","5,000","3","1","1"
"1","25023006","S","43","RES","108 Park Avenue","Midland Park","$850,000","11/05/2025","$899,999","Colonial","","25,480","5","3","0"
"1","25027620","S","15","RES","130 Howland Avenue","River Edge","$840,000","11/06/2025","$839,000","Ranch","","7,701","4","2","0"
"1","25017722","S","53","RES","77 Bennett Road","Teaneck","$840,000","11/14/2025","$849,000","Colonial","","9,165","3","3","0"
"1","25032108","S","24","RES","55 Garden Street","Lodi","$835,000","11/10/2025","$825,000","Cape Cod","","5,798","5","3","0"
"1","25032150","S","9","RES","31 Chestnut Avenue","Closter","$825,000","11/05/2025","$779,000","Ranch","","8,712","3","2","0"
"1","25029809","S","9","RES","1 Zimmerman Court","Midland Park","$818,000","11/03/2025","$780,000","Ranch","","12,179","3","2","0"
"1","25029561","S","12","RES","211 Doremus Avenue","Ridgewood","$810,000","11/07/2025","$749,000","Colonial","","7,623","3","1","0"
"1","25031548","S","6","RES","240 Palsa Avenue","Elmwood Park","$800,000","11/14/2025","$789,000","Colonial","","13,234","5","3","0"
"1","25031253","S","11","RES","64 Manner Avenue","Garfield","$800,000","11/05/2025","$639,888","Cape Cod","","4,000","3","2","1"
"1","25028633","S","29","RES","6 Christopher Place","Ridgewood","$800,000","11/10/2025","$799,000","BiLvl","","11,369","4","1","0"
"1","25028527","S","24","RES","260 Sheridan Avenue","Ho-Ho-Kus","$785,000","11/07/2025","$839,000","Colonial","","8,124","3","1","1"
"1","25031278","S","14","RES","335 Orchard Terrace","Bogota","$775,000","11/03/2025","$724,990","Cape Cod","","10,799","4","4","0"
"1","25030895","S","35","RES","0-94 Midland             ","Fair Lawn","$775,000","11/15/2025","$725,000","Colonial","","","4","2","0"
"1","25033431","S","29","RES","42 Lohs Place","Harrington Park","$770,000","11/10/2025","$768,777","Split","","18,613","3","2","0"
"1","25025376","S","88","RES","129 Phelps Avenue","Englewood","$770,000","11/03/2025","$799,000","Colonial","","7,200","4","2","1"
"1","25031980","S","16","RES","374 Litchfield Street","Ridgewood","$763,000","11/03/2025","$719,000","Cape Cod","","5,009","2","2","0"
"1","25025316","S","83","RES","674 Ackerman Avenue","Glen Rock","$755,000","11/10/2025","$779,000","Cape Cod","","","4","2","0"
"1","25031475","S","30","RES","14 Chestnut Avenue","Closter","$750,000","11/06/2025","$799,000","Ranch","","6,970","4","2","1"
"1","25027910","S","55","RES","608 Bergen Boulevard","Ridgefield","$750,000","11/11/2025","$789,000","Colonial","","5,001","4","2","0"
"1","25025949","S","48","RES","431 Lincoln Avenue","Wyckoff","$750,000","11/14/2025","$749,900","Colonial","","5,998","4","2","1"
"1","25034282","S","14","RES","40 Winslow Terrace","Fair Lawn","$740,000","11/06/2025","$748,250","Cape Cod","","6,865","4","2","1"
"1","25032306","S","14","RES","72 Hillside Avenue","Westwood","$740,000","11/04/2025","$699,000","Colonial","","7,501","3","1","1"
"1","25033498","S","12","RES","227 Milford Avenue","New Milford","$730,000","11/06/2025","$729,000","Ranch","","7,501","4","2","0"
"1","25032968","S","6","RES","21-09 Carlisle Place","Fair Lawn","$730,000","11/12/2025","$699,000","Cape Cod","","7,854","4","2","0"
"1","25031386","S","6","RES","254 Madison Avenue","Saddle Brook","$720,000","11/10/2025","$725,000","Colonial","","5,001","3","2","0"
"1","25034570","S","12","RES","180 Washington Avenue","Westwood","$712,000","11/07/2025","$648,777","Colonial","","7,919","3","2","0"
"1","25033892","S","7","RES","410 Monroe Avenue","New Milford","$710,000","11/13/2025","$649,900","Cape Cod","","7,501","3","1","1"
"1","25028140","S","37","RES","21 William Street","North Arlington","$710,000","11/07/2025","$699,000","Colonial","","3,751","3","2","1"
"1","25024384","S","58","RES","202 Myers Avenue","Hasbrouck Heights","$706,000","11/05/2025","$699,000","Split","","5,502","3","1","1"
"1","25035313","S","13","RES","350 Maywood Avenue","Maywood","$705,000","11/07/2025","$643,000","Colonial","","12,027","4","1","1"
"1","25032625","S","18","RES","12 Hannah Road","Oakland","$705,000","11/07/2025","$600,000","Ranch","","18,731","3","2","1"
"1","25029168","S","38","RES","89 Circle Drive","Paramus","$700,000","11/07/2025","$750,000","Ranch","","9,765","4","2","0"
"1","25029416","S","17","RES","236 Chestnut Avenue","Bogota","$695,000","11/10/2025","$699,000","Colonial","","3,999","3","2","1"
"1","25030795","S","15","RES","388 Hickory Street","Teaneck","$690,000","11/07/2025","$659,000","Colonial","","10,080","3","3","0"
"1","25029399","S","81","RES","224 Grand Avenue","Park Ridge","$690,000","11/10/2025","$699,900","Colonial","","15,599","4","3","0"
"1","25035338","S","14","RES","726 Stockton Street","New Milford","$688,000","11/14/2025","$619,000","Cape Cod","","5,001","4","2","0"
"1","25031256","S","36","RES","9 Margaret Court","Fair Lawn","$685,700","11/06/2025","$685,700","Cape Cod","","6,451","3","2","1"
"1","25031587","S","14","RES","199 Island Road","Mahwah","$685,000","11/03/2025","$639,000","Split","","6,242","3","2","0"
"1","25027576","S","61","RES","154 Linwood Avenue","Emerson","$685,000","11/14/2025","$679,000","Colonial","","8,647","4","2","0"
"1","25031457","S","10","RES","326 Bradley Avenue","Northvale","$680,000","11/06/2025","$635,000","Cape Cod","","8,002","4","2",""
"1","25030586","S","21","RES","508 Saint Pauls Avenue","Cliffside Park","$680,000","11/10/2025","$649,000","Colonial","","4,099","3","2","1"
"1","25030797","S","31","RES","382 Pleasant Avenue","Ridgewood","$675,000","11/04/2025","$650,000","Ranch","","12,023","3","1","0"
"1","25026514","S","12","RES","634 Bartell Place","Ridgewood","$675,000","11/13/2025","$589,000","Cape Cod","","6,621","4","1","0"
"1","25032323","S","27","RES","12-15 Jerome Place","Fair Lawn","$670,000","11/05/2025","$699,000","Cape Cod","","8,250","2","3","0"
"1","25030035","S","14","RES","4-14 Morlot Avenue","Fair Lawn","$670,000","11/06/2025","$599,000","Colonial","","5,001","3","2","0"
"1","25029075","S","11","RES","803 Plympton Street","New Milford","$667,000","11/03/2025","$650,000","Ranch","","7,000","3","1","0"
"1","25031968","S","22","RES","2-01 Morlot Avenue","Fair Lawn","$665,000","11/14/2025","$600,000","Cape Cod","","5,301","4","2","0"
"1","25030734","S","36","RES","201 Maiden Lane","Bergenfield","$665,000","11/07/2025","$685,000","Split","","3,999","3","2","0"
"1","25028729","S","35","RES","535 High Street","Norwood","$665,000","11/07/2025","$697,000","Ranch","","18,295","3","1","1"
"1","25035236","S","8","RES","552 Ryeside Avenue","New Milford","$650,000","11/10/2025","$575,000","Cape Cod","","7,501","4","2","0"
"1","25033690","S","15","RES","6 Levitt Avenue","Bergenfield","$650,000","11/07/2025","$649,900","Colonial","","7,475","4","2","1"
"1","25032551","S","7","RES","4 Elmwood Place","Wyckoff","$650,000","11/07/2025","$500,000","Colonial","","12,210","4","2","0"
"1","25032448","S","6","RES","217 Page Avenue","Lyndhurst","$650,000","11/14/2025","$599,000","Colonial","","8,320","3","1","1"
"1","25031339","S","13","RES","251 Boulevard","Glen Rock","$650,000","11/06/2025","$599,900","Ranch","","17,328","2","2","0"
"1","25029253","S","20","RES","19 W Church Court","Dumont","$650,000","11/06/2025","$630,000","Cape Cod","","6,373","3","2","0"
"1","25032724","S","14","RES","133 Riverview Avenue","North Arlington","$640,000","11/03/2025","$599,000","Cape Cod","","5,001","3","1","0"
"1","25031216","S","25","RES","97 Willow Street","Elmwood Park","$640,000","11/04/2025","$599,000","Cape Cod","","5,001","4","1","1"
"1","25031046","S","11","RES","65 Bergen Avenue","Waldwick","$640,000","11/10/2025","$599,999","Cape Cod","","5,001","4","2","0"
"1","25028873","S","40","RES","556 Sandra Place","Teaneck","$640,000","11/04/2025","$640,000","Split","","6,299","3","2","0"
"1","25016332","S","129","RES","394 Morningside          Terrace","Teaneck","$640,000","11/07/2025","$649,000","Colonial","","7,501","4","2","0"
"1","25027694","S","48","RES","982 Queen Anne Road","Teaneck","$636,000","11/05/2025","$649,900","Colonial","","5,001","3","2","1"
"1","25034420","S","13","RES","130 Sunset Street","Dumont","$631,500","11/14/2025","$639,000","Split","","10,049","3","1","1"
"1","25027895","S","43","RES","587 Kenwood Place","Teaneck","$630,000","11/14/2025","$619,500","Colonial","","7,218","3","2","0"
"1","25030764","S","16","RES","102 Hiawatha Boulevard","Oakland","$625,000","11/10/2025","$614,900","Ranch","","14,113","3","2","0"
"1","25030389","S","30","RES","174 Page Avenue","Lyndhurst","$625,000","11/10/2025","$599,900","Colonial","","5,258","3","1","1"
"1","25020162","S","28","RES","167 Belmont Street","Englewood","$621,000","11/10/2025","$580,000","Split","","8,298","4","2","0"
"1","25035183","S","21","RES","128 Homestead Place","Bogota","$620,000","11/12/2025","$624,900","Cape Cod","","6,251","4","3","0"
"1","25034498","S","6","RES","3-49 30th Street","Fair Lawn","$620,000","11/11/2025","$579,900","Cape Cod","","7,079","4","2","0"
"1","25023793","S","31","RES","138 Palisade Avenue","Bogota","$615,000","11/13/2025","$599,999","Colonial","","5,001","3","1","2"
"1","25031545","S","32","RES","23-22 Berkshire Road","Fair Lawn","$612,500","11/14/2025","$625,000","Colonial","","5,001","3","2","0"
"1","25031940","S","9","RES","121 Washington Place","Teaneck","$610,000","11/13/2025","$519,000","Cape Cod","","5,502","4","2","0"
"1","25027566","S","32","RES","129 Lake Street","Westwood","$610,000","11/05/2025","$599,000","Colonial","","7,501","4","2","0"
"1","25029343","S","39","RES","88 Pyle Street","Oradell","$605,000","11/13/2025","$569,900","Cape Cod","","7,876","3","2","0"
"1","25023817","S","47","RES","620 Chestnut Avenue","Teaneck","$595,000","11/04/2025","$605,000","Colonial","","6,499","3","1","1"
"1","25014191","S","105","RES","6 Colonial             Court","Dumont","$590,000","11/13/2025","$599,900","Colonial","","5,998","3","1","1"
"1","25033389","S","20","RES","47 Colling Avenue","Rochelle Park","$589,000","11/14/2025","$589,000","Colonial","","3,999","2","1","1"
"1","25031364","S","9","RES","358 Liberty Avenue","Hillsdale","$587,000","11/03/2025","$515,000","Colonial","","10,593","4","2","0"
"1","25028302","S","19","RES","511 Ramapo Valley Road","Oakland","$585,000","11/14/2025","$599,900","Ranch","","7,492","2","2","0"
"1","25033558","S","6","RES","27-05 Urban Place","Fair Lawn","$575,000","11/14/2025","$499,900","Cape Cod","","5,942","4","1","0"
"1","25020557","S","35","RES","173 Howard Avenue","Rochelle Park","$560,000","11/14/2025","$569,000","Colonial","","7,680","5","2","0"
"1","25031239","S","10","RES","46 John Street","Little Ferry","$552,000","11/07/2025","$564,900","Cape Cod","","5,201","4","1","1"
"1","25033835","S","8","RES","64 Alberta              Drive","Saddle Brook","$550,000","11/14/2025","$499,000","Cape Cod","","","4","1","0"
"1","25043569","S","123","RES","32 Grove Street","Rutherford","$525,000","11/03/2025","$500,000","Cape Cod","","5,001","3","1","0"
"1","25039746","S","29","RES","68 Sussex Road","Bergenfield","$525,000","11/05/2025","$525,000","Cape Cod","","4,600","3","1","1"
"1","25035095","S","12","RES","460 River Road","Bogota","$525,000","11/14/2025","$499,000","Colonial","","4,879","3","1","1"
"1","25034072","S","11","RES","112 17th Avenue","Elmwood Park","$525,000","11/04/2025","$495,000","Ranch","","7,501","3","2","0"
"1","25020958","S","87","RES","686 Teneyck Avenue","Lyndhurst","$520,000","11/03/2025","$549,999","Cape Cod","","5,001","2","2","0"
"1","25033190","S","15","RES","39 Roosevelt Street","North Arlington","$515,000","11/05/2025","$500,000","Colonial","","3,751","3","1","0"
"1","25026299","S","69","RES","31 Miller Avenue","Elmwood Park","$515,000","11/14/2025","$504,999","Colonial","","5,001","3","1","0"
"1","25028461","S","27","RES","393 Rugby Road","Saddle Brook","$512,000","11/05/2025","$499,000","Cape Cod","","8,346","4","1","0"
"1","25020287","S","57","RES","24 Remington Road","Fair Lawn","$510,000","11/10/2025","$599,000","Cape Cod","","5,998","3","2","0"
"1","25022615","S","65","RES","842 Grant Avenue","Maywood","$505,000","11/05/2025","$525,000","Cape Cod","","5,001","3","1","0"
"1","25030032","S","26","RES","153 Morris Avenue","Englewood","$502,500","11/14/2025","$512,000","Colonial","","7,501","3","2","0"
"1","25024486","S","17","RES","10-26 2nd Street","Fair Lawn","$500,000","11/13/2025","$480,000","Cape Cod","","5,001","4","2","0"
"1","25027672","S","37","RES","493 W Anderson Street","Hackensack","$499,000","11/04/2025","$499,000","Colonial","","7,501","2","1","1"
"1","25023343","S","72","RES","619 Palisade Avenue","Teaneck","$495,000","11/07/2025","$550,000","Colonial","","4,352","3","1","1"
"1","25030448","S","14","RES","99 Cresskill Avenue","Dumont","$465,000","11/07/2025","$499,000","Colonial","","5,001","3","1","1"
