"#","MLS #","St","Days On Market","Cat","Address","Town","Sold Price","Sold Date","List Price","Style","Unit SqFt","Lot Size Square Feet","Bedrooms","Full Baths","Half Baths"
"1","26013255","S","266","2to4","97 Mountain             Way","Rutherford","$850,000","04/15/2026","$850,000","2 Fam","","12,950","2","2","0"
"1","26013262","S","266","2to4","93 Mountain Way","Rutherford","$1,200,000","04/15/2026","$1,200,000","4 Fam","","12,502","8","4","0"
"1","25041465","S","64","2to4","125 Main Street","Bergenfield","$720,000","04/17/2026","$729,999","2 Fam","","10,711","5","2","0"
"1","25034082","S","103","2to4","174 Maple Street","Fairview","$1,200,000","04/15/2026","$1,199,000","3 Fam","","6,882","7","5","1"
"1","26013197","S","62","2to4","418 Union Avenue","Rutherford","$900,000","04/14/2026","$890,000","2 Fam","","6,499","5","3","1"
"1","25040212","S","64","2to4","30 Clarendon Place","Hackensack","$960,000","04/06/2026","$979,000","2 Fam","","6,251","6","4","0"
"1","26014475","S","159","2to4","7-09 Cedar Street","Fair Lawn","$750,000","04/21/2026","$750,000","3 Fam","","5,998","6","4","0"
"1","25037782","S","43","2to4","125 Orchard Street","Elmwood Park","$970,000","04/01/2026","$924,000","3 Fam","","5,401","5","3","1"
"1","26003908","S","13","2to4","364 Broad Street","Carlstadt","$1,425,000","04/08/2026","$1,299,999","2 Fam","","5,001","9","5","1"
"1","25039087","S","151","2to4","337 Hudson Street","Hackensack","$625,000","04/20/2026","$675,000","2 Fam","","3,686","6","2","0"
"1","26002197","S","21","2to4","715 Tyler Street","Lyndhurst","$880,000","04/15/2026","$779,999","2 Fam","","3,433","6","2","0"
"1","26000241","S","44","2to4","398 Cliff Street","Fairview","$835,000","04/01/2026","$849,999","2 Fam","","2,500","6","2","0"
"1","26000418","S","37","2to4","373 Jersey               Avenue","Fairview","$1,170,000","04/10/2026","$1,250,000","2 Fam","","","7","5","0"
"1","26002943","S","10","2to4","22 Garners Lane","Elmwood Park","$952,000","04/03/2026","$899,000","2 Fam","","","6","4","0"
"1","25039679","S","39","2to4","466 & 468 Market              ","Elmwood Park","$755,000","04/06/2026","$698,888","2 Fam","","","5","2","0"
