"#","MLS #","St","Days On Market","Cat","Address","Town","Sold Price","Sold Date","List Price","Style","Unit SqFt","Lot Size Square Feet","Bedrooms","Full Baths","Half Baths"
"1","26006397","S","11","CCT","2213 Hilltop Road","Mahwah","$440,000","04/07/2026","$379,999","Condo","","","1","1","0"
"1","26000466","S","46","CCT","1111 River Road Unit#G5","Edgewater","$400,000","04/17/2026","$429,000","Condo","1,212","","2","2","0"
"1","25041468","S","93","CCT","44 Fox Run Drive","Englewood","$395,000","04/23/2026","$385,000","Condo","724","","1","1","0"
"1","26006142","S","20","CCT","55 Clinton              Unit#502","Hackensack","$385,000","04/29/2026","$399,000","Condo","1,014","","2","1","1"
"1","26005098","S","18","CCT","333 Grand Avenue Unit#1I","Palisades Park","$359,880","04/24/2026","$359,880","Condo","700","","1","1","0"
"1","26010272","S","6","CCT","2160 Center Avenue Unit#4G","Fort Lee","$355,000","04/27/2026","$355,000","Condo","828","","1","1","0"
"1","25039217","S","109","CCT","150 Overlook             Unit#12E","Hackensack","$350,000","04/30/2026","$350,000","Condo","1,280","","2","2","0"
"1","26006045","S","29","CCT","326 Prospect Avenue Unit#12A","Hackensack","$345,000","04/29/2026","$360,000","Condo","1,159","","2","1","0"
"1","26004853","S","22","CCT","1450 Palisade             Unit#3I","Fort Lee","$345,000","04/14/2026","$359,000","Condo","867","","1","1","0"
"1","26008125","S","20","CCT","770 Anderson Avenue Unit#14C","Cliffside Park","$340,000","04/22/2026","$350,000","Condo","863","","1","1","0"
"1","26001498","S","6","CCT","300 Winston              Drive Unit#L 07","Cliffside Park","$340,000","04/10/2026","$335,000","Condo","962","","1","1","0"
"1","26006221","S","32","CCT","903 Washington Drive","Ramsey","$329,000","04/30/2026","$319,000","Condo","670","","2","1","0"
"1","26004876","S","28","CCT","115 Polifly Road Unit#5D","Hackensack","$320,000","04/27/2026","$325,000","Condo","838","","1","1","0"
"1","26004758","S","7","CCT","296 Esplanade Unit#27","Hackensack","$310,000","04/10/2026","$310,000","Condo","634","","2","1","0"
"1","26008177","S","14","CCT","2-35 N Virginia             Drive Unit#B","Fair Lawn","$309,900","04/15/2026","$309,900","Condo","","","1","1","0"
"1","26006577","S","17","CCT","550 Fairview             Avenue Unit#111","Westwood","$300,000","04/21/2026","$300,000","Condo","700","","1","1","0"
"1","26003616","S","8","CCT","1450 Palisade             Avenue Unit#5J","Fort Lee","$295,000","04/24/2026","$295,000","Condo","754","","1","1","0"
"1","25034820","S","108","CCT","3071 Edwin Avenue Unit#5C","Fort Lee","$295,000","04/06/2026","$275,000","Co-op","","","2","1","0"
"1","26004480","S","11","CCT","48-B Hastings            ","Rutherford","$290,000","04/02/2026","$290,000","Co-op","951","","2","1","0"
"1","25040348","S","75","CCT","90 Prospect Avenue Unit#9B","Hackensack","$290,000","04/17/2026","$295,000","Condo","1,111","","1","1","0"
"1","25043624","S","83","CCT","125 Prospect Avenue Unit#16C","Hackensack","$287,500","04/29/2026","$300,000","Co-op","","","2","2","0"
"1","26007202","S","11","CCT","466 B Liberty              Unit#308","Little Ferry","$285,000","04/20/2026","$289,998","Condo","752","","1","1","0"
"1","26003759","S","13","CCT","210 Washington Drive","Ramsey","$275,000","04/06/2026","$279,000","Condo","640","","1","1","0"
"1","25040200","S","106","CCT","63 Hudson Avenue Unit#C5","Englewood","$274,000","04/29/2026","$280,000","Condo","669","","1","1","0"
"1","26003204","S","30","CCT","265 Main Street Unit#509","Ridgefield Park","$241,500","04/30/2026","$241,500","Co-op","919","","2","1","0"
"1","26001059","S","80","CCT","301 Beech Street Unit#10I","Hackensack","$229,000","04/24/2026","$229,000","Condo","607","","1","1","0"
"1","25032537","S","30","CCT","755 Broad Avenue Unit#B","Ridgefield","$225,000","04/14/2026","$225,000","Condo","640","","1","1","0"
"1","25042899","S","58","CCT","250 Gorge                Unit#23A","Cliffside Park","$224,500","04/20/2026","$229,000","Co-op","","","1","1","0"
"1","25043813","S","61","CCT","606 Undercliff Avenue Unit#1","Edgewater","$2,069,000","04/13/2026","$2,280,000","TWNHS","4,000","","4","4","1"
"1","25041073","S","44","CCT","6 Cedar                Court","Demarest","$1,660,000","04/24/2026","$1,790,000","TWNHS","2,694","","4","4","1"
"1","26003973","S","5","CCT","2447 Camner              ","Fort Lee","$1,579,000","04/10/2026","$1,589,000","Condo","","","4","3","2"
"1","26004168","S","17","CCT","188 Broadway Unit#5","Woodcliff Lake","$1,325,000","04/08/2026","$1,349,000","TWNHS","3,500","","3","2","2"
"1","24050612","S","136","CCT","110 Kensington Drive","Fort Lee","$1,200,000","04/15/2026","$1,300,000","TWNHS","2,658","","4","4","1"
"1","26001056","S","10","CCT","1512 Palisade Avenue Unit#16L","Fort Lee","$970,000","04/10/2026","$1,029,000","Condo","1,638","","2","2","1"
"1","25042826","S","18","CCT","8 Masterson Court","Waldwick","$947,000","04/22/2026","$899,000","TWNHS","2,053","","4","2","1"
"1","25044032","S","3","CCT","202 Jefferson Court Unit#202","Edgewater","$925,000","04/14/2026","$932,600","Condo","1,496","","2","2","0"
"1","26005523","S","10","CCT","801 Four Seasons Lane","Montvale","$912,000","04/16/2026","$899,000","Condo","1,957","","2","2","0"
"1","26000709","S","23","CCT","1265 15th                 Unit#11L","Fort Lee","$910,000","04/08/2026","$916,000","Condo","2,558","","3","2","1"
"1","25041000","S","7","CCT","1002 Whitney Lane","Allendale","$900,000","04/06/2026","$799,000","TWNHS","1,775","","2","2","0"
"1","26006429","S","15","CCT","80 Homestead Avenue Unit#A","Palisades Park","$899,000","04/30/2026","$839,000","TWNHS","1,544","","3","2","1"
"1","26005252","S","16","CCT","62 Truman Drive","Wood Ridge","$845,000","04/24/2026","$869,995","TWNHS","1,935","","3","2","2"
"1","26002249","S","55","CCT","408 Dogwood Court","Norwood","$820,000","04/22/2026","$849,999","TWNHS","2,260","","3","3","1"
"1","26003730","S","30","CCT","100 Old Palisade Road Unit#2108","Fort Lee","$730,000","04/10/2026","$750,000","Condo","1,371","","2","2","1"
"1","26002749","S","29","CCT","216 The Promenade       ","Edgewater","$720,000","04/27/2026","$739,000","Condo","1,751","","3","2","0"
"1","26002852","S","6","CCT","61 Woodbury Court Unit#61D","Township of Washington","$715,000","04/30/2026","$699,000","TWNHS","2,040","","2","2","1"
"1","26004034","S","23","CCT","200 Old Palisade Road Unit#12H","Fort Lee","$713,000","04/10/2026","$740,000","Condo","1,554","","2","2","0"
"1","25031116","S","25","CCT","580 Laramie Lane","Mahwah","$653,000","04/02/2026","$624,999","TWNHS","1,854","","2","2","1"
"1","26004261","S","12","CCT","200 Old Palisade         Road Unit#3J","Fort Lee","$599,000","04/24/2026","$599,000","Condo","","","1","2","0"
"1","26009044","S","18","CCT","6404 City Place","Edgewater","$580,000","04/30/2026","$599,000","Condo","1,247","","2","2","0"
"1","26003992","S","8","CCT","2384 Quill Court","Mahwah","$563,500","04/02/2026","$539,000","TWNHS","1,360","","2","2","1"
"1","26001545","S","28","CCT","1110 River Road Unit#105","Edgewater","$544,000","04/15/2026","$568,000","Condo","1,054","","2","1","1"
"1","26000954","S","50","CCT","220B Washington           Avenue Unit#220B","Fort Lee","$530,000","04/02/2026","$549,000","TWNHS","968","","2","2","0"
"1","25027434","S","72","CCT","101 State Rt 5           Road Unit#301","Edgewater","$510,000","04/06/2026","$519,900","TWNHS","","","2","1","1"
"1","26006168","S","8","CCT","708 Thoreau Court","Mahwah","$500,000","04/15/2026","$485,000","Condo","1,193","","2","2","0"
"1","26008037","S","20","CCT","1478 Westgate Drive","Fort Lee","$499,999","04/30/2026","$499,999","TWNHS","1,015","","2","1","0"
"1","26006441","S","12","CCT","100 Old Palisade         Road Unit#1013","Fort Lee","$480,000","04/20/2026","$489,000","Condo","1,084","","1","1","0"
"1","26004497","S","14","CCT","800 12th Street Unit#703","Palisades Park","$470,000","04/29/2026","$459,000","Condo","809","","1","1","0"
"1","25043555","S","53","CCT","1110 River                Road Unit#102","Edgewater","$470,000","04/22/2026","$479,000","Condo","1,036","","1","1","1"
"1","26006329","S","38","CCT","65 Fairview Street Unit#3D","Palisades Park","$467,000","04/22/2026","$479,000","Condo","1,064","","2","2","0"
"1","26001353","S","10","CCT","302 Mark Twain Way Unit#302","Mahwah","$467,000","04/10/2026","$459,000","Condo","1,092","","1","1","0"
"1","26000927","S","9","CCT","1306 Faulkner Court","Mahwah","$457,500","04/06/2026","$430,000","Condo","1,246","","2","2","0"
"1","26003456","S","31","CCT","1150 River Road Unit#4F","Edgewater","$429,000","04/17/2026","$429,000","Condo","1,205","","1","1","1"
"1","25043477","S","86","CCT","402 Chase Court Unit#402","Edgewater","$400,000","04/30/2026","$440,000","Condo","742","","1","1","0"
"1","26003496","S","39","CCT","100 Old Palisade Road Unit#L7","Fort Lee","$360,000","04/13/2026","$365,000","Condo","841","","1","1","0"
"1","26004896","S","30","CCT","446 Passaic Street Unit#2A","Hackensack","$335,000","04/24/2026","$324,999","Condo","985","","1","1","0"
"1","25044038","S","26","CCT","3011 Edwin                Avenue Unit#3B","Fort Lee","$330,000","04/14/2026","$319,800","Co-op","787","","1","1","0"
"1","25029569","S","166","CCT","1210 City Place","Edgewater","$320,000","04/22/2026","$349,900","Condo","849","","1","1","0"
"1","25043490","S","82","CCT","19 Plauderville Avenue Unit#110","Garfield","$315,000","04/16/2026","$338,000","Condo","749","","1","1","0"
"1","26004903","S","19","CCT","277 Prospect Avenue Unit#18B","Hackensack","$312,500","04/24/2026","$300,000","Condo","922","","1","1","0"
"1","25041881","S","79","CCT","279 Clark Street Unit#A7","Hackensack","$310,000","04/24/2026","$319,000","Condo","708","","1","1","1"
"1","25038178","S","122","CCT","130 Orient Way Unit#3D","Rutherford","$305,000","04/03/2026","$305,000","Condo","711","","1","1","0"
"1","25043480","S","4","CCT","241 Johnson Avenue Unit#N2","Hackensack","$270,000","04/22/2026","$289,000","Condo","670","","1","1","0"
"1","26008375","S","3","CCT","9 Vreeland Avenue Unit#3A","Hackensack","$260,000","04/13/2026","$255,000","Condo","538","","1","1","0"
"1","25039961","S","88","CCT","3040 Edwin Avenue Unit#4A","Fort Lee","$240,000","04/06/2026","$240,000","Co-op","","","1","1","0"
"1","26001729","S","49","CCT","150 Overlook Avenue Unit#10H","Hackensack","$28,500","04/14/2026","$299,000","Condo","791","","1","1","0"
"1","25032483","S","187","CCT","6 Stone Bridge Court","Demarest","$3,325,000","04/24/2026","$3,325,000","TWNHS","4,551","","4","4","1"
"1","26001995","S","33","CCT","2220 Mackay Avenue Unit#A","Fort Lee","$1,999,000","04/17/2026","$2,249,000","Condo","5,500","","5","6","1"
"1","25039148","S","86","CCT","1180 14th Street","Fort Lee","$1,650,000","04/07/2026","$1,698,800","TWNHS","","","3","5","1"
"1","26000376","S","41","CCT","9 Vela Way","Edgewater","$1,600,000","04/13/2026","$1,649,000","TWNHS","3,918","","4","3","1"
"1","25041849","S","61","CCT","2449 Camner Street","Fort Lee","$1,579,000","04/10/2026","$1,589,000","Condo","3,750","","4","3","2"
"1","26004780","S","6","CCT","265 13th Street Unit#A","Palisades Park","$1,425,000","04/02/2026","$1,429,000","Condo","3,100","","3","3","1"
"1","26004775","S","36","CCT","267 13th Street","Palisades Park","$1,400,000","04/27/2026","$1,429,000","Condo","3,100","","3","3","1"
"1","26002096","S","33","CCT","117 Henry Street","Palisades Park","$1,400,000","04/27/2026","$1,449,000","Condo","3,200","","4","2","2"
"1","25042856","S","14","CCT","516 Undercliff Avenue","Edgewater","$1,340,000","04/01/2026","$1,349,000","Condo","3,100","","3","4","1"
"1","26000940","S","27","CCT","188 Broadway Unit#6","Woodcliff Lake","$1,325,000","04/01/2026","$1,349,000","TWNHS","3,500","","3","2","2"
"1","26008788","S","17","CCT","72 Woodmont             Circle","River Vale","$1,300,000","04/27/2026","$1,369,000","TWNHS","2,632","","3","3","1"
"1","26000926","S","41","CCT","188 Broadway Unit#3","Woodcliff Lake","$1,260,000","04/30/2026","$1,279,000","TWNHS","3,500","","3","2","2"
"1","26003925","S","9","CCT","44 Marquis Court Unit#44","Edgewater","$1,250,000","04/01/2026","$1,250,000","Condo","2,155","","3","2","1"
"1","26001482","S","29","CCT","704 Opus Way Unit#704","Montvale","$1,250,000","04/20/2026","$1,295,000","TWNHS","","","3","3","1"
"1","26014498","S","93","CCT","5 Daniel Drive Unit#23","Englewood","$1,200,000","04/21/2026","$1,200,000","TWNHS","2,286","","3","2","1"
"1","26005623","S","4","CCT","13 Fey Place","Oradell","$1,150,000","04/02/2026","$1,225,000","TWNHS","3,020","","3","2","2"
"1","26008186","S","15","CCT","425 West Street Unit#4","Fort Lee","$960,000","04/29/2026","$980,000","TWNHS","2,349","","3","2","2"
"1","26006576","S","43","CCT","1670 Maple Street","Fort Lee","$950,000","04/28/2026","$979,000","Condo","2,297","","3","3","1"
"1","25037854","S","144","CCT","1512 Palisade Avenue Unit#3D","Fort Lee","$900,000","04/01/2026","$909,000","Condo","1,638","","2","2","1"
"1","26004987","S","11","CCT","2481 8th Street","Fort Lee","$899,000","04/02/2026","$899,000","TWNHS","","","4","3","1"
"1","26007609","S","16","CCT","44 Delia Boulevard Unit#A","Palisades Park","$700,000","04/09/2026","$829,000","Condo","1,492","","4","3","0"
"1","25041054","S","54","CCT","40 Meadowview Court","Leonia","$620,000","04/01/2026","$625,000","TWNHS","1,248","","2","2","1"
"1","26005963","S","16","CCT","255 Laird                Unit#1","Cliffside Park","$617,000","04/22/2026","$599,000","Condo","1,264","","2","2","0"
"1","25030868","S","171","CCT","206 The Promenade Unit#206","Edgewater","$615,000","04/13/2026","$625,000","Condo","1,751","","3","2","0"
"1","26005607","S","14","CCT","2205 Windsor Park Court Unit#205","Englewood","$610,000","04/30/2026","$590,000","Condo","1,183","","2","2","0"
"1","26013763","S","55","CCT","521 Piermont             Avenue Unit#414","River Vale","$500,000","04/14/2026","$500,000","Condo","","","2","2","0"
"1","26004858","S","32","CCT","4-2 Vernon Court","Waldwick","$500,000","04/15/2026","$499,900","Condo","1,129","","2","2","0"
"1","26003040","S","20","CCT","100 Old Palisade Road Unit#3912","Fort Lee","$498,888","04/08/2026","$498,888","Condo","890","","1","1","0"
"1","26005628","S","11","CCT","12 Fox Run Drive Unit#6","Englewood","$490,000","04/14/2026","$480,000","Condo","1,022","","2","2","0"
"1","26005548","S","9","CCT","825 Riverside            Unit#204","Lyndhurst","$470,000","04/03/2026","$470,000","Condo","","","2","2","0"
"1","25041743","S","122","CCT","900 Palisade Avenue Unit#3H","Fort Lee","$455,000","04/15/2026","$469,000","Condo","","","1","1","1"
"1","26007658","S","19","CCT","77 Liberty Street Unit#26","Little Ferry","$425,000","04/15/2026","$399,000","Condo","886","","2","1","0"
"1","25041998","S","93","CCT","132 Cory Lane Unit#132","Elmwood Park","$415,000","04/29/2026","$439,888","Condo","1,343","","2","2","0"
"1","26007266","S","30","CCT","156 Liberty Street Unit#16","Little Ferry","$399,000","04/23/2026","$399,000","Condo","","","1","1","0"
"1","25043270","S","72","CCT","770 Anderson Avenue Unit#15A","Cliffside Park","$399,000","04/10/2026","$399,000","Condo","1,057","","1","1","1"
"1","25031948","S","208","CCT","1530 Palisade             Avenue Unit#24C","Fort Lee","$395,000","04/29/2026","$415,000","Co-op","","","1","1","1"
"1","26004125","S","18","CCT","316 Prospect             Unit#8H","Hackensack","$380,000","04/07/2026","$378,000","Condo","1,338","","2","2","0"
"1","26000826","S","48","CCT","550 North Avenue Unit#E","Fort Lee","$380,000","04/07/2026","$384,900","Condo","700","","1","1","0"
"1","25041969","S","104","CCT","1111 River Road Unit#D5","Edgewater","$372,500","04/01/2026","$380,000","Condo","857","","1","1","1"
"1","26008095","S","10","CCT","27 Clinton              Avenue Unit#1I","Tenafly","$359,000","04/24/2026","$359,000","Condo","","","1","1","0"
"1","26015618","S","56","CCT","189 Forest Avenue Unit#407","Paramus","$350,000","04/30/2026","$350,000","Co-op","","","1","1","0"
"1","25032744","S","36","CCT","1530 Palisade             Unit#23N","Fort Lee","$320,000","04/15/2026","$349,900","Co-op","","","1","1","1"
"1","26005684","S","27","CCT","208 Anderson Street Unit#S4F","Hackensack","$299,000","04/20/2026","$299,000","Condo","","","2","1","0"
"1","26002634","S","49","CCT","316 Prospect Avenue Unit#8D","Hackensack","$292,500","04/27/2026","$299,900","Condo","1,028","","1","1","0"
"1","25040535","S","97","CCT","5 Linden Street Unit#3C","Hackensack","$290,000","04/22/2026","$300,000","Condo","","","1","1","0"
"1","25044246","S","36","CCT","1 Wall Street Unit#1E","Fort Lee","$275,000","04/02/2026","$300,000","Co-op","","","2","1","1"
"1","26007081","S","11","CCT","316 Prospect             Avenue Unit#2D","Hackensack","$269,900","04/15/2026","$269,900","Condo","1,028","","1","1","0"
"1","26000532","S","62","CCT","208 Anderson             Unit#7SG","Hackensack","$245,000","04/20/2026","$264,000","Condo","1,000","","1","1","0"
"1","25044065","S","29","CCT","1600 Parker               Avenue Unit#7J","Fort Lee","$236,000","04/23/2026","$200,000","Co-op","1,299","","1","1","1"
"1","25043996","S","109","CCT","3071 Edwin                Avenue Unit#3E","Fort Lee","$195,000","04/23/2026","$195,000","Co-op","","","1","1","0"
"1","26003595","S","18","CCT","555 North                Avenue Unit#1 G","Fort Lee","$115,000","04/28/2026","$129,000","Co-op","985","","1","1","0"
