"#","MLS #","St","Days On Market","Cat","Address","Town","Sold Price","Sold Date","List Price","Style","Unit SqFt","Lot Size Square Feet","Bedrooms","Full Baths","Half Baths"
"1","26002924","S","23","RES","54 Van Nostrand Avenue","Englewood Cliffs","$1,800,000","04/30/2026","$1,850,000","Colonial","","6,599","5","4","1"
"1","26000306","S","26","RES","319 Truman Drive","Cresskill","$1,800,000","04/24/2026","$1,899,000","Colonial","","42,732","5","4","1"
"1","26013362","S","233","RES","32 Rutgers Street","Closter","$1,780,000","04/16/2026","$1,780,000","Colonial","","7,950","5","4","1"
"1","25023417","S","52","RES","760 Smoke Hollow Trail","Franklin Lakes","$1,775,000","04/30/2026","$1,775,000","Colonial","","55,757","5","3","1"
"1","26009902","S","12","RES","17 Brook Avenue","Montvale","$1,760,000","04/29/2026","$1,650,000","Colonial","","20,125","5","4","0"
"1","26002380","S","6","RES","48 Sherman Place","Ridgewood","$1,715,000","04/20/2026","$1,495,000","Colonial","","14,985","5","3","0"
"1","26015539","S","65","RES","23 Stelfox Street","Demarest","$1,685,000","04/30/2026","$1,585,000","Colonial","","8,015","5","3","1"
"1","26002270","S","48","RES","166 Forest Road","Glen Rock","$1,670,000","04/17/2026","$1,699,999","Colonial","","7,501","5","4","0"
"1","25040640","S","89","RES","4 Summertree Way","Montvale","$1,666,000","04/30/2026","$1,750,000","Contemp","","51,473","6","5","1"
"1","26001777","S","18","RES","76 Forest Road","Tenafly","$1,640,000","04/17/2026","$1,775,000","Colonial","","18,800","4","3","1"
"1","26006070","S","10","RES","446 Upper Boulevard","Ridgewood","$1,630,000","04/29/2026","$1,250,000","Colonial","","8,059","3","3","1"
"1","26002677","S","17","RES","175 Valley Road","River Edge","$1,610,000","04/24/2026","$1,399,900","Colonial","","9,228","4","2","2"
"1","26007420","S","9","RES","346 Hamilton Avenue","Glen Rock","$1,595,000","04/20/2026","$1,595,000","Split","","14,218","5","4","0"
"1","26013944","S","51","RES","36 Greenwoods Road","Old Tappan","$1,560,000","04/21/2026","$1,560,000","Colonial","","40,804","6","4","2"
"1","26013299","S","7","RES","21 Addison Place","Ho-Ho-Kus","$1,525,000","04/24/2026","$1,525,000","Contemp","","27,143","5","3","0"
"1","25040378","S","103","RES","199 Darlington Avenue","Ramsey","$1,525,000","04/24/2026","$1,549,000","Colonial","","12,327","6","5","0"
"1","25042273","S","107","RES","602 Mill Run","Paramus","$1,500,000","04/20/2026","$1,500,000","Colonial","","14,418","5","3","1"
"1","26002765","S","12","RES","478 Luhmann Drive","New Milford","$1,460,000","04/27/2026","$1,450,000","Colonial","","7,502","4","4","0"
"1","26004632","S","33","RES","360 Valley View Avenue","Paramus","$1,435,000","04/17/2026","$1,449,000","Colonial","","14,217","4","2","1"
"1","26006189","S","14","RES","59 Lohs Place","Harrington Park","$1,400,000","04/17/2026","$1,250,000","Colonial","","14,623","4","2","1"
"1","25037123","S","94","RES","48 S Woodland Street","Englewood","$1,400,000","04/16/2026","$1,748,000","Cape Cod","","17,642","4","3","2"
"1","25033285","S","123","RES","505 Adele Court","Englewood","$1,400,000","04/22/2026","$1,499,000","Ranch","","12,179","4","3","0"
"1","25043829","S","87","RES","65 Knox                 Avenue","Cliffside Park","$1,395,000","04/17/2026","$1,395,000","Duplex","","","4","3","2"
"1","25041714","S","102","RES","215 White Avenue","Old Tappan","$1,395,000","04/29/2026","$1,395,000","Colonial","","13,024","4","2","1"
"1","26006439","S","13","RES","328 Carmita              Avenue","Rutherford","$1,389,000","04/22/2026","$1,250,000","Colonial","","","5","3","1"
"1","26006703","S","7","RES","25 Page Drive","Oakland","$1,385,000","04/27/2026","$1,250,000","Colonial","","22,390","5","4","1"
"1","26003304","S","4","RES","53 Downey Drive","Tenafly","$1,375,000","04/20/2026","$1,199,000","Colonial","","10,001","4","2","1"
"1","26002241","S","33","RES","528 Baylor Avenue","River Vale","$1,350,000","04/17/2026","$1,378,777","Colonial","","27,626","4","2","2"
"1","26008851","S","24","RES","59 Virginia Avenue","Fort Lee","$1,340,000","04/28/2026","$1,324,000","Colonial","","5,001","5","4","1"
"1","25034504","S","64","RES","645 Cambridge Road","Paramus","$1,330,000","04/29/2026","$1,250,000","Colonial","","15,541","5","4","3"
"1","26001321","S","11","RES","10 Hope Street","Montvale","$1,326,000","04/30/2026","$1,200,000","Colonial","","10,899","4","2","2"
"1","26004227","S","8","RES","65 Edgewood Drive","Township of Washington","$1,325,000","04/20/2026","$1,195,000","Colonial","","16,169","4","2","1"
"1","25035654","S","30","RES","141 W Oak Street","Ramsey","$1,321,100","04/27/2026","$1,275,000","Colonial","","22,782","6","3","1"
"1","26007492","S","11","RES","3-54 30th Street","Fair Lawn","$1,300,000","04/30/2026","$1,075,000","Colonial","","6,360","5","3","1"
"1","26004100","S","28","RES","28 Holland Avenue","Demarest","$1,300,000","04/16/2026","$1,100,000","Colonial","","11,979","3","1","1"
"1","26005910","S","21","RES","339 Kay Lane","Wyckoff","$1,291,500","04/17/2026","$1,295,000","Split","","24,999","5","3","1"
"1","26007180","S","15","RES","23-17 Berkshire Road","Fair Lawn","$1,260,000","04/20/2026","$1,299,000","Colonial","","5,001","4","4","0"
"1","26007635","S","10","RES","74 Van Orden Road","Harrington Park","$1,255,000","04/20/2026","$999,999","Colonial","","22,926","4","2","1"
"1","26006229","S","15","RES","525 Franklin Avenue","Franklin Lakes","$1,250,000","04/21/2026","$1,250,000","Colonial","","80,586","3","2","1"
"1","26001377","S","18","RES","681 Palisade Avenue","Teaneck","$1,250,000","04/27/2026","$1,150,000","Colonial","","6,299","6","4","1"
"1","26006736","S","14","RES","475 Morse Avenue","Ridgefield","$1,245,800","04/23/2026","$1,245,800","Colonial","","6,333","5","2","1"
"1","26002080","S","33","RES","261 E Saddle River Road","Saddle River","$1,225,000","04/17/2026","$1,400,000","Colonial","","43,560","3","2","1"
"1","26009963","S","12","RES","366 Valley View Avenue","Paramus","$1,220,000","04/30/2026","$1,100,000","Colonial","","12,225","5","4","1"
"1","25042895","S","21","RES","31 Leonard Drive","Old Tappan","$1,200,000","04/30/2026","$1,200,000","Ranch","","26,200","4","2","0"
"1","26010192","S","10","RES","405 Pine Hill Road","Leonia","$1,170,000","04/22/2026","$999,999","Split","","10,127","4","3","0"
"1","26005546","S","18","RES","57 Bulger Avenue","New Milford","$1,170,000","04/17/2026","$1,200,000","Colonial","","7,802","4","2","1"
"1","26005320","S","12","RES","272 Rockland Avenue","Norwood","$1,170,000","04/30/2026","$1,099,000","Contemp","","10,001","4","3","1"
"1","25020729","S","183","RES","106 Prescott Street","Demarest","$1,160,000","04/29/2026","$1,250,000","Split","","10,019","4","3","1"
"1","26006298","S","10","RES","50 Lylewood Drive","Tenafly","$1,150,000","04/27/2026","$958,800","Ranch","","9,374","3","2","0"
"1","26007337","S","16","RES","608 Covington Place","Franklin Lakes","$1,130,000","04/29/2026","$1,099,999","Split","","27,443","4","2","1"
"1","26009740","S","13","RES","225 Navajo Drive","Wyckoff","$1,110,000","04/27/2026","$860,000","Colonial","","25,687","4","2","1"
"1","26008409","S","8","RES","116 Rockwood Place","Englewood","$1,100,000","04/27/2026","$900,000","Colonial","","6,952","4","4","0"
"1","26008087","S","5","RES","609 Wyndham Road","Teaneck","$1,100,000","04/22/2026","$1,149,000","Colonial","","5,001","5","3","1"
"1","26007094","S","11","RES","564 Whitenack Road","River Vale","$1,090,000","04/30/2026","$965,000","Split","","18,622","3","2","1"
"1","26002894","S","10","RES","8 Gordon Road","Bergenfield","$1,075,000","04/30/2026","$975,000","Colonial","","5,772","5","3","1"
"1","25022139","S","180","RES","296 Pine Street","Teaneck","$1,075,000","04/22/2026","$1,138,888","Colonial","","6,199","5","3","1"
"1","26003695","S","13","RES","1 Grange Court","Teaneck","$1,060,000","04/30/2026","$1,069,000","Colonial","","11,565","4","3","1"
"1","26005358","S","11","RES","561 Lincoln Avenue","Glen Rock","$1,050,000","04/24/2026","$859,000","Cape Cod","","12,750","3","3","0"
"1","26001946","S","7","RES","33 Homewood Avenue","Allendale","$1,045,000","04/20/2026","$869,000","Colonial","","14,985","3","2","0"
"1","26008038","S","12","RES","225 12th Street","Cresskill","$1,025,000","04/29/2026","$948,000","Ranch","","10,799","5","3","0"
"1","26015838","S","51","RES","19 Hickory Place","Ramsey","$999,999","04/30/2026","$999,999","Colonial","","19,776","5","2","0"
"1","26013751","S","38","RES","39-21 Garvey Place","Fair Lawn","$999,000","04/17/2026","$1,150,000","Split","","7,723","4","3","1"
"1","26015859","S","48","RES","29 Esmond Place","Tenafly","$998,000","04/29/2026","$900,000","Cape Cod","","7,680","5","2","1"
"1","26001161","S","13","RES","15 Moore Place","North Arlington","$975,000","04/30/2026","$950,000","Contemp","","6,499","4","3","1"
"1","26005622","S","11","RES","62 2nd Street","Park Ridge","$927,750","04/23/2026","$699,000","Ranch","","15,002","3","1","1"
"1","26007261","S","12","RES","223 Florence Road","Harrington Park","$925,000","04/28/2026","$825,000","Split","","8,398","3","2","0"
"1","26000536","S","16","RES","152 Claremont Avenue","Saddle Brook","$920,000","04/21/2026","$889,000","BiLvl","","7,475","4","3","0"
"1","26006300","S","20","RES","743 Boyd Road","Paramus","$910,000","04/24/2026","$799,900","Ranch","","9,374","3","1","1"
"1","26004518","S","27","RES","232 W Midland Avenue","Paramus","$910,000","04/20/2026","$899,000","Colonial","","20,473","4","2","0"
"1","26005985","S","6","RES","488 Kinderkamack Road","Westwood","$900,000","04/29/2026","$809,000","Colonial","","7,501","3","3","0"
"1","26005909","S","15","RES","491 Dorchester Road","Ridgewood","$900,000","04/17/2026","$789,000","Cape Cod","","6,839","4","2","0"
"1","26003615","S","13","RES","490 Albert Place","New Milford","$900,000","04/30/2026","$849,999","Split","","23,248","4","2","0"
"1","26003220","S","23","RES","44 Richard Court","River Edge","$900,000","04/24/2026","$799,999","Split","","7,802","3","2","0"
"1","26016549","S","52","RES","217 Columbus Avenue","Hasbrouck Heights","$899,000","04/23/2026","$899,000","Colonial","","6,299","4","2","1"
"1","26005878","S","7","RES","49 School Street","Township of Washington","$885,000","04/17/2026","$828,800","BiLvl","","23,920","3","1","1"
"1","26009600","S","10","RES","241 Prospect Avenue","Park Ridge","$880,000","04/30/2026","$725,000","BiLvl","","12,001","4","2","1"
"1","26009168","S","19","RES","62 E Crescent            ","Mahwah","$880,000","04/30/2026","$925,000","Colonial","","0","4","3","1"
"1","26006182","S","5","RES","26 Godwin               Avenue","Fair Lawn","$877,000","04/17/2026","$699,000","Cape Cod","","7,810","4","2","0"
"1","26016568","S","41","RES","14-01 Morlot Avenue","Fair Lawn","$875,000","04/23/2026","$850,000","Colonial","","5,001","4","2","1"
"1","26008067","S","8","RES","109 Windham Road","Hillsdale","$870,000","04/28/2026","$849,000","Colonial","","10,498","4","2","1"
"1","26001740","S","20","RES","385A Roosevelt           ","Fairview","$860,000","04/21/2026","$869,000","Duplex","","2,745","4","3","1"
"1","26008418","S","6","RES","629 Pulis Avenue","Mahwah","$857,000","04/22/2026","$749,900","Ranch","","12,502","3","2","0"
"1","26006272","S","13","RES","2 Maple Avenue","Waldwick","$850,000","04/17/2026","$849,000","Duplex","","","3","3","1"
"1","26004376","S","7","RES","113 Fairmount Avenue","Maywood","$840,000","04/20/2026","$799,000","Ranch","","7,000","4","2","1"
"1","26006636","S","15","RES","224 Miller Road","Mahwah","$835,000","04/24/2026","$749,000","Ranch","","65,776","3","2","0"
"1","26009514","S","11","RES","420 Central Avenue","Ramsey","$832,668","04/17/2026","$599,000","Ranch","","12,502","3","2","0"
"1","25021636","S","27","RES","538 Franklin             Avenue","Franklin Lakes","$826,000","04/24/2026","$550,000","Colonial","","37,897","0","0","0"
"1","26005101","S","9","RES","392 Lehigh Street","Wyckoff","$825,000","04/17/2026","$825,000","Colonial","","5,998","3","2","1"
"1","26008213","S","11","RES","1126 Rosse Avenue","New Milford","$820,000","04/30/2026","$699,000","Split","","9,719","3","2","1"
"1","26004203","S","6","RES","110 Somers Avenue","Bergenfield","$805,000","04/27/2026","$715,000","Split","","12,872","3","2","0"
"1","26014509","S","38","RES","140 Midwood Road","Glen Rock","$800,000","04/23/2026","$800,000","Cape Cod","","7,623","4","2","0"
"1","26003617","S","49","RES","633 Wilmerding Avenue","Teaneck","$800,000","04/29/2026","$825,000","Ranch","","8,999","3","2","1"
"1","26002083","S","12","RES","260 W Allendale Avenue","Allendale","$800,000","04/20/2026","$800,000","Cape Cod","","14,985","3","2","0"
"1","25040240","S","25","RES","562 Oregon Avenue","Cliffside Park","$800,000","04/20/2026","$825,000","Colonial","","3,698","3","3","0"
"1","26009270","S","11","RES","9 Vreeland Avenue","East Rutherford","$795,000","04/30/2026","$794,000","Colonial","","4,291","4","2","1"
"1","26006269","S","20","RES","204 Pierron Street","Northvale","$795,000","04/30/2026","$795,000","Split","","8,176","4","2","0"
"1","26002874","S","13","RES","336 Demarest Avenue","Oradell","$790,000","04/30/2026","$699,999","Colonial","","4,552","3","2","0"
"1","26001459","S","48","RES","5 Bobbink Terrace","East Rutherford","$790,000","04/16/2026","$795,000","Colonial","","5,140","4","2","1"
"1","25037051","S","33","RES","70 S Paramus Road","Paramus","$790,000","04/27/2026","$839,000","BiLvl","","8,442","6","2","1"
"1","26005691","S","32","RES","25 Maple Avenue","Demarest","$785,000","04/23/2026","$750,000","Colonial","","8,102","2","1","1"
"1","26007141","S","10","RES","91 Kensington Avenue","Norwood","$780,000","04/27/2026","$749,000","Colonial","","5,001","3","1","1"
"1","26006432","S","16","RES","842 Grant Avenue","Maywood","$775,000","04/20/2026","$719,999","Cape Cod","","5,001","4","2","1"
"1","26006450","S","6","RES","56 Lilac Street","Bergenfield","$774,000","04/28/2026","$699,000","Cape Cod","","5,998","3","2","0"
"1","26006997","S","11","RES","122 Orchard Place","Ramsey","$770,000","04/17/2026","$650,000","Ranch","","9,888","3","2","0"
"1","25043333","S","60","RES","1037 Carnation Drive","New Milford","$770,000","04/16/2026","$775,000","Cape Cod","","749","4","2","0"
"1","26001996","S","46","RES","117 Monroe Avenue","River Edge","$760,000","04/17/2026","$765,000","Cape Cod","","8,210","4","3","0"
"1","25028003","S","159","RES","288 Washington Avenue","Hillsdale","$760,000","04/20/2026","$799,000","Colonial","","11,855","5","2","1"
"1","26009712","S","10","RES","369 Maywood Avenue","Maywood","$750,000","04/30/2026","$689,000","Colonial","","10,154","3","1","1"
"1","26005999","S","17","RES","95 Atkins Terrace","East Rutherford","$750,000","04/17/2026","$799,000","BiLvl","","6,111","3","1","1"
"1","26005088","S","9","RES","21-10 Carlisle Place","Fair Lawn","$750,000","04/24/2026","$695,000","Cape Cod","","8,847","4","2","0"
"1","26003262","S","10","RES","33 Kennedy Terrace","Westwood","$750,000","04/16/2026","$689,900","Split","","8,738","3","2","1"
"1","26015869","S","84","RES","28 South Avenue","Harrington Park","$745,000","04/30/2026","$725,000","BiLvl","","7,815","4","2","0"
"1","26008050","S","17","RES","178 Cypress Avenue","Bogota","$745,000","04/30/2026","$699,999","Colonial","","3,999","3","2","1"
"1","26013420","S","136","RES","710 Wendel Place","Teaneck","$740,000","04/16/2026","$799,000","Colonial","","7,022","3","2","1"
"1","26006121","S","17","RES","50 Henry Street","Hasbrouck Heights","$740,000","04/22/2026","$725,000","Cape Cod","","6,000","4","2","0"
"1","26004408","S","29","RES","19 Highland Place","Ridgefield Park","$740,000","04/29/2026","$699,000","Colonial","","2,701","3","2","1"
"1","26003886","S","21","RES","766 7th Avenue","River Edge","$740,000","04/25/2026","$785,000","Colonial","","8,124","5","3","0"
"1","26006381","S","9","RES","110 Lakeshore Drive","Oakland","$730,000","04/28/2026","$750,000","Ranch","","14,288","3","3","0"
"1","26005840","S","33","RES","125 Henry Street","Hasbrouck Heights","$725,000","04/30/2026","$749,777","Colonial","","5,127","3","1","1"
"1","26008216","S","8","RES","28 Logan Place","Lodi","$720,000","04/30/2026","$697,000","Ranch","","9,374","3","3","0"
"1","26008176","S","13","RES","77 Donald Place","Waldwick","$720,000","04/29/2026","$750,000","Colonial","","8,671","4","1","1"
"1","26004485","S","11","RES","766 Salem Street","Teaneck","$720,000","04/30/2026","$739,000","Colonial","","5,001","4","3","0"
"1","26006430","S","13","RES","59 Washington Avenue","Maywood","$715,000","04/27/2026","$689,999","Colonial","","5,001","2","1","1"
"1","26013923","S","45","RES","74 Grove Street","Oakland","$710,000","04/16/2026","$650,000","Ranch","","14,113","3","3","0"
"1","26005204","S","6","RES","131 Lakeside Boulevard","Oakland","$700,000","04/30/2026","$584,888","Ranch","","6,316","2","2","0"
"1","26000174","S","48","RES","722 Oak Street","Ridgefield","$700,000","04/22/2026","$720,000","Split","","5,998","4","2","1"
"1","26015252","S","77","RES","7 Wilbur Road","Old Tappan","$689,000","04/23/2026","$689,000","Cape Cod","","19,602","3","2","0"
"1","26008178","S","12","RES","38 Chestnut Avenue","Bogota","$689,000","04/23/2026","$669,999","Colonial","","5,001","4","2","1"
"1","26003553","S","43","RES","33 Sherwood Drive","Ramsey","$687,000","04/20/2026","$699,000","Colonial","","6,882","3","1","1"
"1","26016521","S","58","RES","19-27 Halstead Terrace","Fair Lawn","$685,000","04/30/2026","$699,900","Cape Cod","","8,468","3","2","0"
"1","26007215","S","8","RES","113 Seminole Avenue","Oakland","$680,000","04/21/2026","$599,888","Ranch","","14,680","3","1","1"
"1","26005408","S","12","RES","365 Rockledge Place","Teaneck","$680,000","04/16/2026","$575,000","Colonial","","5,001","3","1","1"
"1","25036148","S","87","RES","710 Hillside Avenue","Cliffside Park","$680,000","04/27/2026","$699,900","Colonial","","3,202","3","2","0"
"1","26007171","S","23","RES","567 Windsor Road","Wood Ridge","$679,000","04/27/2026","$575,000","Colonial","","9,601","3","2","1"
"1","25040993","S","82","RES","61 Homestead Avenue","Palisades Park","$669,000","04/17/2026","$749,000","Colonial","","4,199","3","1","2"
"1","26004391","S","10","RES","14 Passaic Avenue","Hasbrouck Heights","$665,000","04/17/2026","$649,000","Ranch","","8,830","3","2","0"
"1","26000133","S","38","RES","32 Hayward Place","Wallington","$660,000","04/17/2026","$679,900","Contemp","","5,009","4","3","0"
"1","26005667","S","52","RES","8 Iroquois Avenue","Oakland","$659,900","04/21/2026","$659,900","Split","","13,504","3","1","1"
"1","26008975","S","17","RES","47 Peek Street","Rochelle Park","$650,000","04/30/2026","$595,000","Cape Cod","","7,501","2","1","0"
"1","26005903","S","2","RES","15 Wyckoff Terrace","Fair Lawn","$650,000","04/24/2026","$499,000","Cape Cod","","9,348","5","2","0"
"1","26005299","S","19","RES","286 Ridgewood Boulevard","Township of Washington","$650,000","04/22/2026","$575,000","Ranch","","7,601","3","1","1"
"1","25042533","S","61","RES","163 Grove Street","Lodi","$640,000","04/27/2026","$595,000","Cape Cod","","5,001","3","2","0"
"1","26004164","S","13","RES","16 Homestead            Road","Elmwood Park","$630,000","04/16/2026","$599,000","Ranch","","7,405","2","1","1"
"1","26003538","S","5","RES","42 Lenox Avenue","Dumont","$630,000","04/17/2026","$619,999","Cape Cod","","7,501","3","1","1"
"1","26012240","S","1","RES","482 Tulane Court","Paramus","$625,000","04/28/2026","$729,900","BiLvl","","14,310","3","2","1"
"1","25038326","S","118","RES","40 Depew Street","Dumont","$625,000","04/27/2026","$639,000","Split","","10,001","3","1","1"
"1","26009027","S","8","RES","0-93 Whitehall Street","Fair Lawn","$621,000","04/29/2026","$589,000","Colonial","","","3","1","0"
"1","26000399","S","11","RES","427 Andre Avenue","Northvale","$620,000","04/20/2026","$529,000","Split","","14,309","3","1","1"
"1","26003721","S","12","RES","110 New York Avenue","Bergenfield","$615,000","04/17/2026","$550,000","Cape Cod","","5,101","2","2","0"
"1","26015568","S","57","RES","296 Myrtle Avenue","New Milford","$608,000","04/29/2026","$608,000","Cape Cod","","7,629","4","2","0"
"1","26005932","S","11","RES","165 Ward Street","Maywood","$600,000","04/17/2026","$599,900","Ranch","","5,001","3","2","0"
"1","26000374","S","14","RES","207 Lafayette Avenue","Lyndhurst","$600,000","04/17/2026","$575,000","Cape Cod","","4,500","4","1","1"
"1","26006247","S","14","RES","12 Mill Street","Elmwood Park","$580,000","04/24/2026","$549,900","Cape Cod","","5,001","4","1","0"
"1","26007164","S","17","RES","669 Ramapo Road","Teaneck","$575,000","04/30/2026","$559,000","Colonial","","","3","1","0"
"1","26003937","S","26","RES","56 Herzog Place","Englewood","$570,000","04/30/2026","$589,000","Colonial","","5,998","3","1","1"
"1","25041703","S","11","RES","23 Colgate Road","Oakland","$560,000","04/24/2026","$500,000","Ranch","","12,153","3","1","0"
"1","26001384","S","33","RES","221 4th Street","Ridgefield Park","$555,000","04/27/2026","$549,000","Colonial","","4,678","3","1","0"
"1","25043749","S","73","RES","44 Tulip Street","Bergenfield","$555,000","04/17/2026","$564,900","Colonial","","3,999","3","1","0"
"1","26005780","S","12","RES","155 Riverview Avenue","North Arlington","$550,000","04/23/2026","$510,000","Cape Cod","","5,998","2","2","0"
"1","25041999","S","12","RES","51 Gold Street","North Arlington","$550,000","04/17/2026","$475,000","Colonial","","6,368","3","1","0"
"1","25044089","S","20","RES","14 Lakeview Drive","Emerson","$520,000","04/16/2026","$469,500","Ranch","","9,590","3","1","0"
"1","25025055","S","236","RES","227 Beechwood Avenue","Bogota","$514,900","04/24/2026","$514,900","Colonial","","3,999","3","1","0"
"1","25037077","S","13","RES","10 2nd Street","Oakland","$490,000","04/30/2026","$449,000","Ranch","","11,238","2","1","1"
"1","26016478","S","24","RES","100 Lakeview Terrace","Ramsey","$470,000","04/29/2026","$470,000","Colonial","","8,843","3","1","0"
"1","26001859","S","43","RES","14 Heights Avenue","Fair Lawn","$450,000","04/21/2026","$450,000","Cape Cod","","5,001","2","1","0"
"1","25036213","S","40","RES","37 Demarest Avenue","Oakland","$438,438","04/24/2026","$449,000","Ranch","","8,059","3","1","0"
"1","26015591","S","58","RES","12-25 20th Street","Fair Lawn","$427,000","04/28/2026","$427,000","Cape Cod","","7,501","4","4","1"
"1","26012955","S","2","RES","7 Centennial Way","Woodcliff Lake","$210,000","04/20/2026","$214,500","Duplex","","2,940","2","1","1"
"1","25040978","S","149","RES","225 Albert               Street","Lodi","$191,000","04/30/2026","$190,000","Mobile Home","","","2","2","0"
