"#","MLS #","St","Days On Market","Cat","Address","Town","Sold Price","Sold Date","List Price","Style","Unit SqFt","Lot Size Square Feet","Bedrooms","Full Baths","Half Baths"
"1","26001158","S","9","RES","89 Glen Avenue","Glen Rock","$999,999","03/17/2026","$789,000","Colonial","","10,102","3","2","1"
"1","26009341","S","149","RES","396 Castle Drive","Englewood Cliffs","$999,000","03/18/2026","$1,199,000","Colonial","","9,435","4","3","1"
"1","26002339","S","6","RES","46 Maria Drive","Hillsdale","$999,000","03/30/2026","$935,000","Split","","15,002","3","2","1"
"1","26001332","S","7","RES","2 Overbrook Place","Hillsdale","$999,000","03/23/2026","$899,000","Cape Cod","","48,787","4","2","0"
"1","26000987","S","16","RES","206 10th Street","Cresskill","$999,000","03/23/2026","$899,000","Cape Cod","","10,001","3","1","0"
"1","25039409","S","13","RES","37 Blanch Avenue","Harrington Park","$980,000","03/30/2026","$950,000","Colonial","","10,001","5","3","1"
"1","26004387","S","7","RES","457 Rock Road","Glen Rock","$975,000","03/26/2026","$769,000","Colonial","","12,214","3","2","0"
"1","26001905","S","26","RES","117 Vivian Avenue","Emerson","$975,000","03/27/2026","$999,000","Split","","10,001","4","3","0"
"1","26001382","S","11","RES","205 Davis Avenue","Hackensack","$970,000","03/17/2026","$960,000","Colonial","","17,498","4","3","1"
"1","26004538","S","20","RES","53 Lockwood Drive","Waldwick","$955,000","03/20/2026","$899,000","Colonial","","7,501","5","3","0"
"1","26001689","S","6","RES","4 Lockwood Lane","Closter","$950,000","03/18/2026","$849,000","Split","","10,160","4","2","0"
"1","26001356","S","18","RES","317 Ridge Road","Rutherford","$950,000","03/27/2026","$975,000","Ranch","","5,550","5","3","0"
"1","25041233","S","18","RES","280 River Drive","River Vale","$950,000","03/24/2026","$950,000","Colonial","","46,200","5","2","1"
"1","26000492","S","27","RES","17 Maple Avenue","Mahwah","$938,000","03/30/2026","$949,800","Colonial","","7,501","4","2","1"
"1","25042725","S","13","RES","779 Decker Place","Paramus","$935,000","03/17/2026","$950,000","BiLvl","","17,617","3","1","1"
"1","25038722","S","90","RES","174 Manhattan Avenue","Teaneck","$935,000","03/24/2026","$939,000","Colonial","","7,501","4","4","0"
"1","26009555","S","67","RES","172 Mohawk Drive","River Edge","$930,000","03/20/2026","$930,000","Colonial","","12,301","4","3","0"
"1","26004196","S","6","RES","363 Vesta Court","Ridgewood","$930,000","03/27/2026","$799,900","Colonial","","22,303","3","2","1"
"1","26004334","S","6","RES","624 West Drive","Paramus","$910,000","03/27/2026","$889,000","Split","","14,561","3","2","0"
"1","26002212","S","12","RES","67 Emwood Drive","Emerson","$910,000","03/27/2026","$878,000","Colonial","","8,925","4","3","0"
"1","26002053","S","19","RES","614 Mountain Avenue","Township of Washington","$910,000","03/24/2026","$870,000","BiLvl","","12,824","4","3","0"
"1","26001979","S","28","RES","211 Denver Road","Paramus","$900,000","03/16/2026","$799,900","Colonial","","9,945","4","3","0"
"1","25042302","S","28","RES","683 Eastern Court","Ridgewood","$889,000","03/20/2026","$889,000","Colonial","","8,189","4","3","0"
"1","25038761","S","9","RES","916 Colonial Road","Franklin Lakes","$887,000","03/31/2026","$825,000","Cape Cod","","17,424","3","2","0"
"1","26002957","S","17","RES","51 Spear Street","Oakland","$885,000","03/18/2026","$779,900","Split","","28,880","4","2","1"
"1","26004608","S","10","RES","643 Spring Avenue","Ridgewood","$875,000","03/26/2026","$699,000","Colonial","","13,329","3","1","0"
"1","25025602","S","169","RES","26 Garnett Place","Norwood","$875,000","03/30/2026","$995,000","Cape Cod","","10,001","3","3","0"
"1","26001116","S","17","RES","10 Villa Court","Park Ridge","$867,000","03/19/2026","$829,000","BiLvl","","12,370","4","2","0"
"1","26003386","S","27","RES","5 Linden              ","Emerson","$865,000","03/31/2026","$849,900","Split","","","3","2","1"
"1","26003492","S","15","RES","645 Wildwood Road","Northvale","$860,000","03/27/2026","$799,000","Split","","19,881","4","2","0"
"1","26001130","S","10","RES","81 Sunset Avenue","North Arlington","$860,000","03/25/2026","$799,999","Colonial","","7,501","4","3","0"
"1","26003484","S","11","RES","21 Sampson Street","Saddle Brook","$851,000","03/18/2026","$899,000","Colonial","","44,693","4","2","0"
"1","26002374","S","14","RES","0-54 Yost Place","Fair Lawn","$851,000","03/27/2026","$749,900","Contemp","","6,752","4","2","1"
"1","26004033","S","11","RES","29 Martin Terrace","Hackensack","$850,000","03/31/2026","$869,995","Colonial","","7,175","3","2","1"
"1","26002949","S","10","RES","686 Kennedy Drive","Township of Washington","$850,000","03/20/2026","$675,000","Split","","26,001","4","2","1"
"1","26000645","S","16","RES","460 Maple Avenue","Township of Washington","$850,000","03/16/2026","$748,000","Cape Cod","","10,001","3","2","0"
"1","26000107","S","25","RES","92 Arbor Drive","Ho-Ho-Kus","$849,000","03/30/2026","$849,000","Split","","14,201","3","2","0"
"1","25031455","S","117","RES","820 Clauss Lane","River Vale","$849,000","03/25/2026","$849,000","Split","","22,198","4","2","1"
"1","26001861","S","16","RES","12 Belmont Avenue","Emerson","$845,000","03/24/2026","$849,950","Colonial","","7,501","4","2","1"
"1","26011166","S","40","RES","5-19 Hazel Place","Fair Lawn","$840,000","03/31/2026","$850,000","Colonial","","5,001","4","2","1"
"1","26000999","S","14","RES","17-09 Well Drive","Fair Lawn","$840,000","03/24/2026","$799,000","Colonial","","6,499","3","3","0"
"1","25038799","S","33","RES","70 Highland Avenue","Midland Park","$840,000","03/23/2026","$865,000","Cape Cod","","13,652","4","2","0"
"1","25040490","S","71","RES","119 Crystal Street","North Arlington","$835,000","03/19/2026","$825,000","Colonial","","3,093","5","3","1"
"1","25038802","S","90","RES","2 Eckhardt Terrace","North Arlington","$832,500","03/16/2026","$850,000","Colonial","","5,750","4","2","0"
"1","25043655","S","62","RES","112 Hill Street","Wood Ridge","$830,000","03/20/2026","$850,000","Colonial","","5,001","3","2","2"
"1","26004742","S","12","RES","230 Orchard Drive","Mahwah","$825,000","03/27/2026","$699,000","BiLvl","","11,234","3","1","1"
"1","26002095","S","25","RES","64 Century Road","Paramus","$820,000","03/26/2026","$859,000","Colonial","","16,727","5","2","1"
"1","26001176","S","32","RES","24 Sunderland Avenue","Rutherford","$815,000","03/27/2026","$825,000","Colonial","","5,001","5","2","1"
"1","25043475","S","37","RES","23 John Street","Emerson","$810,000","03/24/2026","$779,000","Colonial","","9,749","5","3","1"
"1","26011723","S","45","RES","388 Edgewood Avenue","Teaneck","$800,000","03/27/2026","$800,000","Colonial","","8,398","3","1","1"
"1","25035759","S","42","RES","331 Mountain Way","Rutherford","$800,000","03/20/2026","$825,000","Colonial","","7,131","3","2","0"
"1","26004953","S","3","RES","80 Clairmont Avenue","Westwood","$790,000","03/27/2026","$750,000","Colonial","","5,001","3","1","1"
"1","26003224","S","8","RES","219 Sanzari Place","Maywood","$785,000","03/19/2026","$749,000","Cape Cod","","6,110","4","2","0"
"1","26002078","S","15","RES","630 Valley Court","Township of Washington","$785,000","03/25/2026","$750,000","Ranch","","9,901","3","1","1"
"1","26002806","S","9","RES","290 Wyckoff Avenue","Waldwick","$782,000","03/25/2026","$715,000","Colonial","","7,723","4","2","0"
"1","26012084","S","48","RES","80 Walthery Avenue","Ridgewood","$775,000","03/31/2026","$699,000","Colonial","","8,756","3","1","1"
"1","25041645","S","26","RES","257 Elm Avenue","Teaneck","$770,000","03/27/2026","$719,000","Colonial","","7,501","3","1","1"
"1","26009618","S","105","RES","51 Bedford Place","Ramsey","$765,000","03/20/2026","$799,000","Split","","13,416","4","2","1"
"1","26002216","S","29","RES","207 Elm Avenue","Hackensack","$750,000","03/31/2026","$749,999","Colonial","","5,001","3","3","0"
"1","25038729","S","61","RES","284 Continental Avenue","River Edge","$750,000","03/30/2026","$779,000","Cape Cod","","6,299","4","2","0"
"1","26011167","S","40","RES","19 Ladik Place","Montvale","$745,000","03/19/2026","$729,000","Ranch","","12,502","3","2","0"
"1","25040865","S","77","RES","174 Pleasant Avenue","Bergenfield","$745,000","03/19/2026","$749,000","Colonial","","5,001","4","3","1"
"1","25044178","S","26","RES","525 Chestnut Street","Ridgefield","$740,000","03/27/2026","$729,000","Split","","210","3","2","1"
"1","25037534","S","10","RES","99 Armour Road","Mahwah","$737,000","03/26/2026","$669,000","Cape Cod","","17,498","5","1","1"
"1","26001488","S","13","RES","820 Elizabeth           ","Ridgefield","$735,000","03/25/2026","$699,000","Cape Cod","","1,423","3","2","0"
"1","25040313","S","40","RES","7-29 Cedar Street","Fair Lawn","$725,000","03/19/2026","$700,000","Colonial","","7,501","5","2","2"
"1","25037819","S","123","RES","539 Hillside Street","Ridgefield","$720,000","03/31/2026","$699,000","Colonial","","4,700","4","2","1"
"1","26001757","S","26","RES","430 Kinderkamack Road","Westwood","$713,000","03/30/2026","$725,000","Colonial","","7,501","3","2","1"
"1","25040035","S","88","RES","576 Ridgeland Terrace","Englewood","$705,000","03/16/2026","$725,000","Cape Cod","","5,998","3","2","0"
"1","25023171","S","142","RES","151 Jackson Avenue","Rutherford","$705,000","03/27/2026","$749,900","Colonial","","5,615","3","1","1"
"1","26000281","S","29","RES","23 Lindy Place","Old Tappan","$700,000","03/17/2026","$718,000","Ranch","","7,055","3","2","0"
"1","25039348","S","41","RES","654 Suffern Road","Teaneck","$700,000","03/17/2026","$639,900","Cape Cod","","11,639","4","2","1"
"1","26000556","S","22","RES","113 Woods Avenue","Bergenfield","$699,000","03/23/2026","$699,000","Split","","7,000","3","1","1"
"1","26002445","S","7","RES","97 Wortendyke Avenue","Emerson","$685,000","03/27/2026","$615,000","Cape Cod","","9,528","4","2","0"
"1","26002449","S","6","RES","133 Hudson Avenue","Ridgefield Park","$680,000","03/19/2026","$650,000","Colonial","","5,001","3","1","1"
"1","26000725","S","35","RES","254 W Spring Valley Avenue","Maywood","$679,000","03/19/2026","$669,000","Cape Cod","","12,209","3","2","0"
"1","26009347","S","20","RES","19 Midland Avenue","Hillsdale","$675,000","03/19/2026","$675,000","BiLvl","","13,499","4","2","1"
"1","26001487","S","16","RES","1105 Belle                Avenue","Teaneck","$675,000","03/19/2026","$679,000","Colonial","","5,998","3","2","0"
"1","26001185","S","14","RES","228 Ridgefield Avenue","Bogota","$675,000","03/26/2026","$649,000","Colonial","","5,001","4","2","1"
"1","25043654","S","43","RES","6 Chamberlain Avenue","Little Ferry","$675,000","03/31/2026","$649,000","Colonial","","5,001","4","4","0"
"1","25027397","S","123","RES","266 Hamilton Road","Teaneck","$675,000","03/27/2026","$700,000","Cape Cod","","6,900","4","2","0"
"1","26003197","S","9","RES","229 Baldwin Avenue","Hasbrouck Heights","$660,000","03/30/2026","$599,900","Ranch","","5,602","3","2","0"
"1","26002796","S","49","RES","117 Madison Street","Little Ferry","$660,000","03/30/2026","$624,942","BiLvl","","7,501","3","2","0"
"1","25039920","S","64","RES","20 Hudson Avenue","Ridgefield Park","$660,000","03/27/2026","$645,000","Colonial","","8,599","3","3","0"
"1","25035586","S","78","RES","40 Dohrman Avenue","Teaneck","$657,500","03/26/2026","$650,000","Cape Cod","","5,088","4","2","1"
"1","26001169","S","5","RES","655 Hamilton Avenue","Ridgefield","$655,000","03/25/2026","$655,000","Cape Cod","","5,550","4","2","0"
"1","25037758","S","45","RES","450 Fort Lee Road","Leonia","$645,000","03/24/2026","$649,000","Colonial","","7,501","3","3","0"
"1","25039003","S","85","RES","235 Larch Avenue","Bogota","$643,000","03/27/2026","$699,000","Colonial","","10,001","3","1","1"
"1","26011722","S","68","RES","34 Homewood Avenue","Allendale","$640,000","03/30/2026","$640,000","BiLvl","","11,979","3","1","1"
"1","26002415","S","7","RES","75 Chestnut Avenue","Rochelle Park","$635,000","03/18/2026","$599,999","Colonial","","3,999","3","1","0"
"1","26001846","S","10","RES","127 Iozia Terrace","Elmwood Park","$625,000","03/31/2026","$595,000","Cape Cod","","8,124","3","2",""
"1","25038876","S","62","RES","39-16 Northern Drive","Fair Lawn","$625,000","03/25/2026","$599,500","Cape Cod","","5,998","3","2","0"
"1","25043304","S","20","RES","167 Valley Brook Avenue","Lyndhurst","$615,000","03/17/2026","$595,000","Cape Cod","","4,704","4","2","0"
"1","25037482","S","112","RES","12 Fordham Road","Oakland","$615,000","03/27/2026","$629,000","Ranch","","10,542","3","1","1"
"1","25029930","S","74","RES","364 Billington Road","Teaneck","$610,000","03/24/2026","$625,000","Cape Cod","","5,972","4","3","0"
"1","26003154","S","13","RES","313 Elm Avenue","Bogota","$607,000","03/30/2026","$599,000","Colonial","","4,948","3","1","1"
"1","26000763","S","18","RES","72 Fremont Avenue","Park Ridge","$605,000","03/31/2026","$549,000","Colonial","","15,599","3","2","0"
"1","25040990","S","51","RES","9 New York Avenue","Bergenfield","$605,000","03/23/2026","$599,000","Colonial","","","4","2","0"
"1","26002744","S","10","RES","320 Watson Avenue","Lyndhurst","$600,000","03/20/2026","$569,000","Colonial","","5,249","3","2","0"
"1","26001894","S","26","RES","200 West Street","Englewood","$600,000","03/27/2026","$579,999","Colonial","","5,394","3","2","0"
"1","25044188","S","9","RES","1806 Rensselaer Road","Teaneck","$600,000","03/25/2026","$599,000","Colonial","","7,039","3","2","1"
"1","26001699","S","27","RES","16 Liberty Street","Little Ferry","$596,000","03/17/2026","$599,000","Cape Cod","","10,581","4","2","0"
"1","25042397","S","62","RES","109 Luke Avenue","Bergenfield","$590,000","03/25/2026","$630,000","Colonial","","5,001","3","1","1"
"1","26003598","S","19","RES","160 Pinewood Place","Teaneck","$585,000","03/24/2026","$575,000","Colonial","","6,782","2","2","0"
"1","25030680","S","184","RES","40 Eckel Road","Little Ferry","$585,000","03/25/2026","$589,000","Ranch","","5,567","3","2","0"
"1","26004746","S","11","RES","168 4th Street","Bergenfield","$580,000","03/31/2026","$549,000","Colonial","","5,175","3","2","0"
"1","26003692","S","14","RES","109 Center Street","New Milford","$580,000","03/24/2026","$565,000","Colonial","","7,501","4","1","0"
"1","26001800","S","16","RES","181 Phelps Avenue","Bergenfield","$575,000","03/26/2026","$549,999","Cape Cod","","5,101","3","1","1"
"1","25043010","S","12","RES","89 Church Street","Ramsey","$575,000","03/16/2026","$595,000","Ranch","","20,038","3","2","0"
"1","26002351","S","6","RES","315 Pine                ","Teaneck","$573,500","03/17/2026","$524,999","Colonial","","","2","1","0"
"1","26004828","S","12","RES","86 Ruckman Road","Hillsdale","$570,000","03/16/2026","$600,000","Cape Cod","","21,702","3","1","1"
"1","25043308","S","41","RES","14 Hudson Street","Bergenfield","$570,000","03/19/2026","$549,999","Cape Cod","","5,998","3","1","1"
"1","25036629","S","129","RES","80 Prospect Street","Midland Park","$570,000","03/20/2026","$578,000","Colonial","","4,800","3","2","0"
"1","26002264","S","40","RES","29 Harding Avenue","North Arlington","$565,000","03/31/2026","$565,000","Colonial","","2,966","3","1","1"
"1","26001682","S","33","RES","44 Jasper Avenue","Teaneck","$565,000","03/23/2026","$499,000","Colonial","","5,049","3","2","0"
"1","26002704","S","2","RES","45 Howard Avenue","Rochelle Park","$560,000","03/16/2026","$550,000","Ranch","","5,101","3","1","0"
"1","25031893","S","58","RES","167 Vreeland             Avenue","Bergenfield","$560,000","03/19/2026","$549,900","Ranch","","5,001","2","2","0"
"1","26003088","S","11","RES","340 Kipp Avenue","Elmwood Park","$555,000","03/23/2026","$475,000","Cape Cod","","6,251","4","2","0"
"1","26001707","S","27","RES","631 6th Avenue","Lyndhurst","$555,000","03/27/2026","$499,000","Colonial","","4,182","3","1","1"
"1","26005293","S","6","RES","136 Gray Street","Bogota","$550,000","03/27/2026","$499,000","Colonial","","5,001","3","1","1"
"1","26001875","S","14","RES","22-09 Arcadia Road","Fair Lawn","$540,000","03/17/2026","$525,900","Cape Cod","","5,101","3","1","0"
"1","25035722","S","30","RES","39 Summit Street","Ridgefield Park","$535,000","03/27/2026","$555,000","Colonial","","3,050","3","2","0"
"1","26003109","S","6","RES","479 Columbia Avenue","Ridgefield","$530,000","03/16/2026","$500,000","Colonial","","3,032","3","1","2"
"1","26000789","S","14","RES","33 Beech Street","Elmwood Park","$520,000","03/20/2026","$500,000","Cape Cod","","5,001","4","2","0"
"1","26012723","S","38","RES","33 Trinity Place","Hillsdale","$510,000","03/30/2026","$510,000","Colonial","","12,001","2","2","1"
"1","25035798","S","84","RES","79 Blauvelt Avenue","Dumont","$490,000","03/20/2026","$464,900","Split","","5,602","3","1","1"
"1","25009428","S","266","RES","74 Union Street","Hackensack","$485,000","03/26/2026","$480,000","Colonial","","2,782","4","1","1"
"1","26000162","S","40","RES","134 Highview Place","Bogota","$470,000","03/20/2026","$499,000","Colonial","","3,202","3","1","0"
"1","25036183","S","130","RES","161 Stover Avenue","North Arlington","$470,000","03/18/2026","$475,000","Colonial","","3,820","3","1","0"
"1","26003871","S","16","RES","128 Grove Street","Mahwah","$438,500","03/17/2026","$427,000","Ranch","","5,449","3","2","0"
"1","25037158","S","88","RES","22 W Central             ","Bergenfield","$395,000","03/27/2026","$499,000","Colonial","","5,000","3","1","1"
"1","26013155","S","41","RES","580 Maple Avenue","Teaneck","$340,000","03/23/2026","$340,000","Colonial","","3,751","2","1","1"
"1","26003780","S","21","RES","131 Elm                 ","Lodi","$130,000","03/30/2026","$120,000","Mobile Home","","","2","2","0"
