"#","MLS #","St","Days On Market","Cat","Address","Town","Sold Price","Sold Date","List Price","Style","Unit SqFt","Lot Size Square Feet","Bedrooms","Full Baths","Half Baths"
"1","25035767","S","6","CCT","140 Bellair Road Unit#D","Ridgewood","$575,000","12/15/2025","$499,000","Condo","975","","1","1","0"
"1","25034778","S","28","CCT","100 Carlyle              Drive Unit#3MN","Cliffside Park","$570,000","12/05/2025","$588,000","Condo","1,496","","2","2","1"
"1","25036622","S","18","CCT","2372 Phillip Court","Mahwah","$560,000","12/03/2025","$515,000","TWNHS","1,344","","2","2","1"
"1","25035254","S","25","CCT","39 Arnold Drive","Wood Ridge","$560,000","12/26/2025","$568,750","TWNHS","1,073","","2","2","0"
"1","25036494","S","11","CCT","39 Sampson Street Unit#39","Saddle Brook","$555,000","12/10/2025","$499,900","TWNHS","1,345","","3","2","2"
"1","25036981","S","9","CCT","1088 Devon Court","Mahwah","$552,000","12/19/2025","$499,999","Condo","1,108","","2","3","0"
"1","25033493","S","62","CCT","300 Gorge                Road Unit#8","Cliffside Park","$550,000","12/19/2025","$625,000","Condo","2,325","","3","2","1"
"1","25036004","S","12","CCT","227 Mountain View Drive","Mahwah","$549,999","12/02/2025","$549,999","TWNHS","1,804","","3","2","0"
"1","25027636","S","97","CCT","5 Tenakill Park        Unit#316","Cresskill","$534,000","12/30/2025","$534,000","Condo","","","2","2","0"
"1","25039261","S","30","CCT","14 Regency              Circle Unit#14","Englewood","$530,000","12/19/2025","$499,000","Condo","1,022","","2","2","0"
"1","25032876","S","9","CCT","100 Carlyle Drive Unit#12B-South","Cliffside Park","$530,000","12/12/2025","$528,800","Condo","1,060","","1","1","1"
"1","25032831","S","18","CCT","2170 Kent Court","Mahwah","$530,000","12/05/2025","$514,900","TWNHS","1,360","","2","2","1"
"1","25022329","S","90","CCT","4 Whitman Court Unit#1204","Teaneck","$530,000","12/12/2025","$559,000","Condo","1,934","","2","2","1"
"1","25036621","S","10","CCT","14 Mallard Court Unit#105","Englewood","$525,000","12/05/2025","$500,000","Condo","1,022","","2","2","0"
"1","25036099","S","6","CCT","2120 Gunston Court","Mahwah","$520,000","12/12/2025","$525,000","TWNHS","1,372","","2","2","1"
"1","25029597","S","68","CCT","27 W Clinton              Avenue Unit#2-M","Tenafly","$520,000","12/15/2025","$529,000","Condo","1,258","","2","2","0"
"1","25036115","S","10","CCT","25 Michael Lane Unit#14","Wallington","$518,000","12/09/2025","$549,000","TWNHS","1,440","","3","2","1"
"1","25038461","S","23","CCT","1007 Thoreau Court","Mahwah","$515,000","12/12/2025","$515,000","Condo","","","2","2","0"
"1","25036431","S","30","CCT","300 Winston              Drive Unit#1820","Cliffside Park","$514,000","12/09/2025","$518,000","Condo","","","2","1","1"
"1","25040852","S","13","CCT","7 Eliot Court","Teaneck","$510,000","12/19/2025","$499,900","Condo","1,910","","3","2","1"
"1","25028982","S","32","CCT","151 Prospect             Avenue Unit#19E","Hackensack","$510,000","12/18/2025","$510,000","Co-op","2,225","","3","2","1"
"1","25027226","S","92","CCT","175 Rochelle Avenue Unit#323","Rochelle Park","$510,000","12/29/2025","$515,000","Condo","2,246","","2","3","0"
"1","25035348","S","12","CCT","172 Redwood Court Unit#10","Ramsey","$505,000","12/17/2025","$469,000","Condo","1,254","","2","2","0"
"1","25021681","S","99","CCT","917 Hudson Park","Edgewater","$505,000","12/19/2025","$520,000","Condo","944","","1","1","1"
"1","25037458","S","4","CCT","9 Pheasant Run Unit#137","Englewood","$497,500","12/05/2025","$469,000","Condo","1,022","","2","2","0"
"1","25032490","S","29","CCT","70 Main                 Street Unit#1","Little Ferry","$495,000","12/12/2025","$525,000","TWNHS","","","2","2","1"
"1","25036555","S","11","CCT","58 Kinderkamack         Unit#23","Emerson","$480,000","12/01/2025","$455,000","Condo","","","2","2","0"
"1","25033322","S","24","CCT","905 River Renaissance Unit#C05","East Rutherford","$480,000","12/05/2025","$480,000","Condo","1,116","","2","2","0"
"1","25031530","S","33","CCT","200 Winston              Drive Unit#2116","Cliffside Park","$480,000","12/05/2025","$489,000","Condo","1,533","","2","2","0"
"1","25038813","S","6","CCT","271 Collignon Way Unit#8B","River Vale","$475,000","12/16/2025","$449,999","Condo","1,000","","2","1","1"
"1","25024767","S","46","CCT","673 Juniper Way","Mahwah","$475,000","12/02/2025","$485,000","Condo","1,108","","2","2","0"
"1","25035367","S","28","CCT","300 Winston              Unit#3023","Cliffside Park","$474,000","12/22/2025","$478,000","Condo","1,211","","2","2","0"
"1","25039174","S","16","CCT","590 Center               Unit#1","Oradell","$470,000","12/03/2025","$449,000","Condo","1,085","","2","2","0"
"1","25037341","S","31","CCT","1203 River Road Unit#11D","Edgewater","$465,000","12/24/2025","$449,000","Condo","880","","1","1","0"
"1","25027618","S","58","CCT","1194 Richmond Road","Mahwah","$465,000","12/15/2025","$479,000","Condo","1,139","","2","2","0"
"1","25038661","S","26","CCT","309 Linden Street","Mahwah","$450,000","12/24/2025","$450,000","Condo","1,047","","2","2","0"
"1","25025978","S","59","CCT","175 Rochelle             Avenue Unit#110","Rochelle Park","$450,000","12/08/2025","$455,000","Condo","","","2","2","0"
"1","25026498","S","42","CCT","2000 Linwood Avenue Unit##18M","Fort Lee","$447,500","12/01/2025","$459,000","Condo","1,090","","2","2","0"
"1","25033107","S","24","CCT","54 Polifly Road Unit#304","Hackensack","$440,000","12/11/2025","$449,000","Condo","1,227","","2","2","0"
"1","25028337","S","43","CCT","175 Rochelle Avenue Unit#222","Rochelle Park","$437,000","12/02/2025","$449,900","Condo","1,235","","2","2","0"
"1","25039032","S","11","CCT","1904 Faulkner Court","Mahwah","$430,000","12/30/2025","$429,000","Condo","1,246","","2","2","0"
"1","25037253","S","44","CCT","1319 Anderson Avenue Unit#2","Fort Lee","$430,000","12/09/2025","$395,500","Condo","938","","2","2","0"
"1","25035693","S","11","CCT","1265 15th Street Unit#4E","Fort Lee","$430,000","12/01/2025","$439,000","Condo","1,330","","1","1","1"
"1","25033095","S","64","CCT","3213 City Place","Edgewater","$430,000","12/19/2025","$430,000","Condo","952","","1","1","0"
"1","25029179","S","92","CCT","800 Palisade Avenue Unit#1804","Fort Lee","$430,000","12/31/2025","$430,000","Condo","1,395","","1","1","1"
"1","25026674","S","64","CCT","1-5 Chestnut Place","Waldwick","$429,000","12/02/2025","$429,000","Condo","1,036","","2","1","0"
"1","25035132","S","21","CCT","151 Prospect             Avenue Unit#16B","Hackensack","$425,000","12/22/2025","$425,000","Co-op","1,400","","2","2","0"
"1","25037511","S","14","CCT","506 Mark Twain Way","Mahwah","$420,000","12/05/2025","$410,000","Condo","1,092","","2","1","0"
"1","25034620","S","38","CCT","100 Old Palisade         Road Unit#3303","Fort Lee","$400,000","12/15/2025","$500,000","Condo","917","","1","1","0"
"1","25033127","S","38","CCT","135 Mulberry Road Unit#6","Ramsey","$400,000","12/03/2025","$419,000","Condo","969","","1","1","0"
"1","25032016","S","28","CCT","2054 Charles Court","Mahwah","$400,000","12/19/2025","$398,000","Condo","960","","2","1","0"
"1","25040106","S","11","CCT","26-09 Fair Lawn Avenue Unit#C","Fair Lawn","$395,000","12/18/2025","$350,000","Condo","","","2","1","0"
"1","25033336","S","15","CCT","250 Gorge                Unit#27i","Cliffside Park","$394,000","12/19/2025","$389,000","Co-op","1,235","","2","2","0"
"1","25038227","S","12","CCT","2000 Linwood Avenue Unit#2U","Fort Lee","$388,000","12/19/2025","$388,000","Condo","848","","1","1","0"
"1","25029543","S","36","CCT","100 palisade             Avenue Unit#1514","Fort Lee","$387,500","12/23/2025","$395,000","Condo","857","","1","1","0"
"1","25023819","S","139","CCT","300 Winston Drive Unit#C0101","Cliffside Park","$385,000","12/31/2025","$419,000","Condo","1,211","","2","2","0"
"1","25034165","S","44","CCT","289 Valley Boulevard Unit#1A","Wood Ridge","$380,000","12/03/2025","$399,000","Condo","1,017","","1","1","0"
"1","25034758","S","17","CCT","2100 Linwood              Avenue Unit#20W","Fort Lee","$375,000","12/10/2025","$369,000","Co-op","","","3","2","0"
"1","25037021","S","14","CCT","104 E Maple Street Unit#B","Teaneck","$373,000","12/17/2025","$379,999","Condo","1,122","","2","1","1"
"1","25030227","S","69","CCT","401 Dercole Court Unit#114","Norwood","$370,000","12/16/2025","$372,286","Condo","","","2","2","0"
"1","25036972","S","14","CCT","401 Dercole Court Unit#319","Norwood","$369,329","12/10/2025","$369,000","Condo","1,441","","2","2","0"
"1","25039329","S","9","CCT","175 Rochelle Avenue Unit#218","Rochelle Park","$365,000","12/19/2025","$350,000","Condo","877","","1","1","0"
"1","25030399","S","68","CCT","520 Victor Street Unit#49","Saddle Brook","$365,000","12/22/2025","$365,000","Condo","1,100","","2","1","1"
"1","25027776","S","97","CCT","5104 Rio Vista","Mahwah","$365,000","12/15/2025","$389,000","Condo","1,084","","1","1","1"
"1","25033959","S","18","CCT","140 Euclid Avenue Unit#2F","Hackensack","$364,900","12/03/2025","$364,900","Condo","1,170","","2","2","0"
"1","25033517","S","28","CCT","1032 Castle Road","Mahwah","$360,000","12/19/2025","$365,000","Condo","714","","1","1","0"
"1","25029760","S","60","CCT","2150 Center               Avenue Unit#4E","Fort Lee","$355,000","12/18/2025","$365,000","Co-op","","","2","2","1"
"1","25040604","S","9","CCT","140 Euclid Avenue Unit#4G","Hackensack","$352,000","12/30/2025","$324,900","Condo","1,170","","2","2","0"
"1","26000153","S","93","CCT","1575 Center Avenue Unit#1B","Fort Lee","$350,000","12/26/2025","$350,000","Condo","1,074","","2","1","0"
"1","25035100","S","48","CCT","25 Grand Avenue Unit#7B","Hackensack","$350,000","12/09/2025","$359,999","Condo","1,082","","2","1","0"
"1","25030274","S","49","CCT","176 Hackensack Street Unit#6","Wood Ridge","$350,000","12/02/2025","$355,000","Condo","704","","1","1","0"
"1","25034808","S","22","CCT","110 Darwin Avenue","Rutherford","$349,000","12/29/2025","$349,000","Condo","","","2","1","0"
"1","25029144","S","74","CCT","2161 N Central              Road Unit#A","Fort Lee","$347,000","12/31/2025","$359,000","Condo","","","1","1","0"
"1","25040103","S","12","CCT","1295 Hibiscus Court","Mahwah","$340,000","12/29/2025","$347,000","Condo","672","","1","1","0"
"1","25033366","S","37","CCT","115 Polifly Road Unit#3E","Hackensack","$338,500","12/11/2025","$350,000","Condo","1,072","","1","1","1"
"1","25030358","S","33","CCT","550 Fairview             Avenue Unit#203","Westwood","$332,000","12/08/2025","$350,000","Condo","700","","1","1","0"
"1","25036651","S","21","CCT","2100 Linwood              Avenue Unit#15K","Fort Lee","$330,500","12/29/2025","$329,000","Co-op","1,400","","2","2","0"
"1","25032435","S","9","CCT","1600 Parker Avenue Unit#28J","Fort Lee","$325,000","12/03/2025","$325,000","Co-op","1,299","","1","1","1"
"1","25031828","S","55","CCT","486 Blanchard Terrace Unit#70","Hackensack","$320,000","12/26/2025","$299,999","Condo","","","2","1","0"
"1","25027015","S","102","CCT","1111 River Road Unit#B2","Edgewater","$319,000","12/23/2025","$319,000","Condo","907","","1","1","1"
"1","25038080","S","24","CCT","301 Beech Street Unit#3K","Hackensack","$315,000","12/18/2025","$323,000","Condo","1,119","","1","1","0"
"1","25031552","S","56","CCT","707 Pepperidge Road","Mahwah","$310,000","12/08/2025","$299,900","Condo","609","","1","1","0"
"1","25031148","S","28","CCT","1624 Valley               Street Unit#1C","Fort Lee","$310,000","12/11/2025","$310,000","Condo","616","","1","1","0"
"1","25027069","S","91","CCT","4 Horizon              Unit#408","Fort Lee","$310,000","12/22/2025","$317,500","Co-op","1,270","","2","2","0"
"1","25035283","S","17","CCT","271 Collignon Way Unit#4A","River Vale","$295,000","12/19/2025","$308,777","Condo","841","","1","1","0"
"1","25021067","S","115","CCT","243 Johnson Avenue Unit#L5","Hackensack","$289,000","12/08/2025","$289,000","Condo","670","","1","1","0"
"1","25036889","S","29","CCT","1008 Thoreau Court","Mahwah","$285,000","12/12/2025","$329,000","Condo","949","","1","1","0"
"1","25036851","S","14","CCT","549-551 Laurel Avenue","Lyndhurst","$280,000","12/08/2025","$269,000","Condo","644","","1","1","0"
"1","25036397","S","23","CCT","277 Prospect Avenue Unit#4H","Hackensack","$279,000","12/17/2025","$279,000","Condo","","","1","1","0"
"1","25021765","S","78","CCT","250 Gorge Road Unit#26A","Cliffside Park","$275,000","12/16/2025","$299,900","Co-op","","","1","1","0"
"1","25031750","S","49","CCT","2-35 Virginia             Drive Unit#A","Fair Lawn","$271,500","12/02/2025","$275,000","Condo","","","1","1","0"
"1","25034733","S","21","CCT","245 Johnson Avenue Unit#K5","Hackensack","$270,000","12/05/2025","$249,999","Condo","670","","1","1","0"
"1","25033181","S","8","CCT","307 Prospect Avenue Unit#14D","Hackensack","$265,000","12/12/2025","$250,000","Condo","892","","1","1","0"
"1","25024657","S","50","CCT","1530 Palisade             Avenue Unit#23C","Fort Lee","$264,600","12/19/2025","$295,000","Co-op","","","1","1","1"
"1","25034886","S","20","CCT","1450 Palisade Avenue Unit#6F","Fort Lee","$260,000","12/05/2025","$249,900","Condo","501","","0","1","0"
"1","25030282","S","21","CCT","2335 Hudson               Terrace Unit#D10","Fort Lee","$260,000","12/11/2025","$265,000","Co-op","","","2","1","0"
"1","25028255","S","109","CCT","301 Beech Street Unit#3DD","Hackensack","$260,000","12/19/2025","$255,000","Condo","612","","1","1","0"
"1","25035930","S","21","CCT","105 Meadowbrook          Unit#B","Englewood","$256,000","12/15/2025","$265,000","Condo","","","1","1","0"
"1","25027077","S","43","CCT","2077 Center Avenue Unit#19C","Fort Lee","$249,000","12/23/2025","$249,000","Co-op","827","","1","1","0"
"1","25034105","S","34","CCT","140 Englewood Avenue Unit#A4","Teaneck","$230,000","12/08/2025","$225,000","Condo","633","","1","1","0"
"1","25031420","S","49","CCT","89-93 Teaneck Road Unit#C11","Ridgefield Park","$225,000","12/16/2025","$225,000","Condo","592","","1","1","0"
"1","25032894","S","48","CCT","135 Hobart               Avenue Unit#1A","Rutherford","$210,000","12/30/2025","$210,000","Co-op","625","","1","1","0"
"1","25031434","S","14","CCT","125 Prospect             Unit#5J","Hackensack","$205,000","12/04/2025","$210,000","Co-op","","","1","1","0"
"1","25036000","S","66","CCT","6 Horizon Road Unit#604","Fort Lee","$200,000","12/26/2025","$160,000","Co-op","","","1","1","1"
"1","25022358","S","105","CCT","985 Teaneck              Unit#3G","Teaneck","$200,000","12/02/2025","$219,900","Co-op","1,200","","2","1","0"
"1","25024571","S","121","CCT","3011 Edwin                Unit#2H","Fort Lee","$195,000","12/03/2025","$200,000","Co-op","","","0","1","0"
"1","25022209","S","59","CCT","995 Teaneck Road Unit#3N","Teaneck","$190,000","12/22/2025","$198,000","Co-op","","","1","1","0"
"1","25027484","S","101","CCT","5 Horizon              Road Unit##802","Fort Lee","$182,000","12/01/2025","$188,000","Co-op","","","1","1","0"
