"#","MLS #","St","Days On Market","Cat","Address","Town","Sold Price","Sold Date","List Price","Style","Unit SqFt","Lot Size Square Feet","Bedrooms","Full Baths","Half Baths"
"1","25031325","S","64","RES","585 Central Avenue","Ramsey","$1,237,500","12/18/2025","$1,350,000","Colonial","","10,629","4","2","1"
"1","25034854","S","8","RES","25 Orchard Drive","Upper Saddle River","$1,235,300","12/31/2025","$895,000","Split","","37,462","3","2","0"
"1","25034344","S","21","RES","59 Prospect Avenue","Woodcliff Lake","$1,235,000","12/22/2025","$1,225,000","Colonial","","27,007","4","3","1"
"1","25040641","S","19","RES","11 Campbell Avenue","Woodcliff Lake","$1,208,000","12/26/2025","$1,049,000","Contemp","","14,762","4","2","2"
"1","25040606","S","5","RES","155 Maple                Street","Haworth","$1,200,000","12/22/2025","$950,000","Cape Cod","","100,150","3","2","0"
"1","25040041","S","9","RES","212 Lozier Terrace","River Edge","$1,200,000","12/22/2025","$1,100,000","Colonial","","10,775","5","3","0"
"1","25027664","S","28","RES","541 Hilltop Terrace","Cliffside Park","$1,200,000","12/23/2025","$1,499,999","Split","","6,961","3","2","0"
"1","25034100","S","14","RES","1087 Kingsland Lane","Fort Lee","$1,180,000","12/17/2025","$1,225,000","Split","","4,600","3","3","0"
"1","25031869","S","15","RES","129 Knickerbocker        Road","Demarest","$1,175,000","12/18/2025","$1,250,000","Colonial","","13,983","4","2","1"
"1","25035783","S","18","RES","17 Holly Drive","Upper Saddle River","$1,160,000","12/19/2025","$1,300,000","Cape Cod","","50,530","4","2","1"
"1","25038842","S","11","RES","63 Glen Boulevard","Glen Rock","$1,150,000","12/17/2025","$945,000","Cape Cod","","10,206","3","2","0"
"1","26000226","S","47","RES","97 Columbus Drive","Tenafly","$1,100,000","12/24/2025","$1,100,000","Colonial","","5,400","3","3","1"
"1","25040362","S","10","RES","242 Pinelynn Road","Glen Rock","$1,100,000","12/30/2025","$899,000","BiLvl","","14,980","4","2","1"
"1","25037232","S","18","RES","40 Pomona Avenue","Fair Lawn","$1,100,000","12/18/2025","$999,000","Colonial","","6,599","4","4","0"
"1","25040680","S","4","RES","599 Ash Avenue","Saddle Brook","$1,080,000","12/26/2025","$1,099,000","Colonial","","5,001","4","2","1"
"1","25038584","S","7","RES","459 Bogert Avenue","Ridgewood","$1,065,000","12/30/2025","$1,025,000","Colonial","","6,011","3","2","1"
"1","25034227","S","20","RES","404 Old Tappan Road","Old Tappan","$1,060,000","12/18/2025","$959,000","Ranch","","16,801","4","3","0"
"1","25035276","S","15","RES","2 Rock Ledge          ","Oakland","$1,050,000","12/17/2025","$999,000","Colonial","","9,321","4","3","1"
"1","25031161","S","88","RES","345 Roff Avenue","Palisades Park","$1,050,000","12/23/2025","$1,150,000","Cape Cod","","5,001","4","2","0"
"1","25029428","S","59","RES","373 Piermont Road","Cresskill","$1,035,500","12/31/2025","$1,069,000","BiLvl","","22,499","4","3","0"
"1","25036264","S","29","RES","606 Standish Road","Teaneck","$1,030,000","12/29/2025","$1,100,000","Colonial","","7,501","4","2","2"
"1","25036601","S","14","RES","12 Robyn Court","Emerson","$999,999","12/23/2025","$909,000","Colonial","","9,749","4","3","1"
"1","25034277","S","30","RES","146 Lawrence Drive","Paramus","$999,999","12/18/2025","$1,049,995","Ranch","","11,975","3","3","0"
"1","25038958","S","15","RES","7 Bryson Road","Fair Lawn","$995,000","12/19/2025","$945,000","Colonial","","6,072","4","2","2"
"1","25034989","S","25","RES","46 Elbert Court","Ramsey","$985,000","12/29/2025","$899,999","Colonial","","13,199","4","3","0"
"1","25037046","S","18","RES","273 Vitmar Place","Park Ridge","$980,000","12/31/2025","$879,000","Colonial","","19,759","4","3","0"
"1","25024348","S","53","RES","366 Saddle River Road","Upper Saddle River","$978,000","12/30/2025","$978,000","Ranch","","37,462","3","2","1"
"1","25034424","S","11","RES","2 Eisenhower Road","Closter","$970,000","12/19/2025","$875,000","Split","","14,375","3","2","1"
"1","25020125","S","140","RES","27 Alpine Drive","Alpine","$970,000","12/29/2025","$1,169,000","Colonial","","11,848","4","2","0"
"1","25037592","S","21","RES","50 Snyder Avenue","Ramsey","$950,000","12/22/2025","$899,999","Split","","25,178","5","2","1"
"1","25036855","S","31","RES","60 Fremont Avenue","Park Ridge","$950,000","12/16/2025","$899,000","Cape Cod","","22,899","4","2","0"
"1","25039631","S","14","RES","747 Drayton              Place","River Vale","$940,000","12/29/2025","$898,950","Colonial","","17,921","4","2","1"
"1","25032409","S","61","RES","2 Wierimus             Lane","Hillsdale","$930,000","12/30/2025","$899,000","Colonial","","33,119","5","2","2"
"1","26000223","S","49","RES","269 5th Street","Palisades Park","$900,000","12/30/2025","$900,000","Cape Cod","","5,001","3","2","0"
"1","25038614","S","12","RES","258 Rivervale Road","River Vale","$900,000","12/17/2025","$798,777","Colonial","","24,847","4","2","1"
"1","25036618","S","10","RES","46 Century Road","Paramus","$899,995","12/22/2025","$899,995","Ranch","","14,810","3","3","0"
"1","25038621","S","14","RES","608 Maze Road","River Vale","$880,000","12/31/2025","$808,777","Split","","19,798","4","2","0"
"1","25036075","S","46","RES","573 Anderson             Avenue","Wood Ridge","$880,000","12/29/2025","$874,000","Colonial","","5,001","5","3","1"
"1","25037898","S","26","RES","40 Virgil Road","Norwood","$875,000","12/30/2025","$885,000","BiLvl","","11,064","4","3","0"
"1","25036724","S","13","RES","36 Circle Drive","Park Ridge","$875,000","12/19/2025","$725,000","Ranch","","23,900","3","2","1"
"1","25022619","S","17","RES","7 Burton Place","Cresskill","$851,000","12/30/2025","$799,000","Cape Cod","","12,323","4","2","1"
"1","25035206","S","22","RES","9-10 Mansfield Drive","Fair Lawn","$849,000","12/22/2025","$849,000","Colonial","","5,249","4","2","1"
"1","25033499","S","17","RES","168 Voorhis Avenue","River Edge","$849,000","12/18/2025","$849,000","Colonial","","7,501","4","2","2"
"1","25039800","S","13","RES","18 Lincoln Street","Ramsey","$841,000","12/19/2025","$799,900","Colonial","","7,492","3","1","1"
"1","25016640","S","147","RES","116 Christie Street","Leonia","$830,000","12/24/2025","$869,000","Ranch","","9,901","4","3","0"
"1","25035727","S","18","RES","35 Franklin Avenue","Hasbrouck Heights","$825,000","12/29/2025","$795,000","Colonial","","4,948","3","2","2"
"1","25032801","S","44","RES","207 Hillcrest Drive","Paramus","$825,000","12/18/2025","$825,000","Ranch","","9,713","3","2","0"
"1","25025681","S","32","RES","136 W Central Avenue","Bergenfield","$820,000","12/19/2025","$838,000","Colonial","","43,525","5","2","1"
"1","25012558","S","57","RES","560 Ryerson Avenue","Wood Ridge","$810,000","12/22/2025","$799,000","BiLvl","","5,719","4","2","0"
"1","25038639","S","14","RES","517 Howard Street","Township of Washington","$805,000","12/19/2025","$698,777","Split","","13,530","4","2","1"
"1","25034050","S","14","RES","20 Mountain Avenue","Park Ridge","$805,000","12/19/2025","$695,000","Colonial","","12,101","3","1","2"
"1","25014446","S","133","RES","105 Orange               Street","Englewood","$795,000","12/17/2025","$769,900","BiLvl","","8,751","4","2","1"
"1","25037759","S","13","RES","110 Harrison Avenue","Hasbrouck Heights","$790,000","12/28/2025","$759,000","Ranch","","6,547","3","2","0"
"1","25026893","S","10","RES","61 Jefferson            Avenue","Cresskill","$790,000","12/29/2025","$787,111","Colonial","","","3","2","0"
"1","25033857","S","35","RES","128 Linwood Avenue","Bogota","$785,000","12/31/2025","$799,000","Colonial","","4,561","5","3","0"
"1","25029967","S","37","RES","506 Park Place","Lyndhurst","$785,000","12/19/2025","$789,000","Split","","5,602","3","2","0"
"1","25035935","S","31","RES","448 Teaneck Road","Ridgefield Park","$780,000","12/23/2025","$799,000","Colonial","","4,661","5","3","1"
"1","26000216","S","71","RES","100 Coopers Lane","River Vale","$775,000","12/30/2025","$775,000","Split","","27,600","4","3","0"
"1","25037423","S","18","RES","135 Franklin Street","Little Ferry","$775,000","12/22/2025","$750,000","BiLvl","","7,749","3","3","0"
"1","25038831","S","23","RES","259 Bedford Road","Dumont","$770,000","12/30/2025","$789,000","Cape Cod","","7,501","4","2","0"
"1","25036997","S","38","RES","364 Wood Ridge Avenue","Wood Ridge","$769,000","12/31/2025","$799,999","Colonial","","4,726","4","2","0"
"1","25023245","S","83","RES","66 Florence Place","Elmwood Park","$769,000","12/23/2025","$789,000","BiLvl","","7,501","4","3","0"
"1","25036140","S","10","RES","192 Valley Road","River Edge","$765,000","12/16/2025","$799,000","Ranch","","8,643","4","2","0"
"1","25033934","S","42","RES","33 Hasbrouck Place","Rutherford","$765,000","12/19/2025","$785,000","Colonial","","3,999","4","3","0"
"1","25025974","S","23","RES","276 Werimus Road","Woodcliff Lake","$765,000","12/17/2025","$799,000","Colonial","","28,998","4","2","1"
"1","25026932","S","6","RES","34 Nordham Street","Waldwick","$762,500","12/16/2025","$725,000","Cape Cod","","5,001","4","2","1"
"1","25040196","S","8","RES","103 E Mahwah Road","Mahwah","$760,000","12/17/2025","$719,000","Cape Cod","","19,101","4","3","0"
"1","25032098","S","55","RES","7 Snyder Avenue","Ramsey","$755,000","12/16/2025","$799,000","Colonial","","10,803","3","3","0"
"1","25036903","S","8","RES","183 Jefferson Avenue","Emerson","$750,000","12/26/2025","$769,000","Split","","20,482","4","3","0"
"1","25036487","S","6","RES","145 Dwight Avenue","Hillsdale","$750,000","12/22/2025","$659,000","Ranch","","7,501","3","1","1"
"1","25036448","S","32","RES","1015 Jassamine Way","Fort Lee","$750,000","12/29/2025","$775,000","Cape Cod","","5,406","3","2",""
"1","25036396","S","11","RES","256 Jackson Avenue","Rutherford","$750,000","12/18/2025","$725,000","Cape Cod","","6,046","4","2","0"
"1","25031801","S","63","RES","290 Van Nostrand Avenue","Englewood","$745,000","12/29/2025","$770,000","Colonial","","7,248","4","3","0"
"1","25030901","S","65","RES","160 Spring Valley        Road","Park Ridge","$745,000","12/30/2025","$749,000","Cape Cod","","29,259","4","2","0"
"1","25037589","S","26","RES","485 Columbia Avenue","Ridgefield","$735,000","12/18/2025","$749,999","Colonial","","3,032","3","3","0"
"1","25035815","S","26","RES","237 Elm Avenue","Teaneck","$735,000","12/19/2025","$699,000","Colonial","","7,501","4","2","1"
"1","25034215","S","10","RES","101 Overpeck Avenue","Ridgefield Park","$735,000","12/29/2025","$699,000","Colonial","","5,998","3","2","1"
"1","25029996","S","66","RES","11 Park Place","Westwood","$730,000","12/29/2025","$750,000","Colonial","","9,601","3","2","1"
"1","25039473","S","10","RES","423 The Esplanade","Maywood","$725,000","12/19/2025","$699,999","Cape Cod","","5,611","3","3","0"
"1","25038247","S","26","RES","15 Sullivan Drive","Emerson","$725,000","12/29/2025","$649,000","Ranch","","7,501","3","1","0"
"1","25038430","S","34","RES","184 2nd Street","Englewood","$720,000","12/22/2025","$750,000","Colonial","","7,910","4","3","0"
"1","25036287","S","6","RES","784 Millbrook Road","River Edge","$715,000","12/19/2025","$659,000","Cape Cod","","7,501","4","3","0"
"1","25038335","S","10","RES","6 Branca Court","Lodi","$710,000","12/19/2025","$660,000","BiLvl","","6,534","4","2","0"
"1","25037629","S","9","RES","245 Cliff Street","Wood Ridge","$710,000","12/22/2025","$680,000","Colonial","","5,375","3","2","1"
"1","25035969","S","9","RES","120 Carl Place","Westwood","$710,000","12/29/2025","$619,000","Split","","16,535","4","2","1"
"1","25039000","S","12","RES","40 Haines Avenue","Emerson","$705,000","12/16/2025","$680,000","Split","","8,499","3","1","1"
"1","25032401","S","9","RES","123 18th Avenue","Elmwood Park","$701,000","12/19/2025","$629,900","Colonial","","5,014","4","2","0"
"1","25037228","S","12","RES","237 Goffle Road","Ridgewood","$700,000","12/29/2025","$669,000","Colonial","","11,761","3","2","0"
"1","25033385","S","8","RES","8-24 Fern Street","Fair Lawn","$695,000","12/23/2025","$599,000","Cape Cod","","5,001","3","1","1"
"1","25037469","S","11","RES","2 S Highwood Avenue","Glen Rock","$670,500","12/23/2025","$629,900","Colonial","","5,854","4","1","0"
"1","25038743","S","7","RES","122 Quackenbush Avenue","Dumont","$670,000","12/17/2025","$649,000","Colonial","","5,998","3","2","0"
"1","25037977","S","30","RES","12 Streuli Court","Elmwood Park","$660,000","12/31/2025","$625,000","Colonial","","5,345","4","2","1"
"1","25037785","S","25","RES","1328 Taft                 Road","Teaneck","$660,000","12/29/2025","$674,900","Colonial","","","3","2","0"
"1","25034045","S","11","RES","45 W Orchard Street","Allendale","$660,000","12/19/2025","$625,000","BiLvl","","36,808","3","2","0"
"1","25038617","S","8","RES","605 Beverly Road","Teaneck","$655,000","12/30/2025","$647,500","Colonial","","4,508","3","2","0"
"1","25033821","S","13","RES","189 Magnolia Avenue","Hillsdale","$655,000","12/29/2025","$625,000","Colonial","","9,383","4","2","0"
"1","25041308","S","7","RES","34 4th Street","Midland Park","$650,000","12/29/2025","$649,000","Colonial","","19,502","4","1","1"
"1","25037796","S","12","RES","163 Hillman Drive","Elmwood Park","$650,000","12/16/2025","$649,900","Cape Cod","","5,001","4","2","0"
"1","25037386","S","10","RES","45 Forest Road","Dumont","$650,000","12/16/2025","$599,900","Cape Cod","","5,001","4","1","1"
"1","25036318","S","11","RES","328 Grand Boulevard","Emerson","$650,000","12/19/2025","$648,888","Split","","10,001","3","2","0"
"1","25032474","S","55","RES","237 Park Avenue","Lyndhurst","$650,000","12/17/2025","$599,900","Colonial","","5,898","3","1","0"
"1","25028552","S","24","RES","16 Van Saun Place","Fair Lawn","$650,000","12/30/2025","$599,900","Cape Cod","","7,706","4","2","0"
"1","25037761","S","31","RES","321 Henley Avenue","New Milford","$645,000","12/22/2025","$649,000","Ranch","","9,374","3","2","0"
"1","25033064","S","7","RES","23 Shuart               Lane","Ramsey","$645,000","12/26/2025","$579,000","Colonial","","","3","2","0"
"1","25032440","S","37","RES","59 Kearney Street","Lyndhurst","$645,000","12/19/2025","$644,000","Colonial","","5,580","3","2","0"
"1","25033401","S","11","RES","29 Manito Avenue","Oakland","$640,000","12/30/2025","$659,000","Cape Cod","","14,418","4","2","0"
"1","25032685","S","16","RES","252 Paterson Avenue","Lodi","$638,000","12/22/2025","$575,000","BiLvl","","5,001","3","3","0"
"1","25038760","S","12","RES","33 Oak Street","Hillsdale","$635,000","12/22/2025","$635,000","Cape Cod","","5,001","3","2","0"
"1","25037324","S","17","RES","16-15 Well Drive","Fair Lawn","$635,000","12/30/2025","$599,999","Cape Cod","","5,001","3","2","0"
"1","25038143","S","20","RES","12 Hudson Avenue","Waldwick","$632,000","12/22/2025","$599,999","Colonial","","6,923","3","1","0"
"1","25039378","S","13","RES","645 Spring Valley Road","Maywood","$630,000","12/19/2025","$599,900","Cape Cod","","6,368","3","2","0"
"1","25029377","S","68","RES","72 Church Street","Teaneck","$630,000","12/29/2025","$639,000","Colonial","","7,501","3","2","0"
"1","25027563","S","66","RES","32 Van Arsdale Place","Teaneck","$630,000","12/29/2025","$630,000","Split","","7,680","3","2","0"
"1","25036907","S","26","RES","238 Bell Avenue","Lodi","$627,777","12/22/2025","$647,777","Cape Cod","","5,001","4","2","1"
"1","25035538","S","20","RES","771 5th                 ","Lyndhurst","$625,000","12/17/2025","$624,990","Colonial","","5,445","4","2","0"
"1","25031234","S","31","RES","632 Ramapo Valley Road","Oakland","$625,000","12/31/2025","$649,900","Ranch","","32,670","3","2","1"
"1","25034540","S","43","RES","60 Chestnut Avenue","Bogota","$620,000","12/23/2025","$620,000","Colonial","","5,001","3","2","1"
"1","25034076","S","24","RES","66 Hahn Avenue","Rochelle Park","$620,000","12/19/2025","$618,000","Ranch","","6,710","3","2","0"
"1","25026044","S","14","RES","83 Oneida Avenue","Oakland","$617,500","12/19/2025","$550,000","Ranch","","13,939","3","2","0"
"1","25032674","S","40","RES","48 Colonial Parkway","Dumont","$615,000","12/22/2025","$590,000","Cape Cod","","5,101","3","2","0"
"1","25038433","S","10","RES","436 Cliff Street","Fairview","$610,000","12/22/2025","$584,000","Colonial","","2,500","4","2","0"
"1","25038724","S","13","RES","69 River                Road","New Milford","$600,000","12/30/2025","$549,000","Cape Cod","","5,001","3","3","0"
"1","25037364","S","18","RES","40-18 Kramer Place","Fair Lawn","$600,000","12/23/2025","$499,000","Ranch","","8,076","3","1","0"
"1","25035940","S","10","RES","18 Carlisle Street","Bergenfield","$600,000","12/18/2025","$592,000","Colonial","","5,502","3","1","1"
"1","25035110","S","31","RES","205 Rambler Avenue","New Milford","$600,000","12/18/2025","$649,999","Cape Cod","","6,499","4","1","1"
"1","25031101","S","51","RES","111 Van Buren Avenue","Teaneck","$599,000","12/16/2025","$599,000","Colonial","","6,251","3","1","1"
"1","25040094","S","9","RES","19-10 Saddle River Road","Fair Lawn","$594,000","12/30/2025","$599,000","Cape Cod","","9,592","4","2","0"
"1","25038324","S","18","RES","16 Palisade Avenue","Bergenfield","$585,000","12/19/2025","$595,000","Colonial","","6,151","3","2","0"
"1","25035411","S","38","RES","8 Reading","Fair Lawn","$582,500","12/29/2025","$570,000","RowH","","1,620","3","1","0"
"1","25039697","S","12","RES","378 Lookout Avenue","Hackensack","$580,000","12/30/2025","$475,000","Split","","5,349","3","1","1"
"1","25033088","S","22","RES","309 Lookout Avenue","Hackensack","$580,000","12/16/2025","$629,000","Colonial","","5,140","4","1","2"
"1","25036996","S","19","RES","152 Helm Avenue","Wood Ridge","$575,000","12/30/2025","$599,999","Cape Cod","","4,983","3","1","0"
"1","25034015","S","13","RES","19 Rutherford Place","North Arlington","$565,000","12/31/2025","$565,000","Colonial","","3,751","3","2","1"
"1","25024618","S","128","RES","32 Walter Hammond Place","Waldwick","$560,000","12/31/2025","$570,000","Colonial","","4,258","4","2","0"
"1","25035357","S","41","RES","725 2nd Avenue","Lyndhurst","$559,500","12/18/2025","$569,000","Colonial","","4,404","3","1","1"
"1","25039040","S","16","RES","708 Linden Avenue","Teaneck","$555,000","12/30/2025","$579,900","Colonial","","7,501","3","1","1"
"1","25036357","S","23","RES","168 Forest Avenue","Lyndhurst","$555,000","12/29/2025","$565,000","Colonial","","4,099","3","2","0"
"1","26000432","S","84","RES","18-23 Hillery Street","Fair Lawn","$550,000","12/23/2025","$550,000","Ranch","","7,100","3","1","0"
"1","25032565","S","7","RES","22 Calumet Avenue","Oakland","$550,000","12/29/2025","$535,000","Split","","9,365","3","1","1"
"1","25037515","S","10","RES","46 Lincoln Place","Waldwick","$549,000","12/16/2025","$549,000","Ranch","","8,751","2","1","0"
"1","25035567","S","9","RES","3-03 Pickett Place","Fair Lawn","$545,000","12/19/2025","$529,000","Cape Cod","","5,371","3","1","0"
"1","25034955","S","12","RES","50 Beech Street","Westwood","$545,000","12/16/2025","$525,000","Ranch","","5,001","2","1","0"
"1","25022621","S","96","RES","17 Bond Street","Wallington","$545,000","12/22/2025","$499,000","Colonial","","3,746","3","2","1"
"1","25037714","S","33","RES","29 Colling Avenue","Rochelle Park","$540,000","12/30/2025","$565,000","Cape Cod","","5,201","4","2","0"
"1","25038158","S","10","RES","595 Elm Avenue","Saddle Brook","$535,000","12/16/2025","$439,950","Cape Cod","","5,001","3","1","0"
"1","25037805","S","12","RES","160 Busteed Drive","Midland Park","$531,200","12/18/2025","$509,000","Split","","8,181","3","1","1"
"1","25030962","S","11","RES","154 Degraw Avenue","Teaneck","$531,000","12/30/2025","$499,000","Cape Cod","","5,001","2","1","0"
"1","25040095","S","7","RES","37 Albert Avenue","Fair Lawn","$530,000","12/22/2025","$499,999","Colonial","","4,652","2","2","0"
"1","25036606","S","8","RES","545 Lake Avenue","Lyndhurst","$520,000","12/18/2025","$519,000","Colonial","","3,008","2","1","1"
"1","25037093","S","33","RES","300 Windsor Road","Englewood","$515,000","12/22/2025","$449,500","Colonial","","10,001","4","1","1"
"1","25028908","S","7","RES","363 Kaplan Avenue","Hackensack","$505,000","12/29/2025","$399,999","Colonial","","5,001","3","1","0"
"1","25036717","S","22","RES","867 River Road","Teaneck","$500,000","12/29/2025","$525,000","Colonial","","9,400","3","2","1"
"1","25036459","S","12","RES","62 Prospect Avenue","Dumont","$475,000","12/19/2025","$459,000","Ranch","","5,101","3","1","1"
"1","25039682","S","-5","RES","212 Paterson Avenue","Lodi","$440,000","12/16/2025","$469,000","Colonial","","5,001","3","2","0"
"1","25038456","S","24","RES","52 State Street","Hackensack","$428,000","12/31/2025","$380,000","Ranch","","2,500","3","1","0"
"1","25031392","S","16","RES","44 Park Street","Ridgefield Park","$420,000","12/16/2025","$399,000","Cape Cod","","3,001","3","1","1"
"1","25035758","S","27","RES","12 Lerome Place","Teaneck","$400,000","12/19/2025","$400,000","Colonial","","5,001","2","1","0"
"1","25043843","S","32","RES","456 Collins Avenue","Hasbrouck Heights","$360,000","12/22/2025","$360,000","Colonial","","5,001","3","1","1"
