"#","MLS #","St","Days On Market","Cat","Address","Town","Sold Price","Sold Date","List Price","Style","Unit SqFt","Lot Size Square Feet","Bedrooms","Full Baths","Half Baths","Garage Spaces","Pool YN","Tax Annual Amount"
"1","25039296","S","139","RES","14 Henion Garden","Mahwah","$1,969,000","06/11/2026","$2,150,000","Colonial","","40,946","4","3","2","3","No","$26,010"
"1","26022798","S","118","RES","49 Jane Drive","Englewood Cliffs","$1,950,000","06/15/2026","$1,888,000","BiLvl","","13,081","5","3","0","","No","$15,004"
"1","26011807","S","7","RES","716 Morningside Road","Ridgewood","$1,925,500","06/02/2026","$1,695,000","Colonial","","17,380","4","3","1","2","No","$25,507"
"1","26003507","S","11","RES","154 Unadilla Road","Ridgewood","$1,905,000","06/09/2026","$1,695,000","Colonial","","18,382","4","2","1","2","No","$28,509"
"1","26008811","S","43","RES","234 Vivien Court","Paramus","$1,900,000","06/05/2026","$2,200,000","Colonial","","9,374","6","6","1","2","No","$0"
"1","26014442","S","12","RES","166 Victoria Avenue","Paramus","$1,887,000","06/05/2026","$1,899,000","Colonial","","9,374","5","6","1","2","No","$0"
"1","26015173","S","8","RES","138 Melrose Place","Ridgewood","$1,875,000","06/15/2026","$1,499,000","Colonial","","9,104","4","2","2","","No","$21,007"
"1","26013363","S","11","RES","285 E Saddle River         Road","Upper Saddle River","$1,875,000","06/11/2026","$1,875,000","Colonial","","53,579","5","3","1","4","No","$27,478"
"1","25035975","S","139","RES","314 Meadowbrook Road","Wyckoff","$1,850,000","06/05/2026","$1,880,000","Split","","29,799","5","3","1","3","No","$0"
"1","26010136","S","40","RES","12 Meadow Court","Norwood","$1,825,000","06/04/2026","$1,875,000","Colonial","","10,001","5","4","1","2","No","$10,943"
"1","26012179","S","7","RES","30 Auryansen Court","Closter","$1,814,200","06/11/2026","$1,499,000","Colonial","","16,117","5","3","1","2","No","$25,164"
"1","26010999","S","3","RES","53 Kristin Place","Old Tappan","$1,800,000","06/12/2026","$1,890,000","Colonial","","40,903","6","4","1","3","No","$27,448"
"1","26005089","S","38","RES","133 Rutherford Road","Mahwah","$1,779,000","06/05/2026","$1,749,000","Colonial","","21,780","5","5","1","3","Yes","$21,557"
"1","26012028","S","7","RES","7 Jean Court","Old Tappan","$1,760,000","06/01/2026","$1,699,000","Colonial","","38,999","4","4","1","2","No","$22,874"
"1","26014397","S","6","RES","10 Sunset               Road","Demarest","$1,730,000","06/11/2026","$1,650,000","Colonial","","10,900","4","3","1","2","No","$28,931"
"1","26011680","S","11","RES","220 Ottowa Lane","Franklin Lakes","$1,729,000","06/12/2026","$1,729,000","Colonial","","39,814","5","3","1","3","No","$21,079"
"1","25039826","S","11","RES","147 Winslow Terrace","Glen Rock","$1,695,000","06/03/2026","$1,450,000","Colonial","","11,718","4","2","1","1","No","$26,036"
"1","26010612","S","20","RES","445 Pine Hill Road","Leonia","$1,675,000","06/15/2026","$1,500,000","Colonial","","12,011","5","3","1","2","No","$28,207"
"1","26011338","S","25","RES","38 Walthery Avenue","Ridgewood","$1,660,000","06/04/2026","$1,888,000","Colonial","","12,415","5","3","1","2","No","$28,224"
"1","26022547","S","136","RES","420 Anstatt Way","Haworth","$1,650,000","06/12/2026","$1,850,000","Colonial","","44,867","5","3","1","3","No","$29,025"
"1","26014421","S","8","RES","120 Tam O Shanter       ","Mahwah","$1,650,000","06/05/2026","$1,599,000","Colonial","","","6","3","0","2","Yes","$15,797"
"1","26011883","S","7","RES","103 Ivy Lane","River Vale","$1,648,777","06/15/2026","$1,648,777","Colonial","","18,060","5","4","1","3","Yes","$34,116"
"1","26013416","S","8","RES","5 Sycamore Court","Ramsey","$1,620,000","06/01/2026","$1,499,900","Colonial","","14,680","5","3","1","2","No","$23,765"
"1","26008483","S","20","RES","54 Charles Place","Old Tappan","$1,620,000","06/09/2026","$1,495,000","Colonial","","15,625","4","4","1","2","No","$19,725"
"1","26007616","S","12","RES","132 Dimmig Road","Upper Saddle River","$1,605,000","06/01/2026","$1,095,000","Ranch","","37,462","3","2","0","2","No","$12,901"
"1","26011827","S","11","RES","105 Apple Ridge Road","Woodcliff Lake","$1,600,000","06/05/2026","$1,498,000","Colonial","","31,354","4","4","1","2","Yes","$22,715"
"1","26022923","S","76","RES","8 Alpine Drive","Closter","$1,599,000","06/01/2026","$1,599,000","Colonial","","11,761","4","4","1","2","No","$25,982"
"1","26000270","S","27","RES","84 Walsh Drive","Mahwah","$1,579,000","06/11/2026","$1,589,000","Colonial","","40,075","4","3","1","3","Yes","$21,270"
"1","26012469","S","19","RES","755 Neill Court","Oradell","$1,575,000","06/15/2026","$1,450,000","Ranch","","12,502","4","3","2","2","No","$23,000"
"1","26007881","S","5","RES","19 Ivy Place","Upper Saddle River","$1,560,000","06/12/2026","$1,299,999","Ranch","","37,462","3","3","1","3","No","$16,558"
"1","26022530","S","133","RES","219 Spruce Street","Ramsey","$1,500,000","06/08/2026","$1,500,000","Colonial","","21,998","4","3","2","1","No","$20,697"
"1","26008110","S","4","RES","760 Rivenwood Road","Franklin Lakes","$1,500,000","06/15/2026","$1,375,000","Colonial","","61,289","4","3","1","2","Yes","$16,500"
"1","26010680","S","8","RES","750 Martin Avenue","Oradell","$1,475,000","06/01/2026","$1,250,000","Colonial","","10,001","4","3","1","2","No","$22,124"
"1","26001752","S","16","RES","5 Michele Court","Cresskill","$1,460,000","06/05/2026","$1,350,000","Colonial","","10,219","5","4","0","","No","$20,462"
"1","26009009","S","9","RES","66 Ridge Avenue","Park Ridge","$1,450,000","06/03/2026","$1,399,900","Colonial","","15,002","4","4","1","2","No","$23,921"
"1","26013991","S","9","RES","47 Hopper Farm Road","Upper Saddle River","$1,449,990","06/12/2026","$1,449,990","Contemp","","37,462","5","2","1","3","No","$28,539"
"1","26003035","S","12","RES","16 Dimas Court","Harrington Park","$1,435,000","06/03/2026","$1,375,000","Colonial","","15,867","4","3","1","2","Yes","$29,962"
"1","26013904","S","46","RES","155 Hickory Lane","Closter","$1,425,000","06/12/2026","$1,500,000","Contemp","","98,010","4","2","1","2","No","$27,601"
"1","26007923","S","9","RES","35 Malcolm Place","Mahwah","$1,425,000","06/08/2026","$1,295,000","Colonial","","26,837","5","3","1","2","No","$15,047"
"1","26014659","S","14","RES","2147 Mackay Avenue","Fort Lee","$1,400,000","06/12/2026","$1,199,000","Colonial","","5,001","5","4","0","1","No","$17,582"
"1","26014579","S","7","RES","161 Cottage Road","Wyckoff","$1,400,000","06/04/2026","$1,099,000","Colonial","","8,960","4","2","1","2","No","$13,668"
"1","26011987","S","15","RES","10 Pierson Court","Mahwah","$1,375,000","06/12/2026","$1,490,000","Colonial","","20,909","4","3","1","2","No","$17,810"
"1","26021986","S","51","RES","861 Battel Place","Oradell","$1,351,000","06/05/2026","$1,279,000","Colonial","","25,757","4","3","0","","No","$22,800"
"1","26010545","S","22","RES","21 Cedar Street","Cresskill","$1,350,000","06/05/2026","$1,495,000","Colonial","","14,706","5","4","1","2","No","$20,603"
"1","26011859","S","11","RES","395 Frances Place","Wyckoff","$1,315,000","06/11/2026","$999,000","Ranch","","16,318","3","2","0","","No","$14,723"
"1","26012169","S","17","RES","55 Forest Drive","Hillsdale","$1,305,000","06/08/2026","$1,275,000","Colonial","","17,600","4","2","1","2","No","$17,163"
"1","26014755","S","11","RES","165 W Passaic Avenue","Rutherford","$1,300,000","06/05/2026","$849,000","Colonial","","8,002","4","2","0","2","No","$18,384"
"1","26012871","S","20","RES","183 Wyckoff Avenue","Wyckoff","$1,300,000","06/12/2026","$1,350,000","Colonial","","","4","3","1","2","No","$12,417"
"1","26007886","S","22","RES","75 Columbus Drive","Tenafly","$1,252,000","06/10/2026","$975,000","Colonial","","7,000","4","3","0","2","No","$16,090"
"1","26022569","S","34","RES","38-39 Wilson Street","Fair Lawn","$1,250,000","06/15/2026","$1,250,000","Split","","7,501","5","4","0","2","No","$21,647"
"1","26022507","S","90","RES","56 Norman Place","Tenafly","$1,250,000","06/10/2026","$1,400,000","Colonial","","12,201","3","2","0","","No","$18,884"
"1","26008555","S","7","RES","93 Carlton Avenue","Ho-Ho-Kus","$1,250,000","06/11/2026","$1,199,000","Colonial","","11,748","5","3","1","2","No","$14,213"
"1","26005685","S","8","RES","9 Lockwood Lane","Closter","$1,250,000","06/03/2026","$999,000","Split","","10,454","4","3","0","1","No","$15,820"
"1","26003790","S","77","RES","429 Riverside Avenue","Rutherford","$1,250,000","06/09/2026","$1,325,000","Colonial","","7,457","5","3","1","2","No","$24,000"
"1","26004484","S","10","RES","32 Brookside Drive","Upper Saddle River","$1,247,500","06/15/2026","$1,200,000","Ranch","","40,511","3","3","0","2","No","$13,758"
"1","26003236","S","10","RES","55 Somerset Drive","Woodcliff Lake","$1,225,000","06/05/2026","$1,099,000","Split","","22,499","4","2","1","","No","$16,644"
"1","26002941","S","87","RES","127 Hillside Avenue","Cresskill","$1,225,000","06/02/2026","$1,300,000","Colonial","","9,278","4","4","0","1","No","$20,516"
"1","26008884","S","10","RES","619 Sargent Road","River Vale","$1,210,000","06/03/2026","$1,129,999","Ranch","","29,041","3","2","1","2","Yes","$17,733"
"1","26013257","S","10","RES","2 Crocker Mansion Drive","Mahwah","$1,200,000","06/11/2026","$1,199,000","Colonial","","43,124","4","2","1","","No","$16,782"
"1","26011529","S","13","RES","101 Ehret Avenue","Harrington Park","$1,175,000","06/15/2026","$1,090,000","Split","","12,998","4","2","1","2","No","$18,102"
"1","26002324","S","68","RES","27 Sullivan Drive","Emerson","$1,162,500","06/03/2026","$1,185,000","Contemp","","7,501","5","3","0","2","No","$0"
"1","26020788","S","41","RES","13-67 Henrietta Court","Fair Lawn","$1,160,000","06/04/2026","$1,160,000","Colonial","","7,392","2","2","1","2","No","$16,493"
"1","26012762","S","10","RES","10 Viola Terrace","Township of Washington","$1,100,000","06/09/2026","$998,000","Colonial","","8,298","4","2","1","2","No","$15,725"
"1","26012702","S","6","RES","26 Addison Place","Ho-Ho-Kus","$1,100,000","06/05/2026","$999,000","Cape Cod","","10,911","4","2","0","1","Yes","$12,235"
"1","26011203","S","13","RES","595 Knickerbocker Road","Tenafly","$1,100,000","06/05/2026","$999,000","Cape Cod","","17,250","4","3","1","","No","$18,688"
"1","26011368","S","27","RES","272 Highland             Avenue","Palisades Park","$1,090,000","06/04/2026","$1,130,000","Duplex","","","3","3","1","2","No","$19,341"
"1","26010562","S","7","RES","232 Momar Drive","Ramsey","$1,080,000","06/03/2026","$929,900","Colonial","","10,585","6","2","0","1","No","$15,659"
"1","26009542","S","17","RES","42-08 Cosgrove Court","Fair Lawn","$1,075,000","06/04/2026","$949,000","Colonial","","7,802","4","3","0","2","No","$19,953"
"1","26009832","S","15","RES","1130 Abbott Boulevard","Fort Lee","$1,060,000","06/01/2026","$949,000","Cape Cod","","5,001","3","2","1","0","No","$11,052"
"1","26012418","S","13","RES","217 Jeffer Street","Ridgewood","$1,050,000","06/15/2026","$899,000","Cape Cod","","11,021","4","2","0","1","No","$14,951"
"1","26020518","S","0","RES","171 Meadowbrook Road","Englewood","$999,999","06/01/2026","$999,999","Cape Cod","","9,479","4","2","0","1","No","$19,815"
"1","26011747","S","9","RES","32 Highview Avenue","Woodcliff Lake","$999,999","06/01/2026","$995,000","Colonial","","10,202","4","2","1","1","No","$14,499"
"1","26012171","S","11","RES","548 Rivervale            Road","River Vale","$999,250","06/03/2026","$888,950","Ranch","","28,166","3","2","1","2","No","$15,654"
"1","26020785","S","81","RES","64 Edgewood Road","Allendale","$999,000","06/01/2026","$995,000","Split","","26,005","4","2","1","2","No","$17,484"
"1","26017742","S","13","RES","571 Laurel Road","Ridgewood","$999,000","06/11/2026","$849,000","Cape Cod","","7,013","4","2","0","1","No","$12,337"
"1","26011944","S","10","RES","19 White Terrace","Ramsey","$999,000","06/04/2026","$869,000","Colonial","","7,841","4","2","1","2","No","$15,010"
"1","26010040","S","11","RES","35 Brookview Terrace","Hillsdale","$999,000","06/01/2026","$849,000","Ranch","","24,202","4","2","0","2","No","$15,867"
"1","26010634","S","13","RES","600 Martin Avenue","Oradell","$995,000","06/04/2026","$929,000","BiLvl","","13,512","5","2","0","1","No","$16,203"
"1","26010415","S","26","RES","294 Coolidge Avenue","Englewood","$990,000","06/05/2026","$999,000","Colonial","","10,001","7","5","1","2","No","$12,676"
"1","26009599","S","21","RES","31 Godfrey Terrace","Glen Rock","$980,000","06/05/2026","$850,000","Colonial","","11,744","4","2","0","2","No","$16,933"
"1","26008978","S","16","RES","258 Hirliman Road","Englewood","$975,000","06/05/2026","$995,000","Colonial","","6,506","3","2","1","2","No","$12,205"
"1","26003774","S","20","RES","84 W Midland Avenue","Paramus","$975,000","06/08/2026","$950,000","Colonial","","9,025","5","3","0","1","No","$11,175"
"1","26020222","S","2","RES","488 Dewey Avenue","Saddle Brook","$965,000","06/05/2026","$949,888","Duplex","","","4","3","1","1","No","$17,000"
"1","26012543","S","12","RES","165 Page Drive","Oakland","$958,000","06/15/2026","$849,900","Ranch","","21,867","4","1","1","2","No","$15,181"
"1","26014048","S","12","RES","618 Wyndemere Avenue","Ridgewood","$950,000","06/05/2026","$750,000","Colonial","","8,407","3","1","0","1","No","$13,005"
"1","26013345","S","15","RES","62 Martis Avenue","Ramsey","$950,000","06/12/2026","$899,000","Split","","17,380","3","2","1","2","No","$15,139"
"1","26009441","S","18","RES","217 Sweetbriar Place","Paramus","$950,000","06/10/2026","$849,000","Ranch","","12,260","4","2","1","1","Yes","$11,576"
"1","26022574","S","45","RES","11 Knox Avenue","Cliffside Park","$935,000","06/12/2026","$899,000","Colonial","","5,049","4","4","0","","No","$12,623"
"1","26012737","S","16","RES","14 King Road","Park Ridge","$930,000","06/15/2026","$848,000","Split","","16,801","4","1","1","","No","$16,728"
"1","26011500","S","12","RES","717 Orange Court","River Vale","$930,000","06/05/2026","$899,000","Split","","27,752","3","3","0","2","No","$15,031"
"1","26015089","S","11","RES","97 Erie Avenue","Midland Park","$925,000","06/08/2026","$825,000","BiLvl","","9,078","4","3","0","2","No","$17,053"
"1","26008714","S","12","RES","300 Churchill Road","Teaneck","$925,000","06/03/2026","$849,000","Colonial","","6,599","3","2","1","1","No","$16,033"
"1","26013677","S","8","RES","107 Maple Street","Ramsey","$917,000","06/05/2026","$799,900","Colonial","","7,013","3","2","0","2","No","$13,859"
"1","26005342","S","55","RES","199 Honeysuckle Drive","Township of Washington","$901,000","06/15/2026","$939,000","Split","","21,375","3","2","1","1","Yes","$14,966"
"1","26022939","S","93","RES","142 Albright Lane","Paramus","$900,000","06/12/2026","$900,000","Ranch","","12,502","3","2","1","2","No","$11,689"
"1","26011414","S","14","RES","27 Westwood Drive","Fair Lawn","$900,000","06/02/2026","$877,000","Colonial","","6,260","5","3","0","1","No","$12,667"
"1","26009805","S","23","RES","28 Kensington           Avenue","Norwood","$900,000","06/05/2026","$950,000","Cape Cod","","7,501","4","2","0","1","No","$9,419"
"1","26007514","S","2","RES","81 Delmar Avenue","Glen Rock","$900,000","06/03/2026","$825,000","Ranch","","8,751","3","2","0","1","No","$15,631"
"1","26013377","S","14","RES","109 Dogwood Court","Westwood","$891,000","06/05/2026","$799,000","Split","","7,501","4","2","0","2","No","$13,605"
"1","26006514","S","63","RES","41 Ramsey               Avenue","Ramsey","$890,000","06/02/2026","$899,000","Colonial","","","3","3","1","2","No","$17,300"
"1","26014059","S","12","RES","26 Burns Place","Cresskill","$885,000","06/12/2026","$799,000","Split","","8,316","3","1","1","1","No","$13,615"
"1","26014096","S","11","RES","255 Park Avenue","Allendale","$861,000","06/11/2026","$825,000","Colonial","","14,941","4","1","1","1","No","$14,370"
"1","26012713","S","6","RES","76 Montross Avenue","Rutherford","$850,000","06/05/2026","$850,000","Colonial","","7,784","3","2","1","","No","$14,633"
"1","26008423","S","4","RES","371 Greenwich Street","Bergenfield","$850,000","06/04/2026","$789,000","Split","","5,898","3","2","0","1","No","$12,200"
"1","26011790","S","5","RES","216 Cedar Lane","Closter","$845,000","06/09/2026","$799,000","Ranch","","9,500","4","2","0","1","No","$13,632"
"1","26009177","S","12","RES","49 Carpenter Avenue","Norwood","$831,000","06/05/2026","$849,000","Ranch","","10,001","3","2","0","2","No","$11,385"
"1","25033049","S","7","RES","177 Haase Avenue","Paramus","$830,000","06/05/2026","$699,000","Ranch","","9,568","2","1","0","","No","$6,565"
"1","26009882","S","12","RES","668 Hillsdale Avenue","Hillsdale","$825,000","06/11/2026","$785,000","Ranch","","10,498","3","2","0","2","No","$13,283"
"1","26006387","S","62","RES","18 Lake Road","Upper Saddle River","$825,000","06/05/2026","$869,500","Colonial","","43,560","6","4","3","","No","$2,258,557"
"1","26014494","S","11","RES","501 Terhune Terrace","Wyckoff","$810,000","06/12/2026","$799,000","Split","","24,960","3","2","1","2","No","$12,280"
"1","26008941","S","13","RES","45 Highland Avenue","Midland Park","$810,000","06/12/2026","$749,000","Colonial","","10,350","3","1","1","2","No","$13,900"
"1","26007872","S","37","RES","166 Summit Cross","Rutherford","$810,000","06/02/2026","$775,000","Colonial","","5,946","3","3","1","1","No","$15,005"
"1","26015460","S","5","RES","494 Monroe Avenue","Township of Washington","$805,000","06/05/2026","$699,000","Ranch","","13,599","3","2","1","2","No","$12,500"
"1","26013202","S","11","RES","77 Oakdene Avenue","Teaneck","$805,000","06/15/2026","$760,000","Contemp","","7,401","3","2","1","1","No","$13,500"
"1","26008148","S","14","RES","65 Howcroft Road","Maywood","$805,000","06/11/2026","$729,000","BiLvl","","8,002","5","2","1","1","No","$12,449"
"1","26017991","S","7","RES","482 Tulane Court","Paramus","$800,000","06/09/2026","$799,000","BiLvl","","14,310","3","2","1","2","No","$10,738"
"1","26009763","S","15","RES","65 Merrison Street","Teaneck","$799,000","06/04/2026","$799,000","Colonial","","9,970","4","2","1","","No","$15,211"
"1","26011139","S","11","RES","520 Hamilton Avenue","Hasbrouck Heights","$790,000","06/12/2026","$725,000","Ranch","","7,200","3","2","1","1","No","$13,237"
"1","26008761","S","25","RES","282 Nottingham Road","Ramsey","$790,000","06/02/2026","$799,000","BiLvl","","8,233","4","2","1","2","No","$13,204"
"1","26004121","S","76","RES","258 Clinton Place","Hackensack","$790,000","06/15/2026","$785,000","Colonial","","7,248","4","3","0","","No","$14,641"
"1","26013030","S","6","RES","153 Moore                Avenue","Leonia","$785,000","06/02/2026","$679,000","Cape Cod","","","3","1","0","1","No","$12,899"
"1","26004694","S","48","RES","649 Ogden Avenue","Teaneck","$785,000","06/03/2026","$839,000","Cape Cod","","5,001","4","3","0","1","No","$17,871"
"1","26011410","S","22","RES","1 Lincoln Place","Moonachie","$780,000","06/01/2026","$825,000","Colonial","","7,100","4","2","1","0","No","$11,686"
"1","26013567","S","10","RES","27 Merritt Avenue","Bergenfield","$775,000","06/05/2026","$699,999","Split","","5,001","3","1","1","1","No","$10,671"
"1","26005431","S","22","RES","246 Cambridge Avenue","Englewood","$774,000","06/15/2026","$779,000","Colonial","","6,952","3","1","1","","No","$9,179"
"1","26008770","S","19","RES","857 Darlington Avenue","Mahwah","$765,500","06/10/2026","$749,900","Ranch","","64,469","3","1","1","","No","$10,156"
"1","26014092","S","12","RES","431 Cedar Avenue","Paramus","$761,000","06/08/2026","$728,000","Colonial","","10,001","3","1","0","","No","$7,651"
"1","26007242","S","8","RES","260 Hamilton Road","Teaneck","$760,000","06/15/2026","$699,000","Colonial","","5,401","4","4","0","1","No","$11,300"
"1","26010637","S","21","RES","60 Jackson Place","Moonachie","$755,000","06/02/2026","$789,000","BiLvl","","5,001","4","3","0","1","No","$10,426"
"1","26013417","S","33","RES","269 Ottawa              ","Hasbrouck Heights","$750,000","06/12/2026","$699,000","Cape Cod","","5,000","4","1","1","1","No","$12,000"
"1","26012310","S","6","RES","525 Washington Avenue","Dumont","$750,000","06/09/2026","$685,000","Colonial","","9,448","3","1","2","","Yes","$15,875"
"1","26009728","S","19","RES","157 Glenbrook Parkway","Englewood","$750,000","06/01/2026","$749,000","Colonial","","15,318","4","3","1","2","No","$11,454"
"1","26006750","S","7","RES","63 Moore Avenue","Waldwick","$750,000","06/03/2026","$600,000","Ranch","","5,001","3","2","0","1","No","$10,862"
"1","26008946","S","21","RES","290 Elm Avenue","Bogota","$745,000","06/08/2026","$735,000","Colonial","","6,930","3","2","0","0","No","$13,150"
"1","26002899","S","31","RES","648 9th Street","Carlstadt","$738,000","06/11/2026","$799,000","Colonial","","3,999","3","2","0","1","No","$7,717"
"1","26013128","S","14","RES","352 Billington Road","Teaneck","$730,000","06/12/2026","$729,900","Cape Cod","","6,033","5","3","0","1","No","$14,231"
"1","26007333","S","12","RES","1-20 Kenneth Avenue","Fair Lawn","$730,000","06/01/2026","$599,999","Split","","5,798","3","2","1","2","No","$13,963"
"1","26007646","S","29","RES","158 Madison Avenue","Dumont","$725,000","06/12/2026","$749,000","Colonial","","4,840","4","3","1","2","No","$13,649"
"1","26022035","S","28","RES","12-11 Scribner Road","Fair Lawn","$720,000","06/08/2026","$720,000","Cape Cod","","6,708","3","1","0","1","No","$1,105"
"1","26010340","S","13","RES","528 Wyndham Road","Teaneck","$720,000","06/02/2026","$681,777","Colonial","","5,001","3","2","0","1","No","$13,314"
"1","26007940","S","11","RES","34 Seminole Avenue","Oakland","$720,000","06/15/2026","$649,000","Ranch","","16,640","3","2","0","1","No","$11,379"
"1","26013154","S","49","RES","121 Pine Avenue","New Milford","$715,000","06/09/2026","$749,900","Cape Cod","","5,049","4","3","0","","Yes","$12,497"
"1","26001711","S","97","RES","792 Kingsland Avenue","Ridgefield","$715,000","06/05/2026","$719,900","Colonial","","4,992","3","4","0","1","No","$9,563"
"1","26011303","S","12","RES","569 Linden Avenue","Teaneck","$711,000","06/15/2026","$649,000","Cape Cod","","6,120","3","3","0","1","No","$11,357"
"1","26010978","S","17","RES","6 Carrie Road","North Arlington","$710,500","06/04/2026","$710,500","Cape Cod","","4,182","4","2","1","1","No","$11,022"
"1","26011877","S","28","RES","99 Beech Street","Westwood","$700,000","06/11/2026","$685,000","Colonial","","","3","2","0","1","No","$10,859"
"1","26004973","S","12","RES","659 River Road","Teaneck","$700,000","06/15/2026","$659,000","Split","","6,251","3","1","1","","No","$10,765"
"1","25040084","S","53","RES","182 Yawpo Avenue","Oakland","$700,000","06/15/2026","$725,000","BiLvl","","8,233","3","2","0","2","No","$11,790"
"1","26020261","S","48","RES","152 5th Street","Wood Ridge","$699,000","06/01/2026","$699,000","Split","","5,001","3","1","1","","No","$10,519"
"1","26009194","S","11","RES","301 Henley Avenue","New Milford","$695,000","06/10/2026","$678,000","Cape Cod","","9,374","4","2","0","2","No","$12,020"
"1","25040418","S","167","RES","236 E Palisades Boulevard","Palisades Park","$690,000","06/05/2026","$729,000","BiLvl","","","4","2","1","","No","$7,648"
"1","26014123","S","9","RES","14 Emwood Drive","Emerson","$675,000","06/08/2026","$625,000","Ranch","","10,343","3","1","0","1","No","$10,489"
"1","26013077","S","12","RES","121 Hillside Avenue","Teaneck","$675,000","06/15/2026","$599,000","Colonial","","6,251","4","1","1","2","No","$12,562"
"1","26010044","S","32","RES","181 Allen Street","Hackensack","$675,000","06/01/2026","$699,000","Colonial","","7,148","4","2","0","","No","$17,810"
