"#","MLS #","St","Days On Market","Cat","Address","Town","Sold Price","Sold Date","List Price","Style","Unit SqFt","Lot Size Square Feet","Bedrooms","Full Baths","Half Baths"
"1","26004976","S","28","RES","5 Kenyon Court","Norwood","$1,427,500","05/27/2026","$1,399,900","Colonial","","12,692","4","4","1"
"1","26010173","S","13","RES","9 Pleasant             Avenue","Tenafly","$1,400,000","05/21/2026","$1,100,000","Cape Cod","","7,501","4","3","1"
"1","26005916","S","42","RES","1044 Ramapo Valley Road","Mahwah","$1,400,000","05/22/2026","$1,499,990","Contemp","","84,506","4","3","0"
"1","26003164","S","11","RES","27 Norwood Avenue","Glen Rock","$1,390,000","05/18/2026","$1,249,999","Colonial","","12,898","4","2","1"
"1","26007896","S","16","RES","269 Adams Avenue","River Edge","$1,387,000","05/21/2026","$1,250,000","Colonial","","5,998","4","2","1"
"1","26011978","S","10","RES","710 Tulip                Place","River Vale","$1,378,000","05/22/2026","$1,388,950","Colonial","","22,102","4","4","0"
"1","26007021","S","7","RES","56 Park Avenue","Glen Rock","$1,375,000","05/26/2026","$1,289,000","Cape Cod","","15,002","5","2","1"
"1","26009180","S","7","RES","7 Goose Cove Lane","Ramsey","$1,325,000","05/19/2026","$1,300,000","Ranch","","22,128","3","2","1"
"1","26011490","S","13","RES","5 Laura Lane","Oakland","$1,275,000","05/22/2026","$1,200,000","Colonial","","46,391","4","3","1"
"1","26011266","S","20","RES","28 Princeton Place","Glen Rock","$1,275,000","05/29/2026","$1,199,000","Split","","8,446","4","2","1"
"1","26009528","S","13","RES","548 Covington Place","Wyckoff","$1,275,000","05/20/2026","$1,005,000","Split","","25,478","5","4","0"
"1","26007217","S","12","RES","43 Hering Road","Montvale","$1,275,000","05/29/2026","$1,089,000","Colonial","","53,289","4","2","1"
"1","26007836","S","11","RES","408 Chelsea Street","Paramus","$1,255,000","05/28/2026","$1,249,995","BiLvl","","12,537","4","3","0"
"1","26004542","S","31","RES","56 Pinehill Drive","Upper Saddle River","$1,250,000","05/21/2026","$1,285,000","Ranch","","39,204","3","3","0"
"1","26007208","S","10","RES","219 Haven Road","Franklin Lakes","$1,240,000","05/28/2026","$999,999","BiLvl","","40,511","4","2","1"
"1","26009864","S","35","RES","7 Royal Park Terrace","Hillsdale","$1,230,000","05/29/2026","$1,299,000","Colonial","","35,675","5","3","1"
"1","26006725","S","18","RES","506 Ewing                Avenue","Franklin Lakes","$1,226,000","05/21/2026","$1,125,000","Colonial","","47,916","4","3","1"
"1","26013736","S","5","RES","12 Louise Lane","Tenafly","$1,225,000","05/29/2026","$950,000","Colonial","","13,625","3","2","0"
"1","26011470","S","9","RES","246 Springfield Avenue","Rutherford","$1,215,000","05/22/2026","$1,150,000","Colonial","","7,079","4","4","1"
"1","26011012","S","14","RES","17 Cherry Place","Hillsdale","$1,215,000","05/28/2026","$995,000","BiLvl","","10,769","4","3","0"
"1","26005057","S","11","RES","374 Annette Court","Wyckoff","$1,210,000","05/26/2026","$999,949","Ranch","","36,290","5","3","0"
"1","26019713","S","23","RES","64 Fradkin Street","Wallington","$1,200,000","05/29/2026","$1,200,000","Colonial","","5,009","4","2","1"
"1","26013207","S","11","RES","22-35 Radburn Road","Fair Lawn","$1,200,000","05/29/2026","$1,199,918","Split","","13,861","4","3","0"
"1","26007975","S","8","RES","577 Ridgewood Road","Township of Washington","$1,200,000","05/28/2026","$950,000","Colonial","","22,137","4","3","1"
"1","26004547","S","10","RES","436 Cambridge Road","Ridgewood","$1,200,000","05/29/2026","$950,000","Cape Cod","","6,011","3","2","1"
"1","26012330","S","10","RES","145 Merritt Drive","Oradell","$1,190,000","05/26/2026","$970,000","Split","","15,002","3","3","0"
"1","25040222","S","69","RES","290 Clinton Place","Hackensack","$1,190,000","05/22/2026","$1,250,000","Colonial","","21,301","7","4","2"
"1","26018393","S","68","RES","17-07 Hunter Place","Fair Lawn","$1,150,000","05/18/2026","$1,200,000","Colonial","","7,309","5","3","1"
"1","26005563","S","20","RES","31 Albert Avenue","Fair Lawn","$1,150,000","05/19/2026","$1,150,000","Colonial","","6,242","4","3","1"
"1","26006477","S","9","RES","262 Cornwall Road","Glen Rock","$1,146,520","05/29/2026","$945,000","Split","","13,573","3","2","1"
"1","26013125","S","18","RES","95 Clinton Avenue","Hillsdale","$1,125,000","05/28/2026","$945,000","Colonial","","12,502","4","2","1"
"1","26009586","S","17","RES","401 Wearimus Road","Ho-Ho-Kus","$1,125,000","05/19/2026","$1,299,000","Colonial","","53,143","6","4","2"
"1","26004564","S","20","RES","18 Laura Lane","Park Ridge","$1,125,000","05/22/2026","$949,000","Colonial","","12,001","4","2","1"
"1","26010555","S","16","RES","519 Summit Avenue","Fort Lee","$1,108,800","05/22/2026","$1,199,000","Colonial","","5,201","5","3","1"
"1","26010843","S","13","RES","19 Aldbury Drive","Upper Saddle River","$1,107,000","05/20/2026","$1,099,000","Colonial","","37,897","5","2","1"
"1","26002158","S","72","RES","373 Saddle River Road","Upper Saddle River","$1,100,000","05/18/2026","$1,050,000","BiLvl","","38,333","4","2","1"
"1","26013591","S","8","RES","342 Hillcrest Road","Ridgewood","$1,075,000","05/27/2026","$849,000","Colonial","","12,066","4","3","1"
"1","26003705","S","35","RES","60 Hopper Street","Hillsdale","$1,060,000","05/21/2026","$950,000","Colonial","","26,249","4","3","0"
"1","26010396","S","8","RES","418 Fairfield Avenue","Ridgewood","$1,055,000","05/27/2026","$849,000","Split","","6,839","3","2","0"
"1","26005905","S","24","RES","66 Legion Place","Closter","$1,050,000","05/18/2026","$999,000","Cape Cod","","37,462","5","2","1"
"1","26009482","S","13","RES","100 Blanch Avenue","Closter","$1,030,000","05/29/2026","$1,199,000","BiLvl","","19,166","4","3","0"
"1","26012080","S","13","RES","346 Carmita             ","Rutherford","$1,020,000","05/29/2026","$899,000","Colonial","","","3","2","2"
"1","26008234","S","17","RES","10 Lynn Court","Rutherford","$999,999","05/29/2026","$899,000","Colonial","","10,498","4","2","1"
"1","26012337","S","13","RES","4 Schubert Lane","Paramus","$999,000","05/29/2026","$899,000","Ranch","","21,212","3","1","1"
"1","25029397","S","275","RES","427 Grandview Avenue","Wyckoff","$995,000","05/21/2026","$999,995","Colonial","","36,399","5","2","1"
"1","26004036","S","19","RES","100 Lake Street","Upper Saddle River","$990,000","05/25/2026","$999,999","Colonial","","37,287","5","3","1"
"1","25041724","S","13","RES","40 Hering Road","Montvale","$989,000","05/22/2026","$899,000","Colonial","","58,795","4","2","1"
"1","26003141","S","58","RES","82A Hazelton Street","Ridgefield Park","$980,000","05/22/2026","$899,999","Colonial","","7,501","4","3","2"
"1","26011223","S","6","RES","411 Prospect Street","Ridgewood","$971,000","05/27/2026","$797,000","Colonial","","9,104","4","1","1"
"1","26006768","S","8","RES","774 Austin Avenue","Oradell","$965,200","05/18/2026","$869,000","Cape Cod","","10,001","3","2","0"
"1","26012731","S","19","RES","306 Sunset Boulevard","Wyckoff","$950,000","05/28/2026","$950,000","Ranch","","17,302","2","2","1"
"1","26003743","S","35","RES","17 Pascack Road","Park Ridge","$950,000","05/19/2026","$899,000","Split","","15,002","4","3","1"
"1","26007745","S","14","RES","949 Oradell Avenue","Oradell","$942,000","05/16/2026","$849,000","Split","","9,527","3","2","1"
"1","26011619","S","9","RES","205 Rockland Avenue","River Vale","$930,777","05/29/2026","$825,000","Ranch","","10,001","3","2","0"
"1","26008827","S","19","RES","776 Walnut Street","New Milford","$925,000","05/18/2026","$789,000","Ranch","","12,001","3","3","0"
"1","26003142","S","30","RES","82B Hazelton Street","Ridgefield Park","$910,000","05/21/2026","$899,999","Colonial","","7,501","4","3","2"
"1","26009755","S","12","RES","465 Franklin Turnpike","Ridgewood","$900,000","05/21/2026","$850,000","Ranch","","20,560","3","1","0"
"1","26013225","S","12","RES","314 Knickerbocker Road","Tenafly","$899,000","05/28/2026","$899,000","Colonial","","8,449","3","1","1"
"1","26017868","S","6","RES","21 Geranium Place","Wallington","$890,000","05/18/2026","$915,000","Ranch","","10,106","3","1","1"
"1","26010071","S","11","RES","243 Jefferson Avenue","Cresskill","$885,000","05/18/2026","$799,000","Colonial","","5,001","4","2","0"
"1","26005614","S","64","RES","9-03 5th Street","Fair Lawn","$881,000","05/26/2026","$899,000","Colonial","","5,001","4","4","1"
"1","26006594","S","15","RES","10 Glen Street","Cliffside Park","$880,000","05/28/2026","$890,000","Duplex","","1,348","3","3","1"
"1","26014005","S","10","RES","38 Kaufman Drive","Westwood","$865,000","05/20/2026","$759,000","Cape Cod","","16,379","4","3","0"
"1","26011344","S","10","RES","446 Lincoln Avenue","Wyckoff","$851,000","05/21/2026","$729,000","Colonial","","6,199","3","2","1"
"1","26010178","S","13","RES","2 Ivy Lane","Wallington","$820,000","05/29/2026","$719,000","Colonial","","5,489","4","3","0"
"1","26005180","S","16","RES","403 Hazlitt Avenue","Leonia","$805,000","05/26/2026","$749,000","Colonial","","4,500","3","2","0"
"1","26003972","S","9","RES","46 Knollwood Drive","Paramus","$803,000","05/29/2026","$699,000","Cape Cod","","9,557","4","1","0"
"1","26007130","S","48","RES","9 15th Avenue","Elmwood Park","$800,000","05/28/2026","$829,000","BiLvl","","5,001","4","3","0"
"1","25043729","S","9","RES","117A Central              Avenue","Lodi","$800,000","05/26/2026","$799,000","Contemp","","","4","2","1"
"1","26008726","S","23","RES","429 Oakdene Avenue","Cliffside Park","$798,000","05/29/2026","$799,000","Colonial","","3,498","3","2","1"
"1","26007877","S","9","RES","31 West                 Street","Closter","$790,000","05/29/2026","$775,000","Colonial","","13,068","3","2","0"
"1","26005309","S","28","RES","15 Pleasant Street","Dumont","$785,000","05/18/2026","$759,000","Split","","7,710","3","2","0"
"1","26008081","S","10","RES","30-19 Gentner Road","Fair Lawn","$782,000","05/26/2026","$699,000","Cape Cod","","7,000","4","2","0"
"1","26005314","S","23","RES","179 Clayton              Terrace","Paramus","$775,000","05/27/2026","$798,000","Ranch","","9,953","3","1","0"
"1","25041853","S","118","RES","3-04 Bergen Avenue","Fair Lawn","$770,000","05/29/2026","$780,000","Cape Cod","","","4","2","0"
"1","26009806","S","16","RES","461 Greenmount Avenue","Cliffside Park","$765,000","05/21/2026","$788,000","Colonial","","3,698","3","2","1"
"1","26013716","S","9","RES","410 White Avenue","Northvale","$760,000","05/29/2026","$759,000","BiLvl","","7,501","4","3","0"
"1","26009023","S","33","RES","225 Broadway","Hillsdale","$760,000","05/26/2026","$769,900","Ranch","","10,202","4","2","0"
"1","26011851","S","6","RES","122 Johnson Avenue","Mahwah","$750,000","05/26/2026","$775,000","Colonial","","12,502","3","2","1"
"1","26011669","S","3","RES","333 Elm                 ","Leonia","$750,000","05/22/2026","$725,000","Colonial","","5,000","2","1","1"
"1","26008124","S","6","RES","6 Whites Lane","Waldwick","$750,000","05/22/2026","$599,999","BiLvl","","25,352","3","1","1"
"1","26007820","S","9","RES","16 Maple                Avenue","South Hackensack","$750,000","05/26/2026","$699,000","Ranch","","1,465","3","2","0"
"1","26014020","S","15","RES","501 Cumberland Avenue","Teaneck","$740,000","05/29/2026","$629,000","Colonial","","5,650","3","2","1"
"1","26011383","S","9","RES","67 Dumont               Avenue","Dumont","$720,000","05/27/2026","$679,000","Ranch","","5,001","4","2","0"
"1","26007732","S","32","RES","271 Forest Avenue","Englewood","$720,000","05/22/2026","$720,000","Colonial","","7,501","4","2","1"
"1","26002876","S","12","RES","19 Pine Street","Closter","$720,000","05/20/2026","$699,000","Cape Cod","","6,098","2","2","0"
"1","26009987","S","19","RES","0-35 Midland              Avenue","Fair Lawn","$715,000","05/21/2026","$679,000","Colonial","","5,702","3","1","1"
"1","26009391","S","10","RES","00-40 Elden                Place","Fair Lawn","$715,000","05/20/2026","$640,000","Cape Cod","","5,667","3","2","0"
"1","26002246","S","28","RES","21 South                Avenue","Harrington Park","$715,000","05/26/2026","$715,000","Colonial","","6,251","3","1","1"
"1","26010087","S","6","RES","41 Taggart Way","Saddle Brook","$710,000","05/28/2026","$640,000","Cape Cod","","7,148","4","2","0"
"1","26008673","S","21","RES","60 Westview Drive","Bergenfield","$707,500","05/19/2026","$749,000","Cape Cod","","5,584","4","2","0"
"1","26010852","S","14","RES","50 Beech Street","Maywood","$704,000","05/22/2026","$680,000","Colonial","","6,852","3","1","1"
"1","26008867","S","6","RES","1 Gertz Avenue","Little Ferry","$702,000","05/26/2026","$699,000","Cape Cod","","5,001","4","3","0"
"1","26011497","S","11","RES","49 Meakin Avenue","Rochelle Park","$700,000","05/29/2026","$650,000","Cape Cod","","6,120","4","2","0"
"1","26009979","S","9","RES","475 Dewey Avenue","Saddle Brook","$700,000","05/22/2026","$699,000","Cape Cod","","11,750","4","2","0"
"1","26006613","S","15","RES","50 Catherine Avenue","Saddle Brook","$700,000","05/26/2026","$649,000","Colonial","","5,001","3","1","1"
"1","26006583","S","20","RES","703 Linden Avenue","Teaneck","$689,000","05/29/2026","$689,000","Colonial","","6,251","3","1","0"
"1","26011005","S","11","RES","22 Parker Avenue","Rochelle Park","$680,000","05/18/2026","$579,900","Cape Cod","","6,599","3","2","0"
"1","26003638","S","12","RES","14-05 Plymouth Drive","Fair Lawn","$680,000","05/19/2026","$640,000","Cape Cod","","5,998","4","2","0"
"1","26002029","S","17","RES","94 Madison Avenue","Dumont","$680,000","05/19/2026","$669,999","Colonial","","4,840","3","2","1"
"1","26011739","S","14","RES","907 Spring Valley Road","Maywood","$675,000","05/29/2026","$669,000","Cape Cod","","7,501","3","2","0"
"1","26009215","S","32","RES","40 Oakland Street","Englewood","$675,000","05/29/2026","$679,000","Colonial","","7,200","3","2","0"
"1","26009218","S","11","RES","2-72 Saddle River Road","Fair Lawn","$671,000","05/19/2026","$629,000","Cape Cod","","5,001","4","2","1"
"1","26003801","S","29","RES","5-40 4th Street","Fair Lawn","$670,000","05/29/2026","$625,000","Cape Cod","","6,111","3","2","0"
"1","26010074","S","12","RES","89 Larch Avenue","Bogota","$665,000","05/21/2026","$649,999","Colonial","","5,001","4","2","0"
"1","26013517","S","5","RES","17 Andrew Avenue","Oakland","$655,000","05/28/2026","$599,999","Cape Cod","","14,505","3","1","1"
"1","26012155","S","10","RES","34 Charles Terrace","Waldwick","$655,000","05/29/2026","$570,000","Cape Cod","","5,001","3","1","0"
"1","26010485","S","10","RES","181 Arthur Street","Hillsdale","$655,000","05/18/2026","$569,000","Cape Cod","","5,001","4","1","1"
"1","26012144","S","11","RES","194 Ramapo Valley Road","Oakland","$650,000","05/19/2026","$599,900","Cape Cod","","11,456","3","1","1"
"1","26010859","S","8","RES","55 New York Avenue","Dumont","$650,000","05/20/2026","$599,000","Colonial","","5,401","3","1","1"
"1","26009857","S","11","RES","34 Bobbink Terrace","East Rutherford","$646,000","05/18/2026","$600,000","Colonial","","5,101","3","1","1"
"1","26011522","S","13","RES","52 Manner Avenue","Garfield","$640,000","05/26/2026","$625,000","Colonial","","6,000","4","1","2"
"1","26008742","S","9","RES","8-27 Oak Street","Fair Lawn","$635,000","05/26/2026","$589,995","Cape Cod","","5,502","3","1","0"
"1","26008040","S","18","RES","107 Summit Avenue","Garfield","$635,000","05/27/2026","$625,000","Colonial","","3,750","4","2","1"
"1","26006880","S","13","RES","82 Blauvelt Avenue","Dumont","$635,000","05/21/2026","$589,000","Colonial","","5,401","3","2","0"
"1","26004769","S","13","RES","106 Walnut Street","Oakland","$635,000","05/20/2026","$549,000","Ranch","","9,191","3","1","1"
"1","26010480","S","9","RES","4-16 Plaza Road","Fair Lawn","$630,000","05/27/2026","$599,900","Cape Cod","","6,290","5","2","0"
"1","26009829","S","9","RES","98 Hedden Terrace","North Arlington","$630,000","05/19/2026","$599,000","Colonial","","3,938","3","1","1"
"1","26008391","S","7","RES","137 Reade Street","Englewood","$625,000","05/22/2026","$560,000","Colonial","","3,123","3","2","0"
"1","26005102","S","5","RES","401 Pleasant Avenue","New Milford","$621,000","05/29/2026","$549,900","Cape Cod","","7,501","4","1","1"
"1","26006619","S","23","RES","99 Christie Street","Ridgefield Park","$620,000","05/28/2026","$599,000","Colonial","","5,998","3","1","0"
"1","26012503","S","12","RES","170 W Spring Valley Avenue","Maywood","$615,000","05/28/2026","$549,000","Cape Cod","","4,633","3","2","0"
"1","25033868","S","38","RES","61 Hobart Street","Ridgefield Park","$615,000","05/22/2026","$605,000","Cape Cod","","4,848","3","1","1"
"1","26009668","S","29","RES","70 Delford Avenue","Bergenfield","$596,000","05/19/2026","$589,000","Ranch","","5,001","2","2","0"
"1","26009713","S","15","RES","92 Hickory Street","Dumont","$595,000","05/27/2026","$550,000","Cape Cod","","5,001","4","2","0"
"1","26009352","S","11","RES","133 Forest Avenue","Lyndhurst","$585,000","05/21/2026","$525,000","Colonial","","3,698","3","2","0"
"1","26001478","S","10","RES","257 Floral              ","Saddle Brook","$585,000","05/28/2026","$575,000","Colonial","","","4","2","0"
"1","26000608","S","23","RES","21 Charles Terrace","Waldwick","$583,000","05/26/2026","$535,000","Cape Cod","","5,001","4","1","0"
"1","26004862","S","51","RES","106 Hendel Avenue","North Arlington","$580,000","05/21/2026","$595,000","Ranch","","5,001","3","2","0"
"1","26005704","S","13","RES","179 Prospect Street","Hasbrouck Heights","$575,000","05/28/2026","$550,000","Cape Cod","","4,901","3","2","0"
"1","26019558","S","44","RES","470 Grace Avenue","Garfield","$569,000","05/22/2026","$569,000","Colonial","","4,750","2","1","1"
"1","26006761","S","12","RES","38 George Street","Saddle Brook","$553,000","05/26/2026","$550,000","Ranch","","6,957","2","1","1"
"1","26009735","S","22","RES","53 Elmwood Avenue","Bogota","$550,000","05/29/2026","$550,000","Colonial","","5,205","3","2","0"
"1","26008868","S","9","RES","274 Gaston Avenue","Garfield","$550,000","05/19/2026","$525,000","Cape Cod","","5,000","3","2","1"
"1","26002979","S","34","RES","84 Kansas Street","Hackensack","$540,000","05/22/2026","$549,000","Colonial","","5,073","3","1","1"
"1","26004241","S","28","RES","657 Martense Avenue","Teaneck","$525,000","05/18/2026","$549,900","Colonial","","4,321","3","1","0"
"1","26005377","S","42","RES","36 Kearney Street","Lyndhurst","$500,000","05/27/2026","$503,000","Cape Cod","","5,519","4","2","0"
"1","26004284","S","14","RES","182 Hillside Avenue","Teaneck","$460,000","05/26/2026","$549,900","Colonial","","6,351","3","2","0"
"1","26012127","S","14","RES","192 Kings Court","Teaneck","$450,000","05/25/2026","$390,000","Colonial","","5,942","3","1","0"
"1","26020016","S","57","RES","210 Lincoln Avenue","Elmwood Park","$320,000","05/20/2026","$350,000","Cape Cod","","5,824","3","1","0"
